Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-01-28,19:00,Ligue 2,Matchweek 22,Mon,Away,D,0,0,Clermont Foot,37.0,2759,Alexandre Bonnet,4-2-3-1,4-2-3-1,Yohann Rouinsard,Match Report,,2018-2019,Le Havre
2019-02-01,20:00,Ligue 2,Matchweek 23,Fri,Home,D,1,1,Brest,32.0,6079,Victor Lekhal,4-2-3-1,4-2-3-1,Mehdi Mokhtari,Match Report,,2018-2019,Le Havre
2019-02-08,20:00,Ligue 2,Matchweek 24,Fri,Away,D,1,1,Orléans,51.0,3276,Victor Lekhal,4-2-3-1,4-5-1,Faouzi Benchabane,Match Report,,2018-2019,Le Havre
2019-02-15,20:00,Ligue 2,Matchweek 25,Fri,Home,L,0,2,Nancy,57.0,6079,Victor Lekhal,4-2-3-1,4-3-3,Sylvain Palhies,Match Report,,2018-2019,Le Havre
2019-02-22,20:00,Ligue 2,Matchweek 26,Fri,Away,L,1,2,Troyes,57.0,6118,Alexandre Bonnet,4-4-2,4-4-2,Aurélien Petit,Match Report,,2018-2019,Le Havre
2019-03-04,20:45,Ligue 2,Matchweek 27,Mon,Home,D,2,2,Metz,38.0,6654,Victor Lekhal,4-2-3-1,4-3-3,François Letexier,Match Report,,2018-2019,Le Havre
2019-03-08,20:00,Ligue 2,Matchweek 28,Fri,Away,D,1,1,Béziers,49.0,2891,Alexandre Bonnet,4-2-3-1,4-1-4-1,Romain Lissorgue,Match Report,,2018-2019,Le Havre
2019-03-15,20:00,Ligue 2,Matchweek 29,Fri,Home,W,3,1,Ajaccio,69.0,7575,Victor Lekhal,4-2-3-1,4-4-1-1,Thomas Léonard,Match Report,,2018-2019,Le Havre
2019-04-01,20:45,Ligue 2,Matchweek 30,Mon,Away,D,0,0,Lens,44.0,33093,Dénys Bain,4-2-3-1,4-2-3-1,Bastien Dechepy,Match Report,,2018-2019,Le Havre
2019-04-05,20:00,Ligue 2,Matchweek 31,Fri,Home,D,0,0,Niort,62.0,6435,Dénys Bain,4-2-3-1,4-2-3-1,Alexandre Perreau Niel,Match Report,,2018-2019,Le Havre
2019-04-12,20:00,Ligue 2,Matchweek 32,Fri,Away,W,3,1,Sochaux,42.0,15425,Dénys Bain,4-2-3-1,4-2-3-1,Pierre Gaillouste,Match Report,,2018-2019,Le Havre
2019-04-19,20:00,Ligue 2,Matchweek 33,Fri,Home,W,2,1,Paris FC,58.0,7416,Dénys Bain,4-2-3-1,4-2-3-1,Pignard Jérémie,Match Report,,2018-2019,Le Havre
2019-04-23,20:00,Ligue 2,Matchweek 34,Tue,Away,W,1,0,Auxerre,46.0,7509,Alexandre Bonnet,4-2-3-1,4-2-3-1,Yohann Rouinsard,Match Report,,2018-2019,Le Havre
2019-04-26,20:00,Ligue 2,Matchweek 35,Fri,Away,L,0,1,Châteauroux,63.0,6058,Dénys Bain,4-2-3-1,4-3-3,Romain Lissorgue,Match Report,,2018-2019,Le Havre
2019-05-03,20:00,Ligue 2,Matchweek 36,Fri,Home,D,2,2,Gazélec Ajaccio,66.0,6603,Alexandre Bonnet,4-2-3-1,4-2-3-1,Alexandre Perreau Niel,Match Report,,2018-2019,Le Havre
2019-05-10,20:45,Ligue 2,Matchweek 37,Fri,Away,L,0,1,Valenciennes,59.0,13130,Dénys Bain,4-2-3-1,4-2-3-1,Bastien Dechepy,Match Report,,2018-2019,Le Havre
2019-05-17,20:45,Ligue 2,Matchweek 38,Fri,Home,L,2,3,Lorient,57.0,8773,Alexandre Bonnet,4-2-3-1,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,2018-2019,Le Havre
