Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-12-18,18:30,2. Bundesliga,Matchweek 13,Fri,Away,L,0,3,Bochum,40,,Norman Theuerkauf,4-4-2◆,4-2-3-1,Manuel Gräfe,Match Report,,2020-2021,Heidenheim
2021-01-02,13:00,2. Bundesliga,Matchweek 14,Sat,Home,W,2,0,Nürnberg,52,,Norman Theuerkauf,4-3-1-2,4-2-3-1,Michael Bacher,Match Report,,2020-2021,Heidenheim
2021-01-08,18:30,2. Bundesliga,Matchweek 15,Fri,Away,L,0,4,Sandhausen,47,,Norman Theuerkauf,4-4-2◆,3-4-3,Florian Badstübner,Match Report,,2020-2021,Heidenheim
2021-01-17,13:30,2. Bundesliga,Matchweek 16,Sun,Home,W,3,0,Darmstadt 98,49,,Norman Theuerkauf,4-4-2◆,3-3-3-1,Robert Hartmann,Match Report,,2020-2021,Heidenheim
2021-01-23,13:00,2. Bundesliga,Matchweek 17,Sat,Away,D,1,1,Karlsruher,44,,Patrick Mainka,4-2-3-1,4-5-1,Patrick Alt,Match Report,,2020-2021,Heidenheim
2021-01-26,20:30,2. Bundesliga,Matchweek 18,Tue,Away,L,0,1,BTSV,61,,Norman Theuerkauf,5-3-2,4-2-3-1,Thorben Siewer,Match Report,,2020-2021,Heidenheim
2021-01-31,13:30,2. Bundesliga,Matchweek 19,Sun,Home,L,3,4,St. Pauli,52,,Patrick Mainka,4-4-2◆,4-4-2,Nicolas Winter,Match Report,,2020-2021,Heidenheim
2021-02-13,13:00,2. Bundesliga,Matchweek 21,Sat,Home,W,2,0,Erzgebirge Aue,53,,Norman Theuerkauf,4-4-2◆,4-2-3-1,Lasse Koslowski,Match Report,,2020-2021,Heidenheim
2021-02-20,13:00,2. Bundesliga,Matchweek 22,Sat,Away,W,2,1,Osnabrück,45,,Norman Theuerkauf,4-4-2◆,3-4-3,Robert Kampka,Match Report,,2020-2021,Heidenheim
2021-02-23,18:30,2. Bundesliga,Matchweek 20,Tue,Away,D,2,2,Paderborn 07,29,,Norman Theuerkauf,4-4-1-1,4-2-2-2,Guido Winkmann,Match Report,,2020-2021,Heidenheim
2021-02-28,13:30,2. Bundesliga,Matchweek 23,Sun,Home,W,3,2,Düsseldorf,44,,Norman Theuerkauf,4-4-2◆,4-2-2-2,Florian Heft,Match Report,,2020-2021,Heidenheim
2021-03-05,18:30,2. Bundesliga,Matchweek 24,Fri,Away,W,2,1,W'burg Kickers,46,,Norman Theuerkauf,3-1-4-2,4-3-1-2,Deniz Aytekin,Match Report,,2020-2021,Heidenheim
2021-03-20,13:00,2. Bundesliga,Matchweek 26,Sat,Away,L,0,2,Hamburger SV,46,,Norman Theuerkauf,4-4-2◆,4-4-2,Christof Günsch,Match Report,,2020-2021,Heidenheim
2021-04-03,13:00,2. Bundesliga,Matchweek 27,Sat,Home,L,0,1,Greuther Fürth,43,,Norman Theuerkauf,4-4-2◆,4-1-4-1,Sören Storks,Match Report,,2020-2021,Heidenheim
2021-04-06,18:30,2. Bundesliga,Matchweek 25,Tue,Home,W,1,0,Holstein Kiel,37,,Patrick Mainka,4-2-3-1,4-3-3,Michael Bacher,Match Report,,2020-2021,Heidenheim
2021-04-11,13:30,2. Bundesliga,Matchweek 28,Sun,Away,W,3,1,Hannover 96,34,,Patrick Mainka,4-4-2◆,4-2-3-1,Lasse Koslowski,Match Report,,2020-2021,Heidenheim
2021-04-18,13:30,2. Bundesliga,Matchweek 29,Sun,Away,W,3,0,Jahn R'burg,37,,Patrick Mainka,4-4-2◆,4-4-2,Alexander Sather,Match Report,,2020-2021,Heidenheim
2021-04-21,18:30,2. Bundesliga,Matchweek 30,Wed,Home,L,0,2,Bochum,44,,Patrick Mainka,4-4-2◆,4-2-3-1,Deniz Aytekin,Match Report,,2020-2021,Heidenheim
2021-04-24,13:00,2. Bundesliga,Matchweek 31,Sat,Away,L,1,3,Nürnberg,54,,Patrick Mainka,3-1-4-2,4-4-2,Sascha Stegemann,Match Report,,2020-2021,Heidenheim
2021-05-09,13:30,2. Bundesliga,Matchweek 32,Sun,Home,W,2,1,Sandhausen,51,,Patrick Mainka,4-3-3,3-4-1-2,Matthias Jöllenbeck,Match Report,,2020-2021,Heidenheim
2021-05-16,15:30,2. Bundesliga,Matchweek 33,Sun,Away,L,1,5,Darmstadt 98,57,,Patrick Mainka,4-3-1-2,4-2-3-1,Patrick Hanslbauer,Match Report,,2020-2021,Heidenheim
2021-05-23,15:30,2. Bundesliga,Matchweek 34,Sun,Home,L,1,2,Karlsruher,48,,Marc Schnatterer,4-4-2◆,4-5-1,Florian Heft,Match Report,,2020-2021,Heidenheim
