Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2022-02-12,20:30,2. Bundesliga,Matchweek 22,Sat,Away,W,3,2,Jahn R'burg,37,7605,Philipp Ziereis,4-3-1-2,3-5-2,Nicolas Winter,Match Report,,2021-2022,St. Pauli
2022-02-20,13:30,2. Bundesliga,Matchweek 23,Sun,Home,L,0,3,Hannover 96,59,8470,Leart Paqarada,4-4-2◆,4-2-3-1,Bastian Dankert,Match Report,,2021-2022,St. Pauli
2022-02-26,13:30,2. Bundesliga,Matchweek 24,Sat,Away,W,3,1,Ingolstadt 04,54,5511,Philipp Ziereis,4-3-1-2,4-4-2,Robin Braun,Match Report,,2021-2022,St. Pauli
2022-03-01,20:45,DFB-Pokal,Quarter-finals,Tue,Away,L,1,2,Union Berlin,44,10000,Leart Paqarada,5-3-2,3-1-4-2,Florian Badstübner,Match Report,,2021-2022,St. Pauli
2022-03-05,13:30,2. Bundesliga,Matchweek 25,Sat,Home,W,3,1,Karlsruher,51,22158,Leart Paqarada,4-4-2◆,4-4-2,Tobias Reichel,Match Report,,2021-2022,St. Pauli
2022-03-12,13:30,2. Bundesliga,Matchweek 26,Sat,Away,D,1,1,Dresden,62,16000,Leart Paqarada,4-4-2◆,4-3-3,Daniel Siebert,Match Report,,2021-2022,St. Pauli
2022-03-18,18:30,2. Bundesliga,Matchweek 27,Fri,Home,W,1,0,Heidenheim,55,27433,Leart Paqarada,4-4-2◆,3-1-4-2,Bastian Dankert,Match Report,,2021-2022,St. Pauli
2022-04-02,20:30,2. Bundesliga,Matchweek 28,Sat,Away,L,0,1,Hansa Rostock,62,25000,Leart Paqarada,4-4-2◆,3-5-2,Benjamin Brand,Match Report,,2021-2022,St. Pauli
2022-04-09,13:30,2. Bundesliga,Matchweek 29,Sat,Home,D,1,1,Werder Bremen,46,29546,Philipp Ziereis,4-4-2◆,3-1-4-2,Florian Badstübner,Match Report,,2021-2022,St. Pauli
2022-04-16,13:30,2. Bundesliga,Matchweek 30,Sat,Away,D,1,1,Sandhausen,57,7094,Philipp Ziereis,4-4-2◆,4-3-3,Felix Brych,Match Report,,2021-2022,St. Pauli
2022-04-23,20:30,2. Bundesliga,Matchweek 31,Sat,Home,L,1,2,Darmstadt 98,66,29546,Philipp Ziereis,4-4-2◆,4-1-4-1,Sascha Stegemann,Match Report,,2021-2022,St. Pauli
2022-04-29,18:30,2. Bundesliga,Matchweek 32,Fri,Home,D,1,1,Nürnberg,64,29312,James Lawrence,4-4-2◆,3-5-2,Bastian Dankert,Match Report,,2021-2022,St. Pauli
2022-05-07,20:30,2. Bundesliga,Matchweek 33,Sat,Away,L,2,3,Schalke 04,48,62271,Leart Paqarada,4-4-2◆,4-2-3-1,Marco Fritz,Match Report,,2021-2022,St. Pauli
2022-05-15,15:30,2. Bundesliga,Matchweek 34,Sun,Home,W,2,0,Düsseldorf,40,29546,Philipp Ziereis,4-4-2◆,3-5-2,Matthias Jöllenbeck,Match Report,,2021-2022,St. Pauli
