Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-11-04,13:30,2. Bundesliga,Matchweek 12,Sun,Home,W,1,0,Erzgebirge Aue,54,10300,Marc Schnatterer,4-2-3-1,3-4-1-2,Robert Kempter,Match Report,,2018-2019,Heidenheim
2018-11-10,13:00,2. Bundesliga,Matchweek 13,Sat,Away,D,1,1,St. Pauli,41,29546,Marc Schnatterer,4-4-2,4-2-3-1,Christian Dietz,Match Report,,2018-2019,Heidenheim
2018-11-25,13:30,2. Bundesliga,Matchweek 14,Sun,Home,L,1,5,Paderborn 07,55,10000,Marc Schnatterer,4-2-3-1,4-2-3-1,Timo Gerach,Match Report,,2018-2019,Heidenheim
2018-12-02,13:30,2. Bundesliga,Matchweek 15,Sun,Away,W,2,1,Sandhausen,44,4778,Marc Schnatterer,4-2-3-1,4-2-3-1,Robert Hartmann,Match Report,,2018-2019,Heidenheim
2018-12-08,13:00,2. Bundesliga,Matchweek 16,Sat,Home,W,4,1,MSV Duisburg,42,10250,Marc Schnatterer,4-2-3-1,4-4-2,Patrick Alt,Match Report,,2018-2019,Heidenheim
2018-12-16,13:30,2. Bundesliga,Matchweek 17,Sun,Away,D,1,1,Ingolstadt 04,47,6965,Sebastian Griesbeck,4-4-2,4-2-3-1,Lasse Koslowski,Match Report,,2018-2019,Heidenheim
2018-12-22,13:00,2. Bundesliga,Matchweek 18,Sat,Away,W,2,1,Arminia,35,15874,Norman Theuerkauf,4-4-2,4-3-3,Florian Badstübner,Match Report,,2018-2019,Heidenheim
2019-01-30,20:30,2. Bundesliga,Matchweek 19,Wed,Home,D,2,2,Holstein Kiel,27,9000,Norman Theuerkauf,4-2-3-1,4-3-3,Florian Heft,Match Report,,2018-2019,Heidenheim
2019-02-02,13:00,2. Bundesliga,Matchweek 20,Sat,Home,W,1,0,Dresden,51,11200,Norman Theuerkauf,4-2-3-1,5-4-1,Martin Thomsen,Match Report,,2018-2019,Heidenheim
2019-02-05,18:30,DFB-Pokal,Round of 16,Tue,Home,W,2,1,Leverkusen,24,11400,Sebastian Griesbeck,4-2-3-1,4-3-3,Robert Hartmann,Match Report,,2018-2019,Heidenheim
2019-02-10,13:30,2. Bundesliga,Matchweek 21,Sun,Away,W,2,1,Darmstadt 98,43,10120,Sebastian Griesbeck,4-3-1-2,4-4-2,Michael Bacher,Match Report,,2018-2019,Heidenheim
2019-02-16,13:00,2. Bundesliga,Matchweek 22,Sat,Home,D,2,2,Hamburger SV,39,15000,Marc Schnatterer,4-4-1-1,4-1-4-1,Guido Winkmann,Match Report,,2018-2019,Heidenheim
2019-02-22,18:30,2. Bundesliga,Matchweek 23,Fri,Away,D,0,0,Greuther Fürth,44,7870,Marc Schnatterer,4-4-1-1,4-1-4-1,Robert Schröder,Match Report,,2018-2019,Heidenheim
2019-03-02,13:00,2. Bundesliga,Matchweek 24,Sat,Home,L,1,2,Jahn R'burg,64,10100,Marc Schnatterer,4-3-2-1,4-4-2,Thorben Siewer,Match Report,,2018-2019,Heidenheim
2019-03-08,18:30,2. Bundesliga,Matchweek 25,Fri,Away,L,0,1,Bochum,37,13157,Marc Schnatterer,4-1-4-1,4-4-2,René Rohde,Match Report,,2018-2019,Heidenheim
2019-03-15,18:30,2. Bundesliga,Matchweek 26,Fri,Home,W,2,1,Union Berlin,46,11150,Marc Schnatterer,4-4-1-1,4-4-2,Sascha Stegemann,Match Report,,2018-2019,Heidenheim
2019-03-29,18:30,2. Bundesliga,Matchweek 27,Fri,Away,D,0,0,Magdeburg,39,17517,Marc Schnatterer,4-4-1-1,4-3-1-2,Benedikt Kempkes,Match Report,,2018-2019,Heidenheim
2019-04-03,18:30,DFB-Pokal,Quarter-finals,Wed,Away,L,4,5,Bayern Munich,32,75000,Marc Schnatterer,4-3-2-1,4-3-3,Guido Winkmann,Match Report,,2018-2019,Heidenheim
2019-04-07,13:30,2. Bundesliga,Matchweek 28,Sun,Home,L,0,2,Köln,51,15000,Marc Schnatterer,4-2-3-1,3-4-1-2,Matthias Jöllenbeck,Match Report,,2018-2019,Heidenheim
2019-04-12,18:30,2. Bundesliga,Matchweek 29,Fri,Away,W,1,0,Erzgebirge Aue,48,7100,Sebastian Griesbeck,4-5-1,3-4-1-2,Aarne Aarnink,Match Report,,2018-2019,Heidenheim
2019-04-21,13:30,2. Bundesliga,Matchweek 30,Sun,Home,W,3,0,St. Pauli,62,13700,Marc Schnatterer,4-5-1,4-1-4-1,Benjamin Cortus,Match Report,,2018-2019,Heidenheim
2019-04-28,13:30,2. Bundesliga,Matchweek 31,Sun,Away,L,1,3,Paderborn 07,47,12588,Marc Schnatterer,4-5-1,4-4-2,Alexander Sather,Match Report,,2018-2019,Heidenheim
2019-05-04,13:00,2. Bundesliga,Matchweek 32,Sat,Home,L,2,3,Sandhausen,69,10400,Sebastian Griesbeck,4-3-1-2,4-4-2,Martin Thomsen,Match Report,,2018-2019,Heidenheim
2019-05-12,15:30,2. Bundesliga,Matchweek 33,Sun,Away,W,4,3,MSV Duisburg,55,14392,Sebastian Griesbeck,4-3-2-1,4-2-3-1,Thorben Siewer,Match Report,,2018-2019,Heidenheim
2019-05-19,15:30,2. Bundesliga,Matchweek 34,Sun,Home,W,4,2,Ingolstadt 04,58,14250,Marc Schnatterer,4-2-3-1,4-2-3-1,Sören Storks,Match Report,,2018-2019,Heidenheim
