Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-12-18,15:00,League One,Matchweek 23,Sat,Home,D,1,1,Sunderland,52,29005,Sam Morsy,4-4-2,3-4-1-2,Thomas Bramall,Match Report,,2021-2022,Ipswich Town
2021-12-29,19:45,League One,Matchweek 25,Wed,Home,W,1,0,Wycombe,59,26456,Sam Morsy,3-4-3,3-1-4-2,Samuel Barrott,Match Report,,2021-2022,Ipswich Town
2022-01-08,15:00,League One,Matchweek 24,Sat,Away,W,4,0,Gillingham,75,6401,Sam Morsy,3-4-1-2,4-4-2,Alan Young,Match Report,,2021-2022,Ipswich Town
2022-01-15,15:00,League One,Matchweek 28,Sat,Away,L,0,2,Bolton,64,14020,Sam Morsy,3-4-1-2,4-3-3,Robert Madley,Match Report,,2021-2022,Ipswich Town
2022-01-22,15:00,League One,Matchweek 29,Sat,Home,W,2,1,Acc'ton Stanley,61,20126,Sam Morsy,3-4-1-2,4-3-3,Geoff Eltringham,Match Report,,2021-2022,Ipswich Town
2022-01-25,19:45,League One,Matchweek 27,Tue,Away,W,2,0,AFC Wimbledon,61,8117,George Edmundson,3-4-1-2,4-2-3-1,Lee Swabey,Match Report,,2021-2022,Ipswich Town
2022-01-29,15:00,League One,Matchweek 30,Sat,Away,L,0,1,Sheffield Weds,65,23517,George Edmundson,3-4-3,3-5-2,Darren Bond,Match Report,,2021-2022,Ipswich Town
2022-02-05,15:00,League One,Matchweek 31,Sat,Home,W,1,0,Gillingham,63,20698,George Edmundson,3-4-1-2,3-4-1-2,Steve Martin,Match Report,,2021-2022,Ipswich Town
2022-02-08,19:45,League One,Matchweek 32,Tue,Away,W,1,0,Doncaster,68,6383,George Edmundson,3-4-1-2,4-2-3-1,Oliver Yates,Match Report,,2021-2022,Ipswich Town
2022-02-12,15:00,League One,Matchweek 33,Sat,Away,D,0,0,MK Dons,53,15311,Sam Morsy,3-4-1-2,3-4-3,Oliver Langford,Match Report,,2021-2022,Ipswich Town
2022-02-19,15:00,League One,Matchweek 34,Sat,Home,W,3,0,Burton Albion,57,20516,Sam Morsy,3-4-1-2,3-4-1-2,Carl Brook,Match Report,,2021-2022,Ipswich Town
2022-02-22,19:45,League One,Matchweek 35,Tue,Home,D,0,0,Cheltenham,66,21318,Sam Morsy,3-4-1-2,3-5-2,Andrew Davies,Match Report,,2021-2022,Ipswich Town
2022-02-26,15:00,League One,Matchweek 36,Sat,Away,D,1,1,Morecambe,72,4928,Sam Morsy,3-4-1-2,3-4-1-2,Matt Donohue,Match Report,,2021-2022,Ipswich Town
2022-03-05,15:00,League One,Matchweek 37,Sat,Away,W,2,0,Fleetwood Town,68,4190,Sam Morsy,3-1-4-2,3-5-2,Andrew Kitchen,Match Report,,2021-2022,Ipswich Town
2022-03-08,19:45,League One,Matchweek 26,Tue,Home,W,2,0,Lincoln City,55,24989,Sam Morsy,3-4-3,3-1-4-2,Tom Reeves,Match Report,,2021-2022,Ipswich Town
2022-03-12,15:00,League One,Matchweek 38,Sat,Home,D,0,0,Portsmouth,68,25500,Sam Morsy,3-4-3,3-4-1-2,Chris Sarginson,Match Report,,2021-2022,Ipswich Town
2022-03-19,15:00,League One,Matchweek 39,Sat,Away,D,1,1,Oxford United,49,11029,Janoi Donacien,3-4-3,3-4-1-2,Marc Edwards,Match Report,,2021-2022,Ipswich Town
2022-03-26,15:00,League One,Matchweek 40,Sat,Home,W,1,0,Plymouth Argyle,53,23256,Sam Morsy,3-4-3,3-5-2,David Rock,Match Report,,2021-2022,Ipswich Town
2022-04-02,15:00,League One,Matchweek 41,Sat,Home,L,0,1,Cambridge Utd,68,26515,Sam Morsy,3-4-3,4-2-3-1,Craig Hicks,Match Report,,2021-2022,Ipswich Town
2022-04-09,15:00,League One,Matchweek 42,Sat,Away,D,1,1,Shrewsbury,63,7682,Sam Morsy,3-4-3,3-5-2,Darren Handley,Match Report,,2021-2022,Ipswich Town
2022-04-16,12:30,League One,Matchweek 43,Sat,Away,L,0,1,Rotherham Utd,53,9394,Sam Morsy,3-4-3,3-5-2,Peter Wright,Match Report,,2021-2022,Ipswich Town
2022-04-19,19:45,League One,Matchweek 44,Tue,Home,D,2,2,Wigan Athletic,63,21329,Sam Morsy,3-4-3,3-4-3,Will Finnie,Match Report,,2021-2022,Ipswich Town
2022-04-23,15:00,League One,Matchweek 45,Sat,Away,D,1,1,Crewe Alexandra,59,4986,Sam Morsy,3-4-1-2,4-2-3-1,Simon Mather,Match Report,,2021-2022,Ipswich Town
2022-04-30,12:30,League One,Matchweek 46,Sat,Home,W,4,0,Charlton Ath,66,26002,Sam Morsy,3-4-3,3-5-2,Charles Breakspear,Match Report,,2021-2022,Ipswich Town
