Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2023-10-22,13:30,2. Bundesliga,Matchweek 10,Sun,Away,W,3,1,Hansa Rostock,44,26000,Philipp Sander,3-4-1-2,3-4-3,Richard Hempel,Match Report,,2023-2024,Holstein Kiel
2023-10-29,13:30,2. Bundesliga,Matchweek 11,Sun,Home,L,0,2,Nürnberg,54,12801,Philipp Sander,4-3-1-2,4-3-3,Frank Willenborg,Match Report,,2023-2024,Holstein Kiel
2023-11-01,18:00,DFB-Pokal,Round of 32,Wed,Home,D,3 (3),3 (4),Magdeburg,58,11112,Philipp Sander,3-4-1-2,4-3-3,Tom Bauer,Match Report,Magdeburg won on penalty kicks following extra time,2023-2024,Holstein Kiel
2023-11-04,13:00,2. Bundesliga,Matchweek 12,Sat,Away,D,1,1,Osnabrück,60,15000,Lewis Holtby,3-5-2,5-3-2,Patrick Ittrich,Match Report,,2023-2024,Holstein Kiel
2023-11-11,13:00,2. Bundesliga,Matchweek 13,Sat,Home,W,4,2,Hamburger SV,38,15034,Philipp Sander,3-4-3,4-3-3,Deniz Aytekin,Match Report,,2023-2024,Holstein Kiel
2023-11-26,13:30,2. Bundesliga,Matchweek 14,Sun,Away,W,3,0,Kaiserslautern,51,38367,Philipp Sander,3-5-2,4-2-3-1,Bastian Dankert,Match Report,,2023-2024,Holstein Kiel
2023-12-02,13:00,2. Bundesliga,Matchweek 15,Sat,Home,W,3,2,Wehen,56,10754,Philipp Sander,3-4-1-2,3-4-3,Patrick Alt,Match Report,,2023-2024,Holstein Kiel
2023-12-10,13:30,2. Bundesliga,Matchweek 16,Sun,Away,W,1,0,Düsseldorf,49,31042,Philipp Sander,4-1-4-1,4-2-3-1,Florian Badstübner,Match Report,,2023-2024,Holstein Kiel
2023-12-16,20:30,2. Bundesliga,Matchweek 17,Sat,Home,W,3,0,Hannover 96,66,13902,Philipp Sander,3-4-1-2,3-4-1-2,Florian Exner,Match Report,,2023-2024,Holstein Kiel
2024-01-19,18:30,2. Bundesliga,Matchweek 18,Fri,Home,L,1,2,BTSV,64,15034,Lewis Holtby,3-4-1-2,5-3-2,Tobias Stieler,Match Report,,2023-2024,Holstein Kiel
2024-01-28,13:30,2. Bundesliga,Matchweek 19,Sun,Away,L,1,2,Greuther Fürth,52,11008,Lewis Holtby,3-5-2,3-4-3,Alexander Sather,Match Report,,2023-2024,Holstein Kiel
2024-02-02,18:30,2. Bundesliga,Matchweek 20,Fri,Away,D,1,1,Magdeburg,32,20097,Lewis Holtby,3-5-2,3-4-3,Florian Lechner,Match Report,,2023-2024,Holstein Kiel
2024-02-11,13:30,2. Bundesliga,Matchweek 21,Sun,Home,W,1,0,Schalke 04,60,15034,Timo Becker,3-4-1-2,4-2-2-2,Aarne Aarnink,Match Report,,2023-2024,Holstein Kiel
2024-02-17,13:00,2. Bundesliga,Matchweek 22,Sat,Away,W,4,0,Paderborn 07,41,12852,Lewis Holtby,3-4-1-2,4-1-4-1,Patrick Alt,Match Report,,2023-2024,Holstein Kiel
2024-02-23,18:30,2. Bundesliga,Matchweek 23,Fri,Home,L,3,4,St. Pauli,61,15034,Lewis Holtby,3-4-1-2,4-5-1,Matthias Jöllenbeck,Match Report,,2023-2024,Holstein Kiel
2024-03-01,18:30,2. Bundesliga,Matchweek 24,Fri,Away,D,2,2,Hertha BSC,68,46835,Lewis Holtby,4-4-2◆,4-2-3-1,Bastian Dankert,Match Report,,2023-2024,Holstein Kiel
2024-03-09,13:00,2. Bundesliga,Matchweek 25,Sat,Home,W,1,0,Karlsruher,55,15034,Lewis Holtby,3-5-2,4-2-3-1,Florian Exner,Match Report,,2023-2024,Holstein Kiel
2024-03-16,13:00,2. Bundesliga,Matchweek 26,Sat,Away,W,2,0,Elversberg,54,8184,Philipp Sander,3-1-4-2,3-4-3,Tom Bauer,Match Report,,2023-2024,Holstein Kiel
2024-03-30,13:00,2. Bundesliga,Matchweek 27,Sat,Home,W,2,0,Hansa Rostock,50,14712,Philipp Sander,3-5-2,3-4-3,Florian Heft,Match Report,,2023-2024,Holstein Kiel
2024-04-06,13:00,2. Bundesliga,Matchweek 28,Sat,Away,W,4,0,Nürnberg,71,31961,Philipp Sander,3-4-3,4-1-4-1,Richard Hempel,Match Report,,2023-2024,Holstein Kiel
2024-04-13,13:00,2. Bundesliga,Matchweek 29,Sat,Home,W,4,0,Osnabrück,59,15034,Philipp Sander,3-4-1-2,3-5-2,Max Burda,Match Report,,2023-2024,Holstein Kiel
2024-04-20,20:30,2. Bundesliga,Matchweek 30,Sat,Away,W,1,0,Hamburger SV,37,57000,Philipp Sander,3-4-3,4-3-3,Sascha Stegemann,Match Report,,2023-2024,Holstein Kiel
2024-04-27,13:00,2. Bundesliga,Matchweek 31,Sat,Home,L,1,3,Kaiserslautern,60,15034,Philipp Sander,3-4-3,3-4-1-2,Florian Badstübner,Match Report,,2023-2024,Holstein Kiel
2024-05-05,13:30,2. Bundesliga,Matchweek 32,Sun,Away,W,1,0,Wehen,53,10112,Philipp Sander,3-4-3,3-4-1-2,Felix Zwayer,Match Report,,2023-2024,Holstein Kiel
2024-05-11,20:30,2. Bundesliga,Matchweek 33,Sat,Home,D,1,1,Düsseldorf,38,15034,Philipp Sander,3-4-3,4-2-3-1,Sven Jablonski,Match Report,,2023-2024,Holstein Kiel
2024-05-19,15:30,2. Bundesliga,Matchweek 34,Sun,Away,W,2,1,Hannover 96,46,49500,Lewis Holtby,3-4-3,3-4-3,Alexander Sather,Match Report,,2023-2024,Holstein Kiel
