Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2024-03-29,20:30,La Liga 2,Matchweek 33,Fri,Away,D,0,0,Burgos,52.0,10822.0,Sergi Gómez,4-4-2,4-4-1-1,Adrián Cordero,Match Report,,2023-2024,Espanyol
2024-04-07,18:30,La Liga 2,Matchweek 34,Sun,Home,W,2,1,Albacete,54.0,23233.0,Javi Puado,4-4-2,4-3-3,Oliver De La Fuente,Match Report,,2023-2024,Espanyol
2024-04-12,20:30,La Liga 2,Matchweek 35,Fri,Away,D,0,0,Leganés,56.0,11573.0,Sergi Gómez,4-4-2,4-2-3-1,Daniel Trujillo,Match Report,,2023-2024,Espanyol
2024-04-21,14:00,La Liga 2,Matchweek 36,Sun,Home,D,1,1,FC Andorra,47.0,24644.0,Sergi Gómez,4-4-1-1,4-2-3-1,Miguel González,Match Report,,2023-2024,Espanyol
2024-04-27,18:30,La Liga 2,Matchweek 37,Sat,Away,D,2,2,Elche,42.0,21009.0,Sergi Gómez,4-4-2,3-4-3,Álvaro Moreno,Match Report,,2023-2024,Espanyol
2024-05-05,16:15,La Liga 2,Matchweek 38,Sun,Home,D,0,0,Sporting Gijón,52.0,25015.0,Sergi Gómez,4-4-2,4-4-2,Luis Milla,Match Report,,2023-2024,Espanyol
2024-05-11,18:30,La Liga 2,Matchweek 39,Sat,Away,D,0,0,Valladolid,42.0,23450.0,Sergi Gómez,4-4-2,4-3-3,Adrián Cordero,Match Report,,2023-2024,Espanyol
2024-05-20,20:30,La Liga 2,Matchweek 40,Mon,Home,W,2,1,Oviedo,43.0,23330.0,Sergi Gómez,4-4-2,4-2-3-1,Salvador Lax,Match Report,,2023-2024,Espanyol
2024-05-26,18:30,La Liga 2,Matchweek 41,Sun,Away,D,0,0,Amorebieta,64.0,2924.0,Javi Puado,3-4-3,4-4-2,Dámaso Arcediano,Match Report,,2023-2024,Espanyol
2024-06-02,18:30,La Liga 2,Matchweek 42,Sun,Home,W,3,0,Cartagena,58.0,19029.0,Javi Puado,4-4-2,4-3-3,Oliver De La Fuente,Match Report,,2023-2024,Espanyol
2024-06-09,21:00,La Liga 2,Semi-finals,Sun,Away,W,1,0,Sporting Gijón,55.0,25075.0,Javi Puado,4-4-2,4-4-2,Jon González,Match Report,Leg 1 of 2,2023-2024,Espanyol
2024-06-13,21:00,La Liga 2,Semi-finals,Thu,Home,D,0,0,Sporting Gijón,48.0,30605.0,Javi Puado,4-4-2,4-4-2,Álvaro Moreno,Match Report,Leg 2 of 2; Espanyol won,2023-2024,Espanyol
2024-06-16,18:30,La Liga 2,Final,Sun,Away,L,0,1,Oviedo,49.0,29297.0,Javi Puado,4-4-2,4-2-3-1,Dámaso Arcediano,Match Report,Leg 1 of 2,2023-2024,Espanyol
2024-06-23,18:30,La Liga 2,Final,Sun,Home,W,2,0,Oviedo,46.0,33107.0,Javi Puado,4-4-2,4-2-3-1,Adrián Cordero,Match Report,Leg 2 of 2; Espanyol won,2023-2024,Espanyol
