Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-11-24,12:30,Serie A,Matchweek 13,Sun,Away,D,2,2,Bologna,1.3,0.9,35.0,21419.0,Bruno Alves,3-5-2,4-2-3-1,Rosario Abisso,Match Report,,2019-2020,Parma
2019-12-01,15:00,Serie A,Matchweek 14,Sun,Home,L,0,1,Milan,0.3,1.8,34.0,18431.0,Bruno Alves,4-3-3,4-3-3,Paolo Valeri,Match Report,,2019-2020,Parma
2019-12-05,18:00,Coppa Italia,Fourth round,Thu,Home,W,2,1,Frosinone,,,,1190.0,,,,Federico Dionisi,Match Report,,2019-2020,Parma
2019-12-08,18:00,Serie A,Matchweek 15,Sun,Away,W,1,0,Sampdoria,0.6,2.0,38.0,19516.0,Bruno Alves,4-3-3,4-3-1-2,Rosario Abisso,Match Report,,2019-2020,Parma
2019-12-14,18:30,Serie A,Matchweek 16,Sat,Away,W,2,1,Napoli,1.2,2.2,28.0,25000.0,Bruno Alves,4-3-3,4-3-3,Marco Di Bello,Match Report,,2019-2020,Parma
2019-12-22,15:00,Serie A,Matchweek 17,Sun,Home,D,1,1,Brescia,0.9,2.0,53.0,16686.0,Bruno Alves,4-3-3,4-3-1-2,Francesco Fourneau,Match Report,,2019-2020,Parma
2020-01-06,15:00,Serie A,Matchweek 18,Mon,Away,L,0,5,Atalanta,0.2,2.2,40.0,19213.0,Bruno Alves,4-3-3,3-4-1-2,Fabrizio Pasqua,Match Report,,2019-2020,Parma
2020-01-13,20:45,Serie A,Matchweek 19,Mon,Home,W,2,0,Lecce,1.8,0.9,49.0,15258.0,Bruno Alves,4-3-3,4-3-1-2,Michael Fabbri,Match Report,,2019-2020,Parma
2020-01-16,21:15,Coppa Italia,Round of 16,Thu,Home,L,0,2,Roma,,,42.0,3604.0,Matteo Scozzarella,4-3-2-1,3-3-3-1,Luca Pairetto,Match Report,,2019-2020,Parma
2020-01-19,20:45,Serie A,Matchweek 20,Sun,Away,L,1,2,Juventus,0.3,1.2,37.0,37790.0,Bruno Alves,4-2-3-1,4-3-1-2,Marco Di Bello,Match Report,,2019-2020,Parma
2020-01-26,15:00,Serie A,Matchweek 21,Sun,Home,W,2,0,Udinese,1.3,1.9,50.0,14250.0,Bruno Alves,4-3-3,3-5-2,Simone Sozza,Match Report,,2019-2020,Parma
2020-02-01,18:00,Serie A,Matchweek 22,Sat,Away,D,2,2,Cagliari,2.2,2.6,48.0,16051.0,Bruno Alves,4-1-4-1,4-3-2-1,Massimiliano Irrati,Match Report,,2019-2020,Parma
2020-02-09,18:00,Serie A,Matchweek 23,Sun,Home,L,0,1,Lazio,1.0,1.6,47.0,17859.0,Bruno Alves,4-3-3,3-5-2,Marco Di Bello,Match Report,,2019-2020,Parma
2020-02-16,15:00,Serie A,Matchweek 24,Sun,Away,W,1,0,Sassuolo,0.8,1.5,31.0,12099.0,Bruno Alves,4-3-3,4-2-3-1,Maurizio Mariani,Match Report,,2019-2020,Parma
2020-03-08,13:30,Serie A,Matchweek 26,Sun,Home,L,0,1,SPAL,1.3,1.2,53.0,,Bruno Alves,4-3-3,4-2-3-1,Luca Pairetto,Match Report,,2019-2020,Parma
2020-06-20,19:30,Serie A,Matchweek 25,Sat,Away,D,1,1,Torino,0.2,2.4,49.0,,Bruno Alves,4-3-3,3-4-1-2,Massimiliano Irrati,Match Report,,2019-2020,Parma
2020-06-23,21:45,Serie A,Matchweek 27,Tue,Away,W,4,1,Genoa,2.0,2.1,43.0,,Bruno Alves,4-3-1-2,3-5-2,Piero Giacomelli,Match Report,,2019-2020,Parma
2020-06-28,21:45,Serie A,Matchweek 28,Sun,Home,L,1,2,Inter,1.2,2.2,34.0,,Bruno Alves,4-2-2-2,3-4-1-2,Fabio Maresca,Match Report,,2019-2020,Parma
2020-07-01,21:45,Serie A,Matchweek 29,Wed,Away,L,2,3,Hellas Verona,1.6,2.1,49.0,,Bruno Alves,4-3-3,3-4-3,Paolo Valeri,Match Report,,2019-2020,Parma
2020-07-05,19:30,Serie A,Matchweek 30,Sun,Home,L,1,2,Fiorentina,1.5,2.6,56.0,,Bruno Alves,4-3-3,3-5-2,Rosario Abisso,Match Report,,2019-2020,Parma
2020-07-08,21:45,Serie A,Matchweek 31,Wed,Away,L,1,2,Roma,1.2,3.2,42.0,,Bruno Alves,4-3-3,3-4-3,Michael Fabbri,Match Report,,2019-2020,Parma
2020-07-12,19:30,Serie A,Matchweek 32,Sun,Home,D,2,2,Bologna,1.3,0.6,51.0,,Bruno Alves,4-4-1-1,4-2-3-1,Maurizio Mariani,Match Report,,2019-2020,Parma
2020-07-15,19:30,Serie A,Matchweek 33,Wed,Away,L,1,3,Milan,1.0,2.3,44.0,,Bruno Alves,4-3-3,4-2-3-1,Massimiliano Irrati,Match Report,,2019-2020,Parma
2020-07-19,17:15,Serie A,Matchweek 34,Sun,Home,L,2,3,Sampdoria,1.2,2.0,57.0,,Simone Iacoponi,4-3-3,4-4-1-1,Giampaolo Calvarese,Match Report,,2019-2020,Parma
2020-07-22,19:30,Serie A,Matchweek 35,Wed,Home,W,2,1,Napoli,2.0,1.6,31.0,,Bruno Alves,4-1-4-1,4-3-3,Antonio Giua,Match Report,,2019-2020,Parma
2020-07-25,17:15,Serie A,Matchweek 36,Sat,Away,W,2,1,Brescia,1.6,1.7,57.0,,Simone Iacoponi,4-3-3,4-4-2,Lorenzo Maggioni,Match Report,,2019-2020,Parma
2020-07-28,19:30,Serie A,Matchweek 37,Tue,Home,L,1,2,Atalanta,1.7,1.4,43.0,,Bruno Alves,4-3-3,3-4-1-2,Luca Pairetto,Match Report,,2019-2020,Parma
2020-08-02,20:45,Serie A,Matchweek 38,Sun,Away,W,4,3,Lecce,3.2,2.7,49.0,,Bruno Alves,4-2-3-1,4-3-2-1,Maurizio Mariani,Match Report,,2019-2020,Parma
