Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-10-20,13:00,2. Bundesliga,Matchweek 10,Sat,Home,D,1,1,Köln,43,9700,David Kinsombi,4-3-1-2,4-2-3-1,Robert Kampka,Match Report,,2018-2019,Holstein Kiel
2018-10-28,13:30,2. Bundesliga,Matchweek 11,Sun,Away,W,1,0,St. Pauli,47,29546,David Kinsombi,4-2-3-1,4-2-3-1,Bastian Dankert,Match Report,,2018-2019,Holstein Kiel
2018-10-31,20:45,DFB-Pokal,Second round,Wed,Home,W,2,1,Freiburg,48,9361,David Kinsombi,4-4-2◆,4-4-2,Sören Storks,Match Report,,2018-2019,Holstein Kiel
2018-11-03,13:00,2. Bundesliga,Matchweek 12,Sat,Home,D,2,2,Ingolstadt 04,64,8410,David Kinsombi,4-2-3-1,3-1-4-2,Manuel Gräfe,Match Report,,2018-2019,Holstein Kiel
2018-11-09,18:30,2. Bundesliga,Matchweek 13,Fri,Away,D,4,4,Paderborn 07,64,10035,David Kinsombi,4-4-2◆,4-2-3-1,Lasse Koslowski,Match Report,,2018-2019,Holstein Kiel
2018-11-24,13:00,2. Bundesliga,Matchweek 14,Sat,Home,W,2,1,Sandhausen,53,8404,David Kinsombi,4-4-2◆,4-2-2-2,Aarne Aarnink,Match Report,,2018-2019,Holstein Kiel
2018-12-02,13:30,2. Bundesliga,Matchweek 15,Sun,Away,W,4,0,MSV Duisburg,61,12320,David Kinsombi,4-3-1-2,4-1-4-1,Florian Badstübner,Match Report,,2018-2019,Holstein Kiel
2018-12-09,13:30,2. Bundesliga,Matchweek 16,Sun,Away,W,2,0,Dresden,53,26407,David Kinsombi,4-3-1-2,3-4-3,Johann Pfeifer,Match Report,,2018-2019,Holstein Kiel
2018-12-14,18:30,2. Bundesliga,Matchweek 17,Fri,Home,L,1,2,Arminia,58,8904,David Kinsombi,4-3-1-2,4-2-2-2,Pascal Müller,Match Report,,2018-2019,Holstein Kiel
2018-12-23,13:30,2. Bundesliga,Matchweek 18,Sun,Home,W,3,1,Hamburger SV,46,10073,David Kinsombi,4-3-1-2,4-2-3-1,Robert Hartmann,Match Report,,2018-2019,Holstein Kiel
2019-01-30,20:30,2. Bundesliga,Matchweek 19,Wed,Away,D,2,2,Heidenheim,73,9000,Dominik Schmidt,4-3-3,4-2-3-1,Florian Heft,Match Report,,2018-2019,Holstein Kiel
2019-02-03,13:30,2. Bundesliga,Matchweek 20,Sun,Home,W,2,0,Jahn R'burg,55,8265,Dominik Schmidt,4-3-3,4-4-2,Aarne Aarnink,Match Report,,2018-2019,Holstein Kiel
2019-02-06,18:30,DFB-Pokal,Round of 16,Wed,Home,L,0,1,Augsburg,58,11198,Dominik Schmidt,4-3-3,4-3-1-2,Frank Willenborg,Match Report,,2018-2019,Holstein Kiel
2019-02-10,13:30,2. Bundesliga,Matchweek 21,Sun,Away,D,1,1,Magdeburg,62,19704,Dominik Schmidt,4-4-2◆,4-4-2,Markus Schmidt,Match Report,,2018-2019,Holstein Kiel
2019-02-17,13:30,2. Bundesliga,Matchweek 22,Sun,Home,D,2,2,Greuther Fürth,61,8669,Dominik Schmidt,4-3-1-2,4-1-4-1,Daniel Schlager,Match Report,,2018-2019,Holstein Kiel
2019-02-23,13:00,2. Bundesliga,Matchweek 23,Sat,Away,W,3,1,Bochum,49,13398,Dominik Schmidt,4-3-1-2,3-4-1-2,Christof Günsch,Match Report,,2018-2019,Holstein Kiel
2019-03-01,18:30,2. Bundesliga,Matchweek 24,Fri,Home,L,0,2,Union Berlin,61,9866,Dominik Schmidt,4-4-2◆,4-2-3-1,Benjamin Cortus,Match Report,,2018-2019,Holstein Kiel
2019-03-09,13:00,2. Bundesliga,Matchweek 25,Sat,Away,L,2,3,Darmstadt 98,61,10210,Dominik Schmidt,4-3-1-2,4-2-3-1,Benedikt Kempkes,Match Report,,2018-2019,Holstein Kiel
2019-03-15,18:30,2. Bundesliga,Matchweek 26,Fri,Home,W,5,1,Erzgebirge Aue,57,8666,Hauke Wahl,4-3-1-2,3-4-1-2,Tobias Reichel,Match Report,,2018-2019,Holstein Kiel
2019-03-31,13:30,2. Bundesliga,Matchweek 27,Sun,Away,L,0,4,Köln,53,50000,Dominik Schmidt,4-3-1-2,3-4-1-2,Deniz Aytekin,Match Report,,2018-2019,Holstein Kiel
2019-04-06,13:00,2. Bundesliga,Matchweek 28,Sat,Home,W,2,1,St. Pauli,45,13274,Hauke Wahl,4-3-1-2,4-2-3-1,Felix Zwayer,Match Report,,2018-2019,Holstein Kiel
2019-04-14,13:30,2. Bundesliga,Matchweek 29,Sun,Away,D,1,1,Ingolstadt 04,62,8377,Dominik Schmidt,4-3-1-2,4-4-2,Sören Storks,Match Report,,2018-2019,Holstein Kiel
2019-04-20,13:00,2. Bundesliga,Matchweek 30,Sat,Home,L,1,2,Paderborn 07,53,13129,Dominik Schmidt,4-4-2◆,4-4-2,Bastian Dankert,Match Report,,2018-2019,Holstein Kiel
2019-04-27,13:00,2. Bundesliga,Matchweek 31,Sat,Away,L,2,3,Sandhausen,67,5298,Hauke Wahl,4-3-1-2,4-4-2,Florian Badstübner,Match Report,,2018-2019,Holstein Kiel
2019-05-05,13:30,2. Bundesliga,Matchweek 32,Sun,Home,L,0,2,MSV Duisburg,60,12122,Dominik Schmidt,4-4-2◆,4-2-3-1,Christian Dietz,Match Report,,2018-2019,Holstein Kiel
2019-05-12,15:30,2. Bundesliga,Matchweek 33,Sun,Home,W,3,0,Dresden,54,12712,Dominik Schmidt,4-3-1-2,3-1-4-2,Michael Bacher,Match Report,,2018-2019,Holstein Kiel
2019-05-19,15:30,2. Bundesliga,Matchweek 34,Sun,Away,L,0,1,Arminia,54,22867,Dominik Schmidt,4-3-1-2,4-2-3-1,Martin Thomsen,Match Report,,2018-2019,Holstein Kiel
