Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-12-12,19:00,Ligue 2,Matchweek 15,Sat,Away,W,3,0,Châteauroux,58.0,,Ruben Gabrielsen,5-3-2,4-1-4-1,Mathieu Vernice,Match Report,,2020-2021,Toulouse
2020-12-19,15:00,Ligue 2,Matchweek 16,Sat,Home,W,4,3,Le Havre,52.0,,Ruben Gabrielsen,5-3-2,4-3-3,Arnaud Baert,Match Report,,2020-2021,Toulouse
2020-12-22,20:00,Ligue 2,Matchweek 17,Tue,Away,W,3,0,Pau FC,62.0,,Kelvin Amian,5-3-2,4-2-3-1,Bartolomeu Varela,Match Report,,2020-2021,Toulouse
2021-01-05,20:00,Ligue 2,Matchweek 18,Tue,Home,W,1,0,Paris FC,49.0,,Kelvin Amian,4-4-2◆,4-2-3-1,Willy Delajod,Match Report,,2020-2021,Toulouse
2021-01-11,20:45,Ligue 2,Matchweek 19,Mon,Away,D,2,2,Caen,59.0,,Kelvin Amian,3-5-1-1,4-1-4-1,Bastien Dechepy,Match Report,,2020-2021,Toulouse
2021-01-16,15:00,Ligue 2,Matchweek 20,Sat,Home,W,2,0,Grenoble,50.0,,Ruben Gabrielsen,5-3-2,4-3-3,Romain Lissorgue,Match Report,,2020-2021,Toulouse
2021-01-20,18:00,Coupe de France,Eighth round,Wed,Home,W,1,0,Niort,,,Steven Moreira,,,Nicolas Rainville,Match Report,,2020-2021,Toulouse
2021-01-25,20:45,Ligue 2,Matchweek 21,Mon,Away,W,1,0,Sochaux,47.0,,Ruben Gabrielsen,5-3-2,4-2-3-1,Mehdi Mokhtari,Match Report,,2020-2021,Toulouse
2021-01-30,15:00,Ligue 2,Matchweek 22,Sat,Home,W,3,2,Clermont Foot,39.0,,Ruben Gabrielsen,5-3-2,4-2-3-1,Karim Abed,Match Report,,2020-2021,Toulouse
2021-02-02,20:00,Ligue 2,Matchweek 23,Tue,Away,L,1,3,Auxerre,54.0,,Ruben Gabrielsen,5-3-2,4-1-4-1,Guillaume Paradis,Match Report,,2020-2021,Toulouse
2021-02-06,15:00,Ligue 2,Matchweek 24,Sat,Away,D,1,1,Troyes,30.0,,Ruben Gabrielsen,5-3-2,3-5-1-1,Benoît Millot,Match Report,,2020-2021,Toulouse
2021-02-10,14:45,Coupe de France,Round of 64,Wed,Away,W,2,0,Bordeaux,,,Manu Koné,3-4-3,3-5-2,Hakim Ben El Hadj Salem,Match Report,,2020-2021,Toulouse
2021-02-15,20:45,Ligue 2,Matchweek 25,Mon,Home,W,3,0,Ajaccio,51.0,,Ruben Gabrielsen,3-1-4-2,4-2-3-1,Jeremy Stinat,Match Report,,2020-2021,Toulouse
2021-02-20,19:00,Ligue 2,Matchweek 26,Sat,Away,L,0,1,Rodez Aveyron,58.0,,Ruben Gabrielsen,3-1-4-2,3-1-4-2,Olivier Thual,Match Report,,2020-2021,Toulouse
2021-02-27,15:00,Ligue 2,Matchweek 27,Sat,Home,W,3,0,Amiens,54.0,,Kelvin Amian,3-1-4-2,4-3-3,Eric Wattellier,Match Report,,2020-2021,Toulouse
2021-03-02,20:00,Ligue 2,Matchweek 28,Tue,Away,L,0,1,Valenciennes,56.0,,Kelvin Amian,3-1-4-2,4-3-3,Abdelatif Kherradji,Match Report,,2020-2021,Toulouse
2021-03-05,21:00,Coupe de France,Round of 32,Fri,Away,W,2,0,Aubagne FC,48.0,,Ruben Gabrielsen,3-4-3,4-4-2,Aurélien Petit,Match Report,,2020-2021,Toulouse
2021-03-13,20:00,Ligue 2,Matchweek 29,Sat,Home,W,4,0,Chambly Oise,69.0,,Ruben Gabrielsen,3-1-4-2,5-3-2,Guillaume Paradis,Match Report,,2020-2021,Toulouse
2021-03-20,20:00,Ligue 2,Matchweek 30,Sat,Away,L,0,1,Niort,58.0,,Ruben Gabrielsen,3-5-2,4-3-3,Mehdi Mokhtari,Match Report,,2020-2021,Toulouse
2021-04-03,15:00,Ligue 2,Matchweek 31,Sat,Home,W,4,1,Nancy,48.0,,Ruben Gabrielsen,5-3-2,5-3-2,Romain Lissorgue,Match Report,,2020-2021,Toulouse
2021-04-07,18:45,Coupe de France,Round of 16,Wed,Away,W,2,1,Olympique Saumur FC,65.0,,Bafodé Diakité,4-4-2,3-4-3,Johan Hamel,Match Report,,2020-2021,Toulouse
2021-04-12,20:45,Ligue 2,Matchweek 32,Mon,Away,D,1,1,Guingamp,61.0,,Ruben Gabrielsen,5-3-2,5-3-2,Alexandre Perreau Niel,Match Report,,2020-2021,Toulouse
2021-04-17,20:00,Ligue 2,Matchweek 33,Sat,Home,W,1,0,Châteauroux,37.0,,Ruben Gabrielsen,5-3-2,4-2-3-1,Nicolas Rainville,Match Report,,2020-2021,Toulouse
2021-04-20,18:45,Coupe de France,Quarter-finals,Tue,Away,L,0,2,GFA Rumilly Vallières,62.0,,Anthony Rouault,4-3-3,4-4-2,Jérôme Brisard,Match Report,,2020-2021,Toulouse
2021-05-01,15:00,Ligue 2,Matchweek 36,Sat,Away,L,1,3,Paris FC,49.0,,Ruben Gabrielsen,5-3-2,4-2-3-1,Benjamin Lepaysant,Match Report,,2020-2021,Toulouse
2021-05-04,19:00,Ligue 2,Matchweek 34,Tue,Away,W,1,0,Le Havre,51.0,,Ruben Gabrielsen,5-3-2,3-4-1-2,Remi Landry,Match Report,,2020-2021,Toulouse
2021-05-08,20:00,Ligue 2,Matchweek 37,Sat,Home,W,3,0,Caen,63.0,,Ruben Gabrielsen,5-3-2,4-1-4-1,Florent Batta,Match Report,,2020-2021,Toulouse
2021-05-12,19:00,Ligue 2,Matchweek 35,Wed,Home,D,2,2,Pau FC,56.0,,Ruben Gabrielsen,5-3-2,4-4-2,Willy Delajod,Match Report,,2020-2021,Toulouse
2021-05-15,20:00,Ligue 2,Matchweek 38,Sat,Away,D,3,3,Dunkerque,50.0,,Maxime Dupé,4-3-3,4-4-2,Johan Hamel,Match Report,,2020-2021,Toulouse
2021-05-21,20:45,Ligue 2,Final,Fri,Home,W,3,0,Grenoble Foot,42.0,,Kelvin Amian,3-5-2,4-2-3-1,Amaury Delerue,Match Report,,2020-2021,Toulouse
2021-05-27,20:45,Rel/Pro play-offs,French 1/2 Relegation/Promotion play-offs,Thu,Home,L,1,2,Nantes,,,,,,,Match Report,Leg 1 of 2,2020-2021,Toulouse
2021-05-30,18:00,Rel/Pro play-offs,French 1/2 Relegation/Promotion play-offs,Sun,Away,W,1,0,Nantes,,,,,,,Match Report,Leg 2 of 2; Nantes won,2020-2021,Toulouse
