Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-11-17,20:00,Ligue 2,Matchweek 15,Fri,Away,D,1,1,Gazélec Ajaccio,53.0,2855,Alexandre Bonnet,4-2-3-1,5-4-1,William Lavis,Match Report,,2017-2018,Le Havre
2017-11-25,15:15,Ligue 2,Matchweek 16,Sat,Home,W,1,0,Lens,49.0,10299,Alexandre Bonnet,4-2-3-1,4-1-4-1,Jeremy Stinat,Match Report,,2017-2018,Le Havre
2017-11-28,21:00,Ligue 2,Matchweek 17,Tue,Away,W,3,0,Nancy,37.0,10698,Alexandre Bonnet,4-2-3-1,4-3-3,Mehdi Mokhtari,Match Report,,2017-2018,Le Havre
2017-12-09,15:00,Ligue 2,Matchweek 18,Sat,Away,L,0,1,Ajaccio,45.0,2874,Alexandre Bonnet,4-2-3-1,4-3-3,Antony Gautier,Match Report,,2017-2018,Le Havre
2017-12-15,20:00,Ligue 2,Matchweek 19,Fri,Home,W,2,1,Niort,61.0,5924,Alexandre Bonnet,4-2-3-1,4-3-3,Sylvain Palhies,Match Report,,2017-2018,Le Havre
2018-01-12,20:00,Ligue 2,Matchweek 20,Fri,Away,D,1,1,Auxerre,39.0,4701,Alexandre Bonnet,4-2-3-1,4-2-3-1,Pierre Gaillouste,Match Report,,2017-2018,Le Havre
2018-01-16,21:00,Ligue 2,Matchweek 21,Tue,Home,D,1,1,Paris FC,48.0,5891,Alexandre Bonnet,4-2-3-1,4-1-4-1,Willy Delajod,Match Report,,2017-2018,Le Havre
2018-01-19,20:00,Ligue 2,Matchweek 22,Fri,Away,D,1,1,Valenciennes,57.0,6214,Jean-Pascal Fontaine,4-2-3-1,4-1-4-1,Florent Batta,Match Report,,2017-2018,Le Havre
2018-01-27,14:55,Ligue 2,Matchweek 23,Sat,Home,W,2,1,Nîmes,40.0,7372,Jean-Pascal Fontaine,4-2-3-1,4-4-2,Thomas Léonard,Match Report,,2017-2018,Le Havre
2018-02-02,20:00,Ligue 2,Matchweek 24,Fri,Away,L,1,2,Orléans,59.0,3369,Alexandre Bonnet,4-2-3-1,4-5-1,Eric Wattellier,Match Report,,2017-2018,Le Havre
2018-02-09,20:00,Ligue 2,Matchweek 25,Fri,Home,W,1,0,Brest,31.0,6775,Alexandre Bonnet,4-2-3-1,4-1-4-1,William Lavis,Match Report,,2017-2018,Le Havre
2018-02-16,20:00,Ligue 2,Matchweek 26,Fri,Away,L,2,3,Sochaux,36.0,6242,Alexandre Bonnet,4-2-3-1,4-1-4-1,Mehdi Mokhtari,Match Report,,2017-2018,Le Havre
2018-02-23,20:00,Ligue 2,Matchweek 27,Fri,Home,D,0,0,Bourg-Péronnas,66.0,5845,Alexandre Bonnet,4-2-3-1,4-2-3-1,Cédric Dos Santos,Match Report,,2017-2018,Le Havre
2018-03-05,20:45,Ligue 2,Matchweek 28,Mon,Away,L,0,1,Lorient,47.0,8036,Jean-Pascal Fontaine,4-2-3-1,4-1-4-1,Stéphanie Frappart,Match Report,,2017-2018,Le Havre
2018-03-09,20:00,Ligue 2,Matchweek 29,Fri,Home,W,2,1,Clermont Foot,36.0,5840,Alexandre Bonnet,4-2-3-1,4-2-3-1,Bartolomeu Varela,Match Report,,2017-2018,Le Havre
2018-03-16,20:00,Ligue 2,Matchweek 30,Fri,Away,L,1,2,Châteauroux,59.0,3235,Alexandre Bonnet,4-2-3-1,3-4-1-2,Bastien Dechepy,Match Report,,2017-2018,Le Havre
2018-03-30,20:00,Ligue 2,Matchweek 31,Fri,Home,L,0,2,Quevilly-Rouen,55.0,9326,Alexandre Bonnet,4-5-1,4-1-4-1,Alexandre Castro,Match Report,,2017-2018,Le Havre
2018-04-13,20:00,Ligue 2,Matchweek 33,Fri,Home,W,2,1,Gazélec Ajaccio,52.0,5577,Alexandre Bonnet,4-2-3-1,4-2-3-1,Florent Batta,Match Report,,2017-2018,Le Havre
2018-04-20,20:00,Ligue 2,Matchweek 34,Fri,Away,D,3,3,Lens,43.0,22806,Alexandre Bonnet,4-2-3-1,4-3-3,Aurélien Petit,Match Report,,2017-2018,Le Havre
2018-04-24,20:00,Ligue 2,Matchweek 35,Tue,Home,W,3,0,Nancy,54.0,5771,Alexandre Bonnet,4-2-3-1,4-4-2,Hakim Ben El Hadj Salem,Match Report,,2017-2018,Le Havre
2018-04-27,20:00,Ligue 2,Matchweek 36,Fri,Home,W,2,0,Ajaccio,42.0,6921,Alexandre Bonnet,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,,2017-2018,Le Havre
2018-04-30,19:00,Ligue 2,Matchweek 32,Mon,Away,W,1,0,Reims,44.0,11144,Alexandre Bonnet,4-2-3-1,4-4-2,Sylvain Palhies,Match Report,,2017-2018,Le Havre
2018-05-04,20:45,Ligue 2,Matchweek 37,Fri,Away,W,1,0,Niort,40.0,5288,Alexandre Bonnet,4-2-3-1,4-3-3,Mehdi Mokhtari,Match Report,,2017-2018,Le Havre
2018-05-11,20:45,Ligue 2,Matchweek 38,Fri,Home,W,2,0,Tours,43.0,12597,Alexandre Bonnet,4-2-3-1,4-1-3-2,Olivier Thual,Match Report,,2017-2018,Le Havre
2018-05-15,20:45,Ligue 2,Semi-final,Tue,Home,W,2,0,Brest,34.0,13591,Alexandre Bonnet,4-2-3-1,4-1-4-1,Benoît Millot,Match Report,,2017-2018,Le Havre
2018-05-20,19:00,Ligue 2,Final,Sun,Away,D,2 (3),2 (5),Ajaccio,43.0,6541,Alexandre Bonnet,4-2-3-1,4-2-3-1,Franck Schneider,Match Report,Ajaccio won on penalty kicks following extra time,2017-2018,Le Havre
