Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-12-19,18:15,La Liga 2,Matchweek 21,Sun,Away,W,2,0,Real Sociedad B,57.0,2582,Jordi Masip,4-4-2,4-2-3-1,Alexis Carlos Pulido,Match Report,,2021-2022,Valladolid
2022-01-02,14:00,La Liga 2,Matchweek 22,Sun,Home,W,1,0,Leganés,56.0,11700,Jordi Masip,4-4-2,4-2-3-1,Daniel Trujillo,Match Report,,2021-2022,Valladolid
2022-01-05,20:00,Copa del Rey,Round of 32,Wed,Home,L,0,3,Betis,52.0,11730,Toni Villa,4-4-1-1,4-2-3-1,Ricardo de Burgos,Match Report,,2021-2022,Valladolid
2022-01-08,18:15,La Liga 2,Matchweek 23,Sat,Home,W,1,0,Burgos,61.0,15566,Jordi Masip,4-4-2,4-4-2,Javier Villanueva,Match Report,,2021-2022,Valladolid
2022-01-22,16:00,La Liga 2,Matchweek 24,Sat,Away,D,0,0,Zaragoza,49.0,14795,Jordi Masip,4-2-3-1,4-3-3,Jon González,Match Report,,2021-2022,Valladolid
2022-01-28,21:00,La Liga 2,Matchweek 25,Fri,Home,W,1,0,Sporting Gijón,59.0,13221,Jordi Masip,4-4-2,4-4-2,Luis Milla,Match Report,,2021-2022,Valladolid
2022-02-06,14:00,La Liga 2,Matchweek 26,Sun,Away,D,0,0,Fuenlabrada,59.0,3402,Jordi Masip,4-4-2,4-2-3-1,Rubén Ávalos,Match Report,,2021-2022,Valladolid
2022-02-12,18:15,La Liga 2,Matchweek 27,Sat,Home,D,2,2,Girona,57.0,14570,Jordi Masip,4-4-2,5-3-2,Juan Pulido,Match Report,,2021-2022,Valladolid
2022-02-18,21:00,La Liga 2,Matchweek 28,Fri,Away,W,3,2,Cartagena,46.0,6963,Jordi Masip,4-4-2,4-2-3-1,Daniel Trujillo,Match Report,,2021-2022,Valladolid
2022-02-27,18:15,La Liga 2,Matchweek 29,Sun,Home,W,5,1,Amorebieta,63.0,14108,Jordi Masip,4-4-2,3-5-2,Iosu Galech,Match Report,,2021-2022,Valladolid
2022-03-05,17:15,La Liga 2,Matchweek 30,Sat,Away,W,4,1,Tenerife,52.0,18538,Jordi Masip,4-4-2,4-4-2,Francisco Hernández,Match Report,,2021-2022,Valladolid
2022-03-13,18:15,La Liga 2,Matchweek 31,Sun,Away,L,0,3,Oviedo,39.0,12224,Jordi Masip,4-4-2,4-3-3,Javier Villanueva,Match Report,,2021-2022,Valladolid
2022-03-19,18:15,La Liga 2,Matchweek 32,Sat,Home,L,0,1,Las Palmas,47.0,15252,Jordi Masip,4-4-2,4-3-3,Luis Milla,Match Report,,2021-2022,Valladolid
2022-03-27,18:15,La Liga 2,Matchweek 33,Sun,Away,W,2,1,Alcorcón,52.0,2497,Jordi Masip,4-4-2◆,4-4-2,Alejandro Quintero,Match Report,,2021-2022,Valladolid
2022-04-02,16:00,La Liga 2,Matchweek 34,Sat,Home,W,4,1,Lugo,62.0,13516,Jordi Masip,4-3-3,4-3-3,Jon González,Match Report,,2021-2022,Valladolid
2022-04-09,18:15,La Liga 2,Matchweek 35,Sat,Away,D,2,2,Málaga,63.0,18004,Jordi Masip,4-3-3,3-5-2,Juan Pulido,Match Report,,2021-2022,Valladolid
2022-04-16,18:15,La Liga 2,Matchweek 36,Sat,Home,D,2,2,Almería,57.0,19608,Jordi Masip,4-3-3,4-2-3-1,Francisco Hernández,Match Report,,2021-2022,Valladolid
2022-04-24,16:15,La Liga 2,Matchweek 37,Sun,Away,W,1,0,CD Mirandés,42.0,41040,Jordi Masip,4-3-3,4-2-3-1,Álvaro Moreno,Match Report,,2021-2022,Valladolid
2022-05-02,21:00,La Liga 2,Matchweek 38,Mon,Home,L,1,2,Real Sociedad B,71.0,14326,Jordi Masip,4-3-3,5-3-2,David Gálvez,Match Report,,2021-2022,Valladolid
2022-05-08,16:00,La Liga 2,Matchweek 39,Sun,Away,W,2,0,Eibar,56.0,7237,Jordi Masip,4-3-3,4-2-3-1,Luis Milla,Match Report,,2021-2022,Valladolid
2022-05-14,18:15,La Liga 2,Matchweek 40,Sat,Home,W,2,0,Ponferradina,55.0,20213,Jordi Masip,4-3-3,4-2-3-1,Daniel Trujillo,Match Report,,2021-2022,Valladolid
2022-05-21,22:00,La Liga 2,Matchweek 41,Sat,Away,W,2,1,Ibiza,54.0,4614,Jordi Masip,4-3-3,4-2-3-1,José López,Match Report,,2021-2022,Valladolid
2022-05-29,20:00,La Liga 2,Matchweek 42,Sun,Home,W,3,0,Huesca,65.0,22397,Jordi Masip,4-3-3,3-4-1-2,Juan Pulido,Match Report,,2021-2022,Valladolid
