Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-11-03,20:00,Ligue 2,Matchweek 14,Fri,Home,L,0,1,Gazélec Ajaccio,68.0,5698,Zacharie Boucher,4-4-2,5-4-1,Willy Delajod,Match Report,,2017-2018,Auxerre
2017-11-11,17:00,Coupe de France,Seventh round,Sat,Away,W,3,1,Chamalières,,948,Mickaël Tacalfred,,,Romain Delpech,Match Report,,2017-2018,Auxerre
2017-11-17,20:00,Ligue 2,Matchweek 15,Fri,Away,L,0,1,Clermont Foot,41.0,2444,Mickaël Tacalfred,4-1-4-1,4-2-3-1,Alexandre Castro,Match Report,,2017-2018,Auxerre
2017-11-24,20:00,Ligue 2,Matchweek 16,Fri,Home,D,1,1,Nancy,48.0,5126,Mickaël Tacalfred,4-3-3,4-2-3-1,Faouzi Benchabane,Match Report,,2017-2018,Auxerre
2017-11-27,20:45,Ligue 2,Matchweek 17,Mon,Away,L,0,2,Reims,58.0,7612,Mickaël Tacalfred,4-2-3-1,4-2-3-1,Sébastien Moreira,Match Report,,2017-2018,Auxerre
2017-12-02,18:00,Coupe de France,Eighth round,Sat,Away,W,2,1,Andrézieux,,3157,Mickaël Tacalfred,,,Sofien Benchabane,Match Report,Required Extra Time,2017-2018,Auxerre
2017-12-08,20:00,Ligue 2,Matchweek 18,Fri,Home,L,1,2,Châteauroux,48.0,4279,Mickaël Tacalfred,3-5-2,3-1-4-2,Cédric Dos Santos,Match Report,,2017-2018,Auxerre
2017-12-15,20:00,Ligue 2,Matchweek 19,Fri,Away,L,1,3,Ajaccio,40.0,3866,Mickaël Tacalfred,4-2-3-1,4-4-1-1,Mehdi Mokhtari,Match Report,,2017-2018,Auxerre
2018-01-06,15:00,Coupe de France,Round of 64,Sat,Away,W,5,1,Schiltigheim,,1022,Jordan Adéoti,,,Willy Delajod,Match Report,,2017-2018,Auxerre
2018-01-12,20:00,Ligue 2,Matchweek 20,Fri,Home,D,1,1,Le Havre,61.0,4701,Jordan Adéoti,4-2-3-1,4-2-3-1,Pierre Gaillouste,Match Report,,2017-2018,Auxerre
2018-01-16,21:00,Ligue 2,Matchweek 21,Tue,Home,W,5,0,Niort,52.0,3864,Jordan Adéoti,4-2-3-1,4-3-3,Cédric Dos Santos,Match Report,,2017-2018,Auxerre
2018-01-19,20:00,Ligue 2,Matchweek 22,Fri,Away,W,3,2,Orléans,51.0,3567,Jordan Adéoti,4-2-3-1,4-5-1,Romain Delpech,Match Report,,2017-2018,Auxerre
2018-01-23,18:30,Coupe de France,Round of 32,Tue,Away,W,4,3,Nantes,,13618,Mickaël Tacalfred,,,Amaury Delerue,Match Report,,2017-2018,Auxerre
2018-01-26,20:00,Ligue 2,Matchweek 23,Fri,Home,D,1,1,Paris FC,60.0,4950,Jordan Adéoti,4-2-3-1,4-3-3,Cédric Dos Santos,Match Report,,2017-2018,Auxerre
2018-02-02,20:00,Ligue 2,Matchweek 24,Fri,Away,W,2,0,Tours,45.0,3654,Jordan Adéoti,4-2-3-1,4-3-3,Faouzi Benchabane,Match Report,,2017-2018,Auxerre
2018-02-06,18:30,Coupe de France,Round of 16,Tue,Home,L,0,3,Les Herbiers,,6233,Jordan Adéoti,4-4-2,4-4-2,Stéphanie Frappart,Match Report,,2017-2018,Auxerre
2018-02-12,20:45,Ligue 2,Matchweek 25,Mon,Home,D,0,0,Nîmes,50.0,4721,Mickaël Tacalfred,4-1-4-1,4-4-2,Aurélien Petit,Match Report,,2017-2018,Auxerre
2018-02-17,15:00,Ligue 2,Matchweek 26,Sat,Away,W,3,1,Lorient,40.0,7757,Jordan Adéoti,4-2-3-1,4-2-3-1,Sylvain Palhies,Match Report,,2017-2018,Auxerre
2018-02-23,20:00,Ligue 2,Matchweek 27,Fri,Home,W,2,0,Valenciennes,51.0,4950,Jordan Adéoti,4-2-3-1,4-3-3,Romain Delpech,Match Report,,2017-2018,Auxerre
2018-03-09,20:00,Ligue 2,Matchweek 29,Fri,Home,L,1,2,Brest,46.0,8017,Jordan Adéoti,4-2-3-1,4-1-4-1,Alexandre Castro,Match Report,,2017-2018,Auxerre
2018-03-13,18:45,Ligue 2,Matchweek 28,Tue,Away,W,4,0,Sochaux,53.0,6613,Jordan Adéoti,4-2-3-1,4-3-3,Willy Delajod,Match Report,,2017-2018,Auxerre
2018-03-16,20:00,Ligue 2,Matchweek 30,Fri,Away,L,1,4,Quevilly-Rouen,55.0,2314,Jordan Adéoti,4-2-3-1,4-2-3-1,Mehdi Mokhtari,Match Report,,2017-2018,Auxerre
2018-03-30,20:00,Ligue 2,Matchweek 31,Fri,Home,W,3,1,Bourg-Péronnas,59.0,6674,Mickaël Tacalfred,4-2-3-1,4-2-3-1,Eric Wattellier,Match Report,,2017-2018,Auxerre
2018-04-06,20:00,Ligue 2,Matchweek 32,Fri,Away,L,1,3,Gazélec Ajaccio,61.0,2919,Jordan Adéoti,4-2-3-1,4-1-4-1,Alexandre Castro,Match Report,,2017-2018,Auxerre
2018-04-13,20:00,Ligue 2,Matchweek 33,Fri,Home,L,1,2,Clermont Foot,47.0,7180,Jordan Adéoti,4-2-3-1,4-1-4-1,Pierre Gaillouste,Match Report,,2017-2018,Auxerre
2018-04-21,15:00,Ligue 2,Matchweek 34,Sat,Away,L,1,2,Nancy,54.0,12733,Jordan Adéoti,4-1-4-1,4-4-1-1,Sylvain Palhies,Match Report,,2017-2018,Auxerre
2018-04-24,20:00,Ligue 2,Matchweek 35,Tue,Home,L,1,4,Reims,52.0,5985,Jordan Adéoti,4-2-3-1,4-3-3,Stéphanie Frappart,Match Report,,2017-2018,Auxerre
2018-04-27,20:00,Ligue 2,Matchweek 36,Fri,Away,W,2,1,Châteauroux,41.0,7505,Jordan Adéoti,4-2-3-1,3-5-1-1,Bastien Dechepy,Match Report,,2017-2018,Auxerre
2018-05-04,20:45,Ligue 2,Matchweek 37,Fri,Home,D,1,1,Ajaccio,47.0,6230,Jordan Adéoti,4-2-3-1,4-2-3-1,François Letexier,Match Report,,2017-2018,Auxerre
2018-05-11,20:45,Ligue 2,Matchweek 38,Fri,Away,L,1,2,Lens,39.0,31585,Jordan Adéoti,4-4-2◆,4-3-3,Stéphane Jochem,Match Report,,2017-2018,Auxerre
