Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2022-10-16,14:00,La Liga 2,Matchweek 11,Sun,Away,L,1,2,Levante,45.0,11654,Kenneth Omeruo,5-4-1,4-4-2,Luis Milla,Match Report,,2022-2023,Leganes
2022-10-23,18:30,La Liga 2,Matchweek 12,Sun,Home,W,2,1,Tenerife,59.0,6142,Juan Muñoz,3-5-2,4-4-2,Rafael Sánchez,Match Report,,2022-2023,Leganes
2022-10-29,18:30,La Liga 2,Matchweek 13,Sat,Home,D,0,0,Racing Sant,67.0,8420,Juan Muñoz,5-4-1,4-2-3-1,Andrés Fuentes,Match Report,,2022-2023,Leganes
2022-11-01,21:00,La Liga 2,Matchweek 14,Tue,Away,W,2,0,Ibiza,49.0,2179,José Arnaiz,5-4-1,4-4-2,Alejandro Quintero,Match Report,,2022-2023,Leganes
2022-11-05,21:00,La Liga 2,Matchweek 15,Sat,Home,W,2,1,Ponferradina,38.0,6502,Juan Muñoz,5-3-2,3-4-3,José Guzmán,Match Report,,2022-2023,Leganes
2022-11-12,18:00,Copa del Rey,First round,Sat,Away,D,0 (5),0 (6),Gernika Club,,1704,Asier Riesgo,3-4-3,5-3-2,José López,Match Report,Gernika Club won on penalty kicks following extra time,2022-2023,Leganes
2022-11-19,18:30,La Liga 2,Matchweek 16,Sat,Away,D,2,2,Sporting Gijón,54.0,16467,Juan Muñoz,4-4-2,4-4-2,Daniel Trujillo,Match Report,,2022-2023,Leganes
2022-11-27,16:00,La Liga 2,Matchweek 17,Sun,Home,W,1,0,Granada,64.0,7024,Juan Muñoz,4-4-2,5-4-1,Adrián Cordero,Match Report,,2022-2023,Leganes
2022-12-03,21:00,La Liga 2,Matchweek 18,Sat,Away,D,0,0,Villarreal B,42.0,1137,Kenneth Omeruo,3-4-3,4-4-2,Aitor Gorostegui,Match Report,,2022-2023,Leganes
2022-12-06,19:00,La Liga 2,Matchweek 19,Tue,Home,D,2,2,CD Mirandés,51.0,5043,Juan Muñoz,4-4-2,5-4-1,Andrés Fuentes,Match Report,,2022-2023,Leganes
2022-12-10,19:00,La Liga 2,Matchweek 20,Sat,Away,D,1,1,FC Andorra,39.0,1410,Kenneth Omeruo,3-4-1-2,4-3-3,Rafael Sánchez,Match Report,,2022-2023,Leganes
2022-12-19,21:00,La Liga 2,Matchweek 21,Mon,Home,W,2,1,Zaragoza,52.0,6024,Juan Muñoz,3-4-3,4-4-2,Francisco Hernández,Match Report,,2022-2023,Leganes
2023-01-06,21:00,La Liga 2,Matchweek 22,Fri,Home,W,1,0,Lugo,64.0,6395,Juan Muñoz,4-3-3,4-3-3,Dámaso Arcediano,Match Report,,2022-2023,Leganes
2023-01-16,21:00,La Liga 2,Matchweek 23,Mon,Away,L,0,1,Albacete,56.0,4930,Kenneth Omeruo,4-2-3-1,4-3-3,Iván Caparrós,Match Report,,2022-2023,Leganes
2023-01-22,14:00,La Liga 2,Matchweek 24,Sun,Home,D,2,2,Levante,41.0,7539,Juan Muñoz,3-4-3,4-3-3,Oliver De La Fuente,Match Report,,2022-2023,Leganes
2023-01-28,18:30,La Liga 2,Matchweek 25,Sat,Away,D,0,0,Eibar,39.0,5229,Juan Muñoz,4-2-3-1,4-2-3-1,José Guzmán,Match Report,,2022-2023,Leganes
2023-02-04,16:15,La Liga 2,Matchweek 26,Sat,Home,W,1,0,Sporting Gijón,36.0,7912,Juan Muñoz,3-4-3,3-4-3,Rafael Sánchez,Match Report,,2022-2023,Leganes
2023-02-13,21:00,La Liga 2,Matchweek 27,Mon,Away,L,1,2,Racing Sant,55.0,8604,Juan Muñoz,4-2-3-1,4-2-3-1,Jon González,Match Report,,2022-2023,Leganes
2023-02-18,18:30,La Liga 2,Matchweek 28,Sat,Home,D,0,0,Las Palmas,25.0,9003,Juan Muñoz,4-2-3-1,4-1-4-1,Luis Milla,Match Report,,2022-2023,Leganes
2023-02-25,21:00,La Liga 2,Matchweek 29,Sat,Away,D,0,0,CD Mirandés,55.0,2500,José Arnaiz,3-5-2,3-4-3,Rubén Ávalos,Match Report,,2022-2023,Leganes
2023-03-05,14:00,La Liga 2,Matchweek 30,Sun,Home,L,0,1,Ibiza,69.0,6702,Sergi,3-5-2,4-4-2,Andrés Fuentes,Match Report,,2022-2023,Leganes
2023-03-12,14:00,La Liga 2,Matchweek 31,Sun,Away,L,0,3,Zaragoza,61.0,17087,Kenneth Omeruo,3-4-3,4-4-2,Víctor García Verdura,Match Report,,2022-2023,Leganes
2023-03-18,16:15,La Liga 2,Matchweek 32,Sat,Home,L,0,1,Oviedo,56.0,7003,Juan Muñoz,4-4-2,4-4-2,Alejandro Quintero,Match Report,,2022-2023,Leganes
2023-03-27,21:00,La Liga 2,Matchweek 33,Mon,Away,L,0,2,Málaga,48.0,20541,José Arnaiz,4-4-2,5-4-1,Saúl Ais,Match Report,,2022-2023,Leganes
2023-04-01,18:30,La Liga 2,Matchweek 34,Sat,Home,L,1,3,Cartagena,40.0,6598,Kenneth Omeruo,5-4-1,4-2-3-1,Oliver De La Fuente,Match Report,,2022-2023,Leganes
2023-04-09,18:30,La Liga 2,Matchweek 35,Sun,Away,W,1,0,Ponferradina,36.0,6252,Kenneth Omeruo,4-4-2,4-4-2,Iván Caparrós,Match Report,,2022-2023,Leganes
2023-04-16,21:00,La Liga 2,Matchweek 36,Sun,Home,W,1,0,Villarreal B,46.0,6150,Kenneth Omeruo,4-4-2,4-4-2,Dámaso Arcediano,Match Report,,2022-2023,Leganes
2023-04-23,21:00,La Liga 2,Matchweek 37,Sun,Away,L,1,2,Alavés,47.0,12218,Kenneth Omeruo,4-2-3-1,4-3-3,Iosu Galech,Match Report,,2022-2023,Leganes
2023-04-29,20:00,La Liga 2,Matchweek 38,Sat,Away,L,0,1,Tenerife,52.0,11078,Kenneth Omeruo,4-5-1,4-4-2,Alejandro Quintero,Match Report,,2022-2023,Leganes
2023-05-06,18:30,La Liga 2,Matchweek 39,Sat,Home,W,2,1,Huesca,54.0,8545,José Arnaiz,3-4-3,3-4-3,Aitor Gorostegui,Match Report,,2022-2023,Leganes
2023-05-12,21:00,La Liga 2,Matchweek 40,Fri,Away,W,3,0,Burgos,36.0,8543,Sergi,4-2-3-1,4-2-3-1,Jon González,Match Report,,2022-2023,Leganes
2023-05-21,18:30,La Liga 2,Matchweek 41,Sun,Home,D,1,1,FC Andorra,32.0,7873,Kenneth Omeruo,4-3-2-1,4-3-3,Rafael Sánchez,Match Report,,2022-2023,Leganes
2023-05-27,21:00,La Liga 2,Matchweek 42,Sat,Away,L,0,2,Granada,54.0,18222,Kenneth Omeruo,4-2-3-1,4-3-3,Adrián Cordero,Match Report,,2022-2023,Leganes
