Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-01-27,15:00,Championship,Matchweek 29,Sat,Home,L,0,1,Wolves,56,15971,Luke Chambers,4-4-2,3-4-3,Simon Hooper,Match Report,,2017-2018,Ipswich Town
2018-02-03,15:00,Championship,Matchweek 30,Sat,Away,W,2,0,Sunderland,40,27909,Luke Chambers,4-2-3-1,3-5-2,Darren England,Match Report,,2017-2018,Ipswich Town
2018-02-10,15:00,Championship,Matchweek 31,Sat,Home,D,0,0,Burton Albion,45,13815,Luke Chambers,4-2-3-1,4-1-4-1,David Webb,Match Report,,2017-2018,Ipswich Town
2018-02-18,12:00,Championship,Matchweek 32,Sun,Away,D,1,1,Norwich City,35,27100,Luke Chambers,3-5-2,3-4-1-2,David Coote,Match Report,,2017-2018,Ipswich Town
2018-02-21,19:45,Championship,Matchweek 33,Wed,Home,L,0,1,Cardiff City,57,13205,Luke Chambers,3-5-2,4-3-3,Andrew Davies,Match Report,,2017-2018,Ipswich Town
2018-02-24,15:00,Championship,Matchweek 34,Sat,Away,W,1,0,Preston,38,11511,Luke Chambers,3-4-3,4-2-3-1,Scott Duncan,Match Report,,2017-2018,Ipswich Town
2018-03-06,19:45,Championship,Matchweek 36,Tue,Away,W,2,1,Sheffield Weds,41,22733,Luke Chambers,3-5-2,3-5-2,Oliver Langford,Match Report,,2017-2018,Ipswich Town
2018-03-10,15:00,Championship,Matchweek 37,Sat,Home,D,0,0,Sheffield Utd,46,15152,Luke Chambers,5-3-2,3-5-2,John Brooks,Match Report,,2017-2018,Ipswich Town
2018-03-13,19:45,Championship,Matchweek 35,Tue,Home,L,0,3,Hull City,60,13031,Luke Chambers,4-3-3,4-2-3-1,Jeremy Simpson,Match Report,,2017-2018,Ipswich Town
2018-03-17,15:00,Championship,Matchweek 38,Sat,Away,L,0,1,Bristol City,47,21509,Luke Chambers,5-3-2,4-4-2,Darren England,Match Report,,2017-2018,Ipswich Town
2018-03-31,15:00,Championship,Matchweek 39,Sat,Away,L,0,1,Birmingham City,64,20555,Luke Chambers,5-3-2,4-4-2,Roger East,Match Report,,2017-2018,Ipswich Town
2018-04-02,15:00,Championship,Matchweek 40,Mon,Home,D,2,2,Millwall,56,16010,Luke Chambers,3-4-3,4-4-2,Steve Martin,Match Report,,2017-2018,Ipswich Town
2018-04-07,15:00,Championship,Matchweek 41,Sat,Away,L,0,1,Brentford,45,10939,Luke Chambers,5-3-2,4-3-3,Robert Jones,Match Report,,2017-2018,Ipswich Town
2018-04-10,19:45,Championship,Matchweek 42,Tue,Home,W,1,0,Barnsley,54,13271,Cole Skuse,3-4-3,4-4-2,James Linington,Match Report,,2017-2018,Ipswich Town
2018-04-14,15:00,Championship,Matchweek 43,Sat,Away,L,1,2,Nott'ham Forest,43,25093,Cole Skuse,3-5-2,4-3-3,Darren England,Match Report,,2017-2018,Ipswich Town
2018-04-21,15:00,Championship,Matchweek 44,Sat,Home,L,0,4,Aston Villa,34,20034,Cole Skuse,3-5-1-1,4-1-4-1,Simon Hooper,Match Report,,2017-2018,Ipswich Town
2018-04-28,15:00,Championship,Matchweek 45,Sat,Away,W,4,0,Reading,37,17683,Jonas Knudsen,3-4-3,4-4-2,Keith Stroud,Match Report,,2017-2018,Ipswich Town
2018-05-06,12:30,Championship,Matchweek 46,Sun,Home,D,2,2,Middlesbrough,39,18829,Cole Skuse,3-5-2,4-3-3,David Coote,Match Report,,2017-2018,Ipswich Town
