Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-01-24,13:30,2. Bundesliga,Matchweek 17,Sun,Home,W,2,0,Jahn R'burg,44,,Philipp Ziereis,4-4-2◆,4-2-2-2,Bastian Dankert,Match Report,,2020-2021,St. Pauli
2021-01-28,20:30,2. Bundesliga,Matchweek 18,Thu,Home,L,2,3,Bochum,41,,Philipp Ziereis,4-3-1-2,4-2-3-1,Harm Osmers,Match Report,,2020-2021,St. Pauli
2021-01-31,13:30,2. Bundesliga,Matchweek 19,Sun,Away,W,4,3,Heidenheim,48,,Philipp Ziereis,4-4-2◆,4-4-2,Nicolas Winter,Match Report,,2020-2021,St. Pauli
2021-02-05,18:30,2. Bundesliga,Matchweek 20,Fri,Home,W,2,1,Sandhausen,57,,Philipp Ziereis,4-4-2◆,3-4-3,Patrick Alt,Match Report,,2020-2021,St. Pauli
2021-02-14,13:30,2. Bundesliga,Matchweek 21,Sun,Away,W,2,1,Nürnberg,46,,Philipp Ziereis,4-4-2◆,4-4-2,Alexander Sather,Match Report,,2020-2021,St. Pauli
2021-02-20,13:00,2. Bundesliga,Matchweek 22,Sat,Home,W,3,2,Darmstadt 98,47,,Philipp Ziereis,4-4-2◆,4-2-3-1,Michael Bacher,Match Report,,2020-2021,St. Pauli
2021-03-01,20:30,2. Bundesliga,Matchweek 23,Mon,Home,W,1,0,Hamburger SV,52,,Philipp Ziereis,4-4-2◆,4-2-3-1,Deniz Aytekin,Match Report,,2020-2021,St. Pauli
2021-03-06,13:00,2. Bundesliga,Matchweek 24,Sat,Away,D,0,0,Karlsruher,48,,James Lawrence,4-3-1-2,4-2-3-1,Christian Dingert,Match Report,,2020-2021,St. Pauli
2021-03-15,20:30,2. Bundesliga,Matchweek 25,Mon,Home,L,0,2,Paderborn 07,58,,James Lawrence,4-3-1-2,4-4-2,Robert Schröder,Match Report,,2020-2021,St. Pauli
2021-03-21,13:30,2. Bundesliga,Matchweek 26,Sun,Away,W,2,1,Osnabrück,61,,Philipp Ziereis,4-4-2◆,3-1-4-2,Martin Thomsen,Match Report,,2020-2021,St. Pauli
2021-04-05,20:30,2. Bundesliga,Matchweek 27,Mon,Home,W,2,0,BTSV,62,,Philipp Ziereis,4-4-2◆,3-5-2,Aarne Aarnink,Match Report,,2020-2021,St. Pauli
2021-04-10,13:00,2. Bundesliga,Matchweek 28,Sat,Away,W,3,1,Erzgebirge Aue,63,,Philipp Ziereis,4-3-1-2,3-4-1-2,Florian Heft,Match Report,,2020-2021,St. Pauli
2021-04-17,13:00,2. Bundesliga,Matchweek 29,Sat,Home,W,4,0,W'burg Kickers,65,,Philipp Ziereis,4-4-2◆,4-2-3-1,Christian Dingert,Match Report,,2020-2021,St. Pauli
2021-04-21,18:30,2. Bundesliga,Matchweek 30,Wed,Away,L,0,2,Düsseldorf,61,,James Lawrence,4-4-2◆,4-3-3,Michael Bacher,Match Report,,2020-2021,St. Pauli
2021-04-25,13:30,2. Bundesliga,Matchweek 31,Sun,Home,W,2,1,Greuther Fürth,45,,Philipp Ziereis,4-4-2◆,4-4-2,Timo Gerach,Match Report,,2020-2021,St. Pauli
2021-05-07,18:30,2. Bundesliga,Matchweek 32,Fri,Away,L,0,4,Holstein Kiel,53,,Philipp Ziereis,4-4-2◆,4-1-4-1,Frank Willenborg,Match Report,,2020-2021,St. Pauli
2021-05-16,15:30,2. Bundesliga,Matchweek 33,Sun,Home,L,1,2,Hannover 96,59,,Philipp Ziereis,4-3-1-2,4-4-2,Lasse Koslowski,Match Report,,2020-2021,St. Pauli
2021-05-23,15:30,2. Bundesliga,Matchweek 34,Sun,Away,L,0,3,Jahn R'burg,54,,Philipp Ziereis,4-4-2◆,4-2-3-1,Martin Thomsen,Match Report,,2020-2021,St. Pauli
