Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2022-03-19,15:00,Ligue 2,Matchweek 30,Sat,Home,L,1,2,Toulouse,41.0,14360,Birama Touré,4-1-4-1,4-3-3,Stéphanie Frappart,Match Report,,2021-2022,Auxerre
2022-04-02,19:00,Ligue 2,Matchweek 31,Sat,Away,D,1,1,Bastia,58.0,3000,Birama Touré,4-1-4-1,3-5-2,Franck Schneider,Match Report,,2021-2022,Auxerre
2022-04-09,19:00,Ligue 2,Matchweek 32,Sat,Home,W,1,0,Valenciennes,57.0,11447,Birama Touré,4-1-4-1,3-4-1-2,Gaël Angoula,Match Report,,2021-2022,Auxerre
2022-04-16,15:00,Ligue 2,Matchweek 33,Sat,Away,W,4,1,Pau FC,61.0,3406,Birama Touré,4-1-4-1,4-2-3-1,Aurélien Petit,Match Report,,2021-2022,Auxerre
2022-04-19,20:00,Ligue 2,Matchweek 34,Tue,Home,W,2,1,Dijon,56.0,13614,Birama Touré,4-1-4-1,3-5-2,Marc Bollengier,Match Report,,2021-2022,Auxerre
2022-04-23,15:00,Ligue 2,Matchweek 35,Sat,Away,D,1,1,Caen,41.0,14935,Birama Touré,4-1-4-1,3-5-2,Pierre Legat,Match Report,,2021-2022,Auxerre
2022-04-30,15:00,Ligue 2,Matchweek 36,Sat,Home,W,1,0,Dunkerque,71.0,10714,Birama Touré,4-1-4-1,4-4-1-1,Benjamin Lepaysant,Match Report,,2021-2022,Auxerre
2022-05-07,19:00,Ligue 2,Matchweek 37,Sat,Away,W,2,1,Le Havre,55.0,8058,Birama Touré,4-1-4-1,4-3-1-2,Nicolas Rainville,Match Report,,2021-2022,Auxerre
2022-05-14,19:00,Ligue 2,Matchweek 38,Sat,Home,W,2,1,Amiens,61.0,17051,Birama Touré,4-1-4-1,3-5-2,Aurélien Petit,Match Report,,2021-2022,Auxerre
2022-05-26,19:00,Rel/Pro play-offs,French 1/2 Relegation/Promotion play-offs,Thu,Home,D,1,1,Saint-Étienne,,17479,,,,,Match Report,Leg 1 of 2,2021-2022,Auxerre
2022-05-29,19:00,Rel/Pro play-offs,French 1/2 Relegation/Promotion play-offs,Sun,Away,D,1 (5),1 (4),Saint-Étienne,,24489,,,,,Match Report,Leg 2 of 2; Auxerre won; Auxerre won on penalty kicks following extra time,2021-2022,Auxerre
