Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-10-22,20:30,2. Bundesliga,Matchweek 10,Mon,Away,W,1,0,MSV Duisburg,52,20130,Johannes Flum,4-2-3-1,4-4-2,Pascal Müller,Match Report,,2018-2019,St. Pauli
2018-10-28,13:30,2. Bundesliga,Matchweek 11,Sun,Home,L,0,1,Holstein Kiel,53,29546,Johannes Flum,4-2-3-1,4-2-3-1,Bastian Dankert,Match Report,,2018-2019,St. Pauli
2018-11-04,13:30,2. Bundesliga,Matchweek 12,Sun,Away,W,2,1,Arminia,50,22446,Johannes Flum,4-2-3-1,4-2-2-2,Benedikt Kempkes,Match Report,,2018-2019,St. Pauli
2018-11-10,13:00,2. Bundesliga,Matchweek 13,Sat,Home,D,1,1,Heidenheim,59,29546,Johannes Flum,4-2-3-1,4-4-2,Christian Dietz,Match Report,,2018-2019,St. Pauli
2018-11-25,13:30,2. Bundesliga,Matchweek 14,Sun,Away,D,1,1,Jahn R'burg,43,15210,Sami Allagui,4-4-1-1,4-4-2,Sven Waschitzki,Match Report,,2018-2019,St. Pauli
2018-12-01,13:00,2. Bundesliga,Matchweek 15,Sat,Home,D,1,1,Dresden,37,29546,Sami Allagui,4-2-3-1,3-4-3,Deniz Aytekin,Match Report,,2018-2019,St. Pauli
2018-12-10,20:30,2. Bundesliga,Matchweek 16,Mon,Away,W,3,1,Bochum,34,22916,Johannes Flum,4-2-3-1,4-2-3-1,Benedikt Kempkes,Match Report,,2018-2019,St. Pauli
2018-12-15,13:00,2. Bundesliga,Matchweek 17,Sat,Home,W,2,0,Greuther Fürth,52,29546,Sami Allagui,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,2018-2019,St. Pauli
2018-12-22,13:00,2. Bundesliga,Matchweek 18,Sat,Home,W,4,1,Magdeburg,36,29546,Bernd Nehrig,4-2-3-1,3-5-2,Daniel Schlager,Match Report,,2018-2019,St. Pauli
2019-01-29,20:30,2. Bundesliga,Matchweek 19,Tue,Away,L,1,2,Darmstadt 98,40,11800,Robin Himmelmann,4-2-3-1,4-4-1-1,Manuel Gräfe,Match Report,,2018-2019,St. Pauli
2019-02-04,20:30,2. Bundesliga,Matchweek 20,Mon,Home,W,3,2,Union Berlin,40,29546,Johannes Flum,4-2-3-1,4-3-3,Guido Winkmann,Match Report,,2018-2019,St. Pauli
2019-02-08,18:30,2. Bundesliga,Matchweek 21,Fri,Away,L,1,4,Köln,34,50000,Sami Allagui,3-4-1-2,3-1-4-2,Sören Storks,Match Report,,2018-2019,St. Pauli
2019-02-16,13:00,2. Bundesliga,Matchweek 22,Sat,Home,L,1,2,Erzgebirge Aue,48,29546,Sami Allagui,4-4-1-1,3-4-1-2,Florian Badstübner,Match Report,,2018-2019,St. Pauli
2019-02-23,13:00,2. Bundesliga,Matchweek 23,Sat,Home,W,1,0,Ingolstadt 04,41,29546,Robin Himmelmann,4-4-1-1,4-3-3,René Rohde,Match Report,,2018-2019,St. Pauli
2019-03-02,13:00,2. Bundesliga,Matchweek 24,Sat,Away,W,1,0,Paderborn 07,37,14504,Robin Himmelmann,4-2-3-1,4-4-2,Bibiana Steinhaus,Match Report,,2018-2019,St. Pauli
2019-03-10,13:30,2. Bundesliga,Matchweek 25,Sun,Home,L,0,4,Hamburger SV,39,29226,Sami Allagui,4-2-2-2,4-2-3-1,Felix Brych,Match Report,,2018-2019,St. Pauli
2019-03-16,13:00,2. Bundesliga,Matchweek 26,Sat,Away,L,0,4,Sandhausen,57,10657,Robin Himmelmann,4-2-3-1,4-3-3,Sven Waschitzki,Match Report,,2018-2019,St. Pauli
2019-03-29,18:30,2. Bundesliga,Matchweek 27,Fri,Home,D,0,0,MSV Duisburg,52,29546,Robin Himmelmann,4-2-3-1,4-1-4-1,Bastian Dankert,Match Report,,2018-2019,St. Pauli
2019-04-06,13:00,2. Bundesliga,Matchweek 28,Sat,Away,L,1,2,Holstein Kiel,55,13274,Christopher Avevor,4-2-3-1,4-3-1-2,Felix Zwayer,Match Report,,2018-2019,St. Pauli
2019-04-14,13:30,2. Bundesliga,Matchweek 29,Sun,Home,D,1,1,Arminia,47,29546,Johannes Flum,4-2-3-1,4-2-3-1,Sascha Stegemann,Match Report,,2018-2019,St. Pauli
2019-04-21,13:30,2. Bundesliga,Matchweek 30,Sun,Away,L,0,3,Heidenheim,39,13700,Johannes Flum,4-1-4-1,4-5-1,Benjamin Cortus,Match Report,,2018-2019,St. Pauli
2019-04-27,13:00,2. Bundesliga,Matchweek 31,Sat,Home,W,4,3,Jahn R'burg,55,29546,Johannes Flum,4-2-3-1,4-2-2-2,Patrick Alt,Match Report,,2018-2019,St. Pauli
2019-05-03,18:30,2. Bundesliga,Matchweek 32,Fri,Away,L,1,2,Dresden,59,30803,Sami Allagui,5-3-2,3-4-1-2,Robert Kempter,Match Report,,2018-2019,St. Pauli
2019-05-12,15:30,2. Bundesliga,Matchweek 33,Sun,Home,D,0,0,Bochum,50,29546,Sami Allagui,4-4-2,4-4-2,Daniel Siebert,Match Report,,2018-2019,St. Pauli
2019-05-19,15:30,2. Bundesliga,Matchweek 34,Sun,Away,L,1,2,Greuther Fürth,47,18890,Sami Allagui,4-4-2,4-4-2,Robert Kampka,Match Report,,2018-2019,St. Pauli
