Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-10-31,18:45,Coupe de la Ligue,Third round,Wed,Away,L,2,3,Nice,,15701,Jordan Adéoti,4-2-3-1,3-5-2,Bartolomeu Varela,Match Report,,2018-2019,Auxerre
2018-11-05,20:45,Ligue 2,Matchweek 13,Mon,Away,W,1,0,Metz,37.0,9087,Jordan Adéoti,4-2-3-1,4-3-3,Mehdi Mokhtari,Match Report,,2018-2019,Auxerre
2018-11-09,20:00,Ligue 2,Matchweek 14,Fri,Home,D,0,0,Niort,54.0,4162,Jordan Adéoti,4-2-3-1,4-2-3-1,Arnaud Baert,Match Report,,2018-2019,Auxerre
2018-11-17,19:00,Coupe de France,Seventh round,Sat,Away,L,0,1,Angoulême,,1855,François Bellugou,,,Sofien Benchabane,Match Report,,2018-2019,Auxerre
2018-11-23,20:00,Ligue 2,Matchweek 15,Fri,Away,W,4,1,Sochaux,45.0,6048,Jordan Adéoti,4-2-3-1,4-4-2,Bastien Dechepy,Match Report,,2018-2019,Auxerre
2018-11-30,20:00,Ligue 2,Matchweek 16,Fri,Away,D,1,1,Le Havre,53.0,5962,Jordan Adéoti,4-2-3-1,4-2-3-1,Pignard Jérémie,Match Report,,2018-2019,Auxerre
2018-12-03,21:00,Ligue 2,Matchweek 17,Mon,Home,D,0,0,Lorient,48.0,3819,Jordan Adéoti,4-2-3-1,4-4-2,Faouzi Benchabane,Match Report,,2018-2019,Auxerre
2018-12-14,20:00,Ligue 2,Matchweek 18,Fri,Away,D,0,0,Châteauroux,48.0,2686,Romain Philippoteaux,4-2-3-1,4-2-2-2,Arnaud Baert,Match Report,,2018-2019,Auxerre
2018-12-21,20:30,Ligue 2,Matchweek 19,Fri,Home,W,4,0,Grenoble,44.0,6317,Jordan Adéoti,4-2-3-1,4-2-3-1,Amaury Delerue,Match Report,,2018-2019,Auxerre
2019-01-11,20:00,Ligue 2,Matchweek 20,Fri,Away,W,4,0,Gazélec Ajaccio,44.0,2255,Jordan Adéoti,4-2-3-1,4-2-3-1,Pignard Jérémie,Match Report,,2018-2019,Auxerre
2019-01-18,20:00,Ligue 2,Matchweek 21,Fri,Home,W,3,0,Orléans,50.0,4525,Jordan Adéoti,4-2-3-1,4-5-1,Romain Lissorgue,Match Report,,2018-2019,Auxerre
2019-01-25,20:00,Ligue 2,Matchweek 22,Fri,Away,L,0,1,Nancy,57.0,9618,Romain Philippoteaux,4-2-3-1,4-2-3-1,Arnaud Baert,Match Report,,2018-2019,Auxerre
2019-02-01,20:00,Ligue 2,Matchweek 23,Fri,Home,D,0,0,Red Star,57.0,68,Jordan Adéoti,4-2-3-1,4-3-3,Sylvain Palhies,Match Report,,2018-2019,Auxerre
2019-02-11,20:45,Ligue 2,Matchweek 24,Mon,Away,L,0,1,Brest,56.0,9714,Jordan Adéoti,4-2-3-1,4-2-3-1,Florent Batta,Match Report,,2018-2019,Auxerre
2019-02-15,20:00,Ligue 2,Matchweek 25,Fri,Home,W,1,0,Clermont Foot,38.0,3883,Romain Philippoteaux,4-2-3-1,4-2-3-1,William Lavis,Match Report,,2018-2019,Auxerre
2019-02-22,20:00,Ligue 2,Matchweek 26,Fri,Away,L,1,2,Ajaccio,43.0,2264,Romain Philippoteaux,4-1-4-1,4-4-1-1,Faouzi Benchabane,Match Report,,2018-2019,Auxerre
2019-03-01,20:00,Ligue 2,Matchweek 27,Fri,Home,L,0,2,Troyes,51.0,6432,Romain Philippoteaux,4-1-4-1,4-3-3,Benjamin Lepaysant,Match Report,,2018-2019,Auxerre
2019-03-09,15:00,Ligue 2,Matchweek 28,Sat,Away,L,0,2,Lens,51.0,30126,Jordan Adéoti,4-4-1-1,4-2-3-1,Amaury Delerue,Match Report,,2018-2019,Auxerre
2019-03-15,20:00,Ligue 2,Matchweek 29,Fri,Away,L,0,1,Béziers,52.0,2662,Jordan Adéoti,4-4-1-1,4-1-4-1,Mehdi Mokhtari,Match Report,,2018-2019,Auxerre
2019-03-29,20:00,Ligue 2,Matchweek 30,Fri,Away,L,0,3,Paris FC,50.0,4004,Jordan Adéoti,4-1-4-1,4-2-3-1,Aurélien Petit,Match Report,,2018-2019,Auxerre
2019-04-06,15:00,Ligue 2,Matchweek 31,Sat,Home,D,0,0,Metz,36.0,5415,Samuel Souprayen,3-4-3,4-3-3,Faouzi Benchabane,Match Report,,2018-2019,Auxerre
2019-04-12,20:00,Ligue 2,Matchweek 32,Fri,Away,D,0,0,Niort,61.0,3918,Samuel Souprayen,4-2-3-1,4-2-3-1,Mehdi Mokhtari,Match Report,,2018-2019,Auxerre
2019-04-19,20:00,Ligue 2,Matchweek 33,Fri,Home,W,1,0,Sochaux,43.0,8093,Mathieu Michel,4-4-2,4-2-3-1,Bartolomeu Varela,Match Report,,2018-2019,Auxerre
2019-04-23,20:00,Ligue 2,Matchweek 34,Tue,Home,L,0,1,Le Havre,54.0,7509,Samuel Souprayen,4-2-3-1,4-2-3-1,Yohann Rouinsard,Match Report,,2018-2019,Auxerre
2019-04-29,20:45,Ligue 2,Matchweek 35,Mon,Away,D,2,2,Lorient,34.0,6670,Samuel Souprayen,4-4-1-1,4-1-4-1,William Lavis,Match Report,,2018-2019,Auxerre
2019-05-03,20:00,Ligue 2,Matchweek 36,Fri,Home,L,1,2,Châteauroux,60.0,6372,Samuel Souprayen,4-2-3-1,4-3-3,Pierre Gaillouste,Match Report,,2018-2019,Auxerre
2019-05-10,20:45,Ligue 2,Matchweek 37,Fri,Away,D,0,0,Grenoble,49.0,6224,Samuel Souprayen,4-2-3-1,4-4-1-1,Arnaud Baert,Match Report,,2018-2019,Auxerre
2019-05-17,20:45,Ligue 2,Matchweek 38,Fri,Home,D,1,1,Valenciennes,47.0,15314,Samuel Souprayen,4-2-3-1,4-2-3-1,Romain Lissorgue,Match Report,,2018-2019,Auxerre
