Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-10-21,13:00,2. Bundesliga,Matchweek 11,Sat,Away,L,0,1,BTSV,65,19790,Stefano Celozzi,3-1-4-2,3-4-1-2,Martin Thomsen,Match Report,,2017-2018,Bochum
2017-10-24,18:30,DFB-Pokal,Second round,Tue,Away,L,0,2,Paderborn 07,52,15000,Stefano Celozzi,3-4-3,4-4-2,Sascha Stegemann,Match Report,,2017-2018,Bochum
2017-10-30,20:30,2. Bundesliga,Matchweek 12,Mon,Home,D,0,0,Düsseldorf,41,27599,Stefano Celozzi,3-5-2,4-3-3,Benjamin Cortus,Match Report,,2017-2018,Bochum
2017-11-03,18:30,2. Bundesliga,Matchweek 13,Fri,Away,D,0,0,Kaiserslautern,62,19086,Stefano Celozzi,3-1-4-2,3-4-3,Alexander Sather,Match Report,,2017-2018,Bochum
2017-11-18,13:00,2. Bundesliga,Matchweek 14,Sat,Home,D,1,1,Greuther Fürth,62,11228,Stefano Celozzi,3-1-4-2,3-4-1-2,Guido Winkmann,Match Report,,2017-2018,Bochum
2017-11-26,13:30,2. Bundesliga,Matchweek 15,Sun,Away,D,1,1,Erzgebirge Aue,51,7200,Stefano Celozzi,3-1-4-2,3-4-1-2,Robert Schröder,Match Report,,2017-2018,Bochum
2017-12-03,13:30,2. Bundesliga,Matchweek 16,Sun,Home,W,2,1,Union Berlin,54,13119,Stefano Celozzi,3-1-4-2,4-2-3-1,Matthias Jöllenbeck,Match Report,,2017-2018,Bochum
2017-12-09,13:00,2. Bundesliga,Matchweek 17,Sat,Away,W,1,0,Jahn R'burg,41,7285,Stefano Celozzi,4-2-3-1,4-1-3-2,Martin Thomsen,Match Report,,2017-2018,Bochum
2017-12-18,20:30,2. Bundesliga,Matchweek 18,Mon,Away,L,1,2,St. Pauli,60,29005,Stefano Celozzi,3-1-4-2,4-4-2,Bibiana Steinhaus,Match Report,,2017-2018,Bochum
2018-01-23,18:30,2. Bundesliga,Matchweek 19,Tue,Home,L,0,2,MSV Duisburg,56,17564,Stefano Celozzi,3-1-4-2,4-4-2,Benjamin Cortus,Match Report,,2017-2018,Bochum
2018-01-29,20:30,2. Bundesliga,Matchweek 20,Mon,Home,L,0,1,Arminia,57,12417,Anthony Losilla,4-4-2,4-4-2,Robert Hartmann,Match Report,,2017-2018,Bochum
2018-02-04,13:30,2. Bundesliga,Matchweek 21,Sun,Away,L,0,2,Dresden,56,24097,Anthony Losilla,3-4-1-2,4-3-3,Christian Dietz,Match Report,,2017-2018,Bochum
2018-02-09,18:30,2. Bundesliga,Matchweek 22,Fri,Home,W,2,1,Darmstadt 98,63,14520,Anthony Losilla,4-2-3-1,4-4-1-1,René Rohde,Match Report,,2017-2018,Bochum
2018-02-16,18:30,2. Bundesliga,Matchweek 23,Fri,Away,L,0,1,Heidenheim,64,10000,Anthony Losilla,4-2-3-1,4-4-2,Robert Kempter,Match Report,,2017-2018,Bochum
2018-02-25,13:30,2. Bundesliga,Matchweek 24,Sun,Home,D,0,0,Nürnberg,52,14016,Stefano Celozzi,4-2-3-1,4-1-4-1,Lasse Koslowski,Match Report,,2017-2018,Bochum
2018-03-05,20:30,2. Bundesliga,Matchweek 25,Mon,Away,W,1,0,Ingolstadt 04,45,7934,Stefano Celozzi,4-2-3-1,4-3-3,Tobias Stieler,Match Report,,2017-2018,Bochum
2018-03-10,13:00,2. Bundesliga,Matchweek 26,Sat,Home,D,1,1,Holstein Kiel,38,14939,Stefano Celozzi,4-2-3-1,4-1-4-1,Florian Badstübner,Match Report,,2017-2018,Bochum
2018-03-17,13:00,2. Bundesliga,Matchweek 27,Sat,Away,W,3,2,Sandhausen,58,6526,Stefano Celozzi,4-2-3-1,3-1-4-2,Christian Dietz,Match Report,,2017-2018,Bochum
2018-04-01,13:30,2. Bundesliga,Matchweek 28,Sun,Home,W,2,0,BTSV,60,14976,Stefano Celozzi,4-2-3-1,4-4-2,Tobias Welz,Match Report,,2017-2018,Bochum
2018-04-06,18:30,2. Bundesliga,Matchweek 29,Fri,Away,W,2,1,Düsseldorf,47,35600,Stefano Celozzi,4-2-3-1,4-1-4-1,Felix Zwayer,Match Report,,2017-2018,Bochum
2018-04-13,18:30,2. Bundesliga,Matchweek 30,Fri,Home,W,3,2,Kaiserslautern,61,23042,Anthony Losilla,4-2-3-1,4-2-3-1,Bastian Dankert,Match Report,,2017-2018,Bochum
2018-04-20,18:30,2. Bundesliga,Matchweek 31,Fri,Away,D,1,1,Greuther Fürth,66,8820,Anthony Losilla,4-2-3-1,4-1-4-1,Robert Kempter,Match Report,,2017-2018,Bochum
2018-04-27,18:30,2. Bundesliga,Matchweek 32,Fri,Home,W,2,1,Erzgebirge Aue,56,20121,Anthony Losilla,4-2-3-1,3-1-4-2,Daniel Schlager,Match Report,,2017-2018,Bochum
2018-05-06,15:30,2. Bundesliga,Matchweek 33,Sun,Away,L,1,3,Union Berlin,55,22012,Anthony Losilla,4-2-3-1,4-2-3-1,Robert Schröder,Match Report,,2017-2018,Bochum
2018-05-13,15:30,2. Bundesliga,Matchweek 34,Sun,Home,D,1,1,Jahn R'burg,62,20811,Stefano Celozzi,4-2-3-1,4-1-3-2,Patrick Alt,Match Report,,2017-2018,Bochum
