Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-01-31,20:00,Ligue 2,Matchweek 22,Fri,Away,L,0,1,Guingamp,63.0,8812.0,Samuel Souprayen,4-2-3-1,4-3-3,Thierry Bouille,Match Report,,2019-2020,Auxerre
2020-02-04,21:05,Ligue 2,Matchweek 23,Tue,Home,D,0,0,Clermont Foot,44.0,4094.0,Samuel Souprayen,4-2-3-1,4-2-3-1,Arnaud Baert,Match Report,,2019-2020,Auxerre
2020-02-07,20:00,Ligue 2,Matchweek 24,Fri,Away,W,3,2,Ajaccio,39.0,2619.0,Samuel Souprayen,4-2-3-1,4-4-2,Gaël Angoula,Match Report,,2019-2020,Auxerre
2020-02-14,20:00,Ligue 2,Matchweek 25,Fri,Home,D,0,0,Chambly Oise,65.0,4032.0,Samuel Souprayen,4-2-3-1,5-3-2,Remi Landry,Match Report,,2019-2020,Auxerre
2020-02-24,20:45,Ligue 2,Matchweek 26,Mon,Away,L,1,3,Troyes,45.0,8367.0,Samuel Souprayen,4-2-3-1,4-1-4-1,Pierre Gaillouste,Match Report,,2019-2020,Auxerre
2020-02-28,20:00,Ligue 2,Matchweek 27,Fri,Home,W,3,1,Niort,55.0,4091.0,Samuel Souprayen,4-2-3-1,4-2-3-1,Romain Lissorgue,Match Report,,2019-2020,Auxerre
2020-03-06,20:00,Ligue 2,Matchweek 28,Fri,Away,L,0,1,Le Havre,53.0,5948.0,Samuel Souprayen,4-4-2,3-5-2,Thierry Bouille,Match Report,,2019-2020,Auxerre
2020-03-14,15:00,Ligue 2,Matchweek 29,Sat,Home,,,,Lens,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-03-20,20:00,Ligue 2,Matchweek 30,Fri,Away,,,,Grenoble,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-04-03,20:00,Ligue 2,Matchweek 31,Fri,Home,,,,Châteauroux,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-04-10,,Ligue 2,Matchweek 32,Fri,Away,,,,Caen,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-04-17,,Ligue 2,Matchweek 33,Fri,Home,,,,Paris FC,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-04-21,,Ligue 2,Matchweek 34,Tue,Away,,,,Orléans,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-04-24,,Ligue 2,Matchweek 35,Fri,Away,,,,Valenciennes,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-05-01,,Ligue 2,Matchweek 36,Fri,Home,,,,Lorient,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-05-08,,Ligue 2,Matchweek 37,Fri,Away,,,,Nancy,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
2020-05-15,,Ligue 2,Matchweek 38,Fri,Home,,,,Rodez Aveyron,,,,,,,Match Report,Match Cancelled,2019-2020,Auxerre
