Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-02-12,20:30,2. Bundesliga,Matchweek 22,Mon,Home,D,0,0,Nürnberg,30,29313,Bernd Nehrig,4-4-2,3-1-4-2,Felix Zwayer,Match Report,,2017-2018,St. Pauli
2018-02-17,13:00,2. Bundesliga,Matchweek 23,Sat,Away,W,1,0,Ingolstadt 04,37,10071,Bernd Nehrig,4-4-2,4-3-2-1,Sven Waschitzki,Match Report,,2017-2018,St. Pauli
2018-02-25,13:30,2. Bundesliga,Matchweek 24,Sun,Home,W,3,2,Holstein Kiel,39,29546,Bernd Nehrig,4-4-2,4-1-4-1,Felix Brych,Match Report,,2017-2018,St. Pauli
2018-03-04,13:30,2. Bundesliga,Matchweek 25,Sun,Away,L,1,2,Düsseldorf,50,37206,Lasse Sobiech,4-4-2,4-2-3-1,Timo Gerach,Match Report,,2017-2018,St. Pauli
2018-03-10,13:00,2. Bundesliga,Matchweek 26,Sat,Home,D,0,0,BTSV,63,29546,Bernd Nehrig,4-4-2,4-4-2,Markus Schmidt,Match Report,,2017-2018,St. Pauli
2018-03-17,13:00,2. Bundesliga,Matchweek 27,Sat,Away,D,1,1,Kaiserslautern,42,32243,Bernd Nehrig,4-4-2,4-4-2,Frank Willenborg,Match Report,,2017-2018,St. Pauli
2018-04-01,13:30,2. Bundesliga,Matchweek 28,Sun,Home,D,1,1,Sandhausen,54,29381,Johannes Flum,4-4-2,4-2-3-1,Alexander Sather,Match Report,,2017-2018,St. Pauli
2018-04-07,13:00,2. Bundesliga,Matchweek 29,Sat,Away,L,1,2,Erzgebirge Aue,53,14700,Sami Allagui,4-4-2,3-4-3,Christof Günsch,Match Report,,2017-2018,St. Pauli
2018-04-14,13:00,2. Bundesliga,Matchweek 30,Sat,Home,L,0,1,Union Berlin,55,29546,Lasse Sobiech,3-4-1-2,3-4-1-2,Daniel Schlager,Match Report,,2017-2018,St. Pauli
2018-04-21,13:00,2. Bundesliga,Matchweek 31,Sat,Away,L,1,3,Jahn R'burg,38,15224,Johannes Flum,4-3-3,4-4-2,Matthias Jöllenbeck,Match Report,,2017-2018,St. Pauli
2018-04-28,13:00,2. Bundesliga,Matchweek 32,Sat,Home,W,3,0,Greuther Fürth,41,29005,Bernd Nehrig,4-1-3-2,4-2-3-1,Manuel Gräfe,Match Report,,2017-2018,St. Pauli
2018-05-06,15:30,2. Bundesliga,Matchweek 33,Sun,Home,W,1,0,Arminia,36,29546,Lasse Sobiech,4-2-3-1,4-4-2,Markus Schmidt,Match Report,,2017-2018,St. Pauli
2018-05-13,15:30,2. Bundesliga,Matchweek 34,Sun,Away,L,0,2,MSV Duisburg,47,25324,Lasse Sobiech,4-4-2◆,4-2-3-1,Deniz Aytekin,Match Report,,2017-2018,St. Pauli
