Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2022-10-29,16:15,La Liga 2,Matchweek 13,Sat,Away,L,0,1,Huesca,85.0,6018,Jonathan Viera,4-5-1,4-4-2,Jon González,Match Report,,2022-2023,Las Palmas
2022-11-01,17:30,La Liga 2,Matchweek 14,Tue,Home,L,0,2,Burgos,78.0,22640,Jonathan Viera,4-2-3-1,5-4-1,Rubén Ávalos,Match Report,,2022-2023,Las Palmas
2022-11-06,17:30,La Liga 2,Matchweek 15,Sun,Home,D,1,1,Eibar,69.0,20817,Omenuke Mfulu,4-1-4-1,3-4-3,Víctor García Verdura,Match Report,,2022-2023,Las Palmas
2022-11-13,16:30,Copa del Rey,First round,Sun,Away,W,1,0,Teruel,,3500,Fabio González,4-3-3,5-4-1,Andrés Fuentes,Match Report,,2022-2023,Las Palmas
2022-11-20,21:00,La Liga 2,Matchweek 16,Sun,Away,D,1,1,Levante,63.0,13436,Jonathan Viera,4-4-1-1,4-3-3,Alejandro Quintero,Match Report,,2022-2023,Las Palmas
2022-11-26,21:00,La Liga 2,Matchweek 17,Sat,Home,W,3,1,Tenerife,68.0,31047,Jonathan Viera,3-4-1-2,4-4-2,Francisco Hernández,Match Report,,2022-2023,Las Palmas
2022-12-03,18:30,La Liga 2,Matchweek 18,Sat,Away,W,1,0,Sporting Gijón,58.0,16940,Fabio González,4-1-4-1,4-2-3-1,Oliver De La Fuente,Match Report,,2022-2023,Las Palmas
2022-12-06,19:00,La Liga 2,Matchweek 19,Tue,Away,D,0,0,Oviedo,58.0,12376,Omenuke Mfulu,4-1-4-1,4-4-2,Saúl Ais,Match Report,,2022-2023,Las Palmas
2022-12-11,20:00,La Liga 2,Matchweek 20,Sun,Home,L,1,2,Albacete,69.0,17415,Omenuke Mfulu,4-1-4-1,5-4-1,Mateo Busquets,Match Report,,2022-2023,Las Palmas
2022-12-17,18:30,La Liga 2,Matchweek 21,Sat,Away,W,1,0,Villarreal B,34.0,1565,Omenuke Mfulu,4-2-3-1,4-4-2,Adrián Cordero,Match Report,,2022-2023,Las Palmas
2022-12-22,21:00,Copa del Rey,Second round,Thu,Away,D,0 (5),0 (6),CF La Nucía,46.0,1200,Omenuke Mfulu,4-3-3,4-2-3-1,Rafael Sánchez,Match Report,CF La Nucía won on penalty kicks following extra time,2022-2023,Las Palmas
2023-01-08,17:30,La Liga 2,Matchweek 22,Sun,Home,D,1,1,Racing Sant,69.0,24294,Fabio González,4-1-4-1,4-2-3-1,Luis Milla,Match Report,,2022-2023,Las Palmas
2023-01-14,16:15,La Liga 2,Matchweek 23,Sat,Away,W,2,1,Ibiza,76.0,2855,Jonathan Viera,4-1-4-1,4-4-2,David Gálvez,Match Report,,2022-2023,Las Palmas
2023-01-20,20:00,La Liga 2,Matchweek 24,Fri,Home,W,2,1,CD Mirandés,68.0,16050,Jonathan Viera,4-5-1,3-4-3,Rafael Sánchez,Match Report,,2022-2023,Las Palmas
2023-01-28,20:00,La Liga 2,Matchweek 25,Sat,Home,W,1,0,Huesca,75.0,17552,Jonathan Viera,4-1-4-1,5-4-1,Iván Caparrós,Match Report,,2022-2023,Las Palmas
2023-02-06,21:00,La Liga 2,Matchweek 26,Mon,Away,D,0,0,Burgos,65.0,8132,Jonathan Viera,3-5-2,4-3-3,Dámaso Arcediano,Match Report,,2022-2023,Las Palmas
2023-02-11,20:00,La Liga 2,Matchweek 27,Sat,Home,W,3,0,Lugo,71.0,18378,Jonathan Viera,4-2-3-1,4-3-3,Adrián Cordero,Match Report,,2022-2023,Las Palmas
2023-02-18,18:30,La Liga 2,Matchweek 28,Sat,Away,D,0,0,Leganés,75.0,9003,Jonathan Viera,4-1-4-1,4-2-3-1,Luis Milla,Match Report,,2022-2023,Las Palmas
2023-02-26,17:30,La Liga 2,Matchweek 29,Sun,Home,W,2,0,Ponferradina,78.0,20474,Omenuke Mfulu,4-1-4-1,4-4-2,David Gálvez,Match Report,,2022-2023,Las Palmas
2023-03-03,21:00,La Liga 2,Matchweek 30,Fri,Away,D,0,0,FC Andorra,74.0,2110,Omenuke Mfulu,4-1-4-1,4-3-3,José López,Match Report,,2022-2023,Las Palmas
2023-03-11,20:00,La Liga 2,Matchweek 31,Sat,Home,D,2,2,Málaga,68.0,19612,Jonathan Viera,4-2-3-1,3-4-3,Jon González,Match Report,,2022-2023,Las Palmas
2023-03-18,17:30,La Liga 2,Matchweek 32,Sat,Away,L,1,4,Tenerife,63.0,17998,Jonathan Viera,4-1-4-1,4-4-2,Dámaso Arcediano,Match Report,,2022-2023,Las Palmas
2023-03-26,20:00,La Liga 2,Matchweek 33,Sun,Home,D,1,1,Sporting Gijón,80.0,17654,Jonathan Viera,4-1-4-1,4-2-3-1,Rubén Ávalos,Match Report,,2022-2023,Las Palmas
2023-04-03,21:00,La Liga 2,Matchweek 34,Mon,Away,W,2,1,Albacete,67.0,13006,Jonathan Viera,4-5-1,4-4-2,Aitor Gorostegui,Match Report,,2022-2023,Las Palmas
2023-04-09,20:00,La Liga 2,Matchweek 35,Sun,Home,L,0,1,Oviedo,77.0,20091,Jonathan Viera,4-1-4-1,4-4-2,José Guzmán,Match Report,,2022-2023,Las Palmas
2023-04-15,16:15,La Liga 2,Matchweek 36,Sat,Away,L,1,2,Granada,63.0,17180,Jonathan Viera,4-5-1,4-4-2,Víctor García Verdura,Match Report,,2022-2023,Las Palmas
2023-04-22,17:30,La Liga 2,Matchweek 37,Sat,Home,D,0,0,Levante,60.0,24070,Omenuke Mfulu,4-1-4-1,4-4-2,Adrián Cordero,Match Report,,2022-2023,Las Palmas
2023-04-30,21:00,La Liga 2,Matchweek 38,Sun,Away,D,1,1,Zaragoza,74.0,18907,Jonathan Viera,4-1-4-1,4-4-2,Luis Milla,Match Report,,2022-2023,Las Palmas
2023-05-08,21:00,La Liga 2,Matchweek 39,Mon,Away,W,1,0,Eibar,56.0,6754,Jonathan Viera,4-1-4-1,4-2-3-1,Francisco Hernández,Match Report,,2022-2023,Las Palmas
2023-05-14,20:00,La Liga 2,Matchweek 40,Sun,Home,D,1,1,Villarreal B,60.0,28482,Jonathan Viera,4-2-3-1,4-4-2,Alejandro Quintero,Match Report,,2022-2023,Las Palmas
2023-05-20,18:30,La Liga 2,Matchweek 41,Sat,Away,W,4,1,Cartagena,55.0,7183,Jonathan Viera,4-1-4-1,4-2-3-1,David Gálvez,Match Report,,2022-2023,Las Palmas
2023-05-27,20:00,La Liga 2,Matchweek 42,Sat,Home,D,0,0,Alavés,63.0,31790,Jonathan Viera,4-5-1,4-2-3-1,Víctor García Verdura,Match Report,,2022-2023,Las Palmas
