Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-02-01,19:00,La Liga 2,Matchweek 23,Mon,Home,W,3,2,Lugo,59.0,,Iván Cuéllar,4-2-3-1,4-4-2,Luis Milla,Match Report,,2020-2021,Leganes
2021-02-07,14:00,La Liga 2,Matchweek 24,Sun,Away,W,2,0,Girona,43.0,,Rubén Pérez,4-2-3-1,4-2-3-1,Eduardo Prieto,Match Report,,2020-2021,Leganes
2021-02-14,18:15,La Liga 2,Matchweek 25,Sun,Home,W,3,1,Albacete,51.0,,Iván Cuéllar,4-2-3-1,4-4-2,José López,Match Report,,2020-2021,Leganes
2021-02-17,19:00,La Liga 2,Matchweek 21,Wed,Home,W,2,1,Almería,47.0,,Unai Bustinza,4-4-2,4-2-3-1,Javier Villanueva,Match Report,,2020-2021,Leganes
2021-02-21,14:00,La Liga 2,Matchweek 26,Sun,Home,W,1,0,Tenerife,50.0,,Iván Cuéllar,4-2-3-1,4-4-2,Rubén Ávalos,Match Report,,2020-2021,Leganes
2021-02-26,21:00,La Liga 2,Matchweek 27,Fri,Away,L,0,1,Cartagena,57.0,,Iván Cuéllar,4-2-3-1,4-2-3-1,Jon González,Match Report,,2020-2021,Leganes
2021-03-06,18:15,La Liga 2,Matchweek 28,Sat,Home,D,0,0,Castellón,63.0,,Iván Cuéllar,4-2-3-1,4-4-2,Juan Pulido,Match Report,,2020-2021,Leganes
2021-03-14,20:30,La Liga 2,Matchweek 29,Sun,Away,W,3,1,Oviedo,43.0,,Rubén Pérez,5-3-2,4-4-2,Dámaso Arcediano,Match Report,,2020-2021,Leganes
2021-03-20,20:30,La Liga 2,Matchweek 30,Sat,Home,L,0,2,Fuenlabrada,63.0,,Rubén Pérez,3-4-3,4-2-3-1,Francisco Hernández,Match Report,,2020-2021,Leganes
2021-03-27,18:15,La Liga 2,Matchweek 31,Sat,Away,D,1,1,Almería,30.0,,Unai Bustinza,5-3-2,4-2-3-1,José López,Match Report,,2020-2021,Leganes
2021-04-01,19:00,La Liga 2,Matchweek 32,Thu,Away,L,0,1,Mallorca,58.0,,Kenneth Omeruo,5-3-2,4-2-3-1,Eduardo Prieto,Match Report,,2020-2021,Leganes
2021-04-04,18:15,La Liga 2,Matchweek 33,Sun,Home,W,2,1,Sabadell,47.0,,Unai Bustinza,4-2-3-1,3-4-3,Rafael Sánchez,Match Report,,2020-2021,Leganes
2021-04-11,21:00,La Liga 2,Matchweek 34,Sun,Away,L,1,2,Espanyol,62.0,,Rubén Pérez,4-4-2,4-4-2,Javier Villanueva,Match Report,,2020-2021,Leganes
2021-04-19,19:00,La Liga 2,Matchweek 35,Mon,Home,D,1,1,Ponferradina,45.0,,Rubén Pérez,4-4-2,4-2-3-1,Saúl Ais,Match Report,,2020-2021,Leganes
2021-04-25,18:15,La Liga 2,Matchweek 36,Sun,Away,W,2,1,Alcorcón,53.0,,Rubén Pérez,4-2-3-1,4-2-3-1,Rubén Ávalos,Match Report,,2020-2021,Leganes
2021-05-02,18:15,La Liga 2,Matchweek 37,Sun,Home,D,0,0,Sporting Gijón,61.0,,Rubén Pérez,4-2-3-1,4-2-3-1,Luis Milla,Match Report,,2020-2021,Leganes
2021-05-10,19:00,La Liga 2,Matchweek 38,Mon,Away,D,1,1,Rayo Vallecano,42.0,,Rubén Pérez,4-2-3-1,4-2-3-1,Daniel Trujillo,Match Report,,2020-2021,Leganes
2021-05-16,21:30,La Liga 2,Matchweek 39,Sun,Home,W,3,0,UD Logroñés,50.0,,Rubén Pérez,4-2-3-1,4-4-2,Jon González,Match Report,,2020-2021,Leganes
2021-05-19,21:30,La Liga 2,Matchweek 40,Wed,Away,D,0,0,CD Mirandés,44.0,,Rubén Pérez,4-2-3-1,4-3-3,Juan Pulido,Match Report,,2020-2021,Leganes
2021-05-24,21:00,La Liga 2,Matchweek 41,Mon,Home,W,1,0,Málaga,60.0,,Rubén Pérez,4-2-3-1,4-1-4-1,Rubén Ávalos,Match Report,,2020-2021,Leganes
2021-05-30,21:00,La Liga 2,Matchweek 42,Sun,Away,W,5,0,Zaragoza,41.0,,Rubén Pérez,4-2-3-1,4-4-2,Gorka Sagues,Match Report,,2020-2021,Leganes
2021-06-03,21:00,La Liga 2,Semi-finals,Thu,Away,L,0,3,Rayo Vallecano,48.0,847.0,Rubén Pérez,4-2-3-1,4-4-2,Luis Milla,Match Report,Leg 1 of 2,2020-2021,Leganes
2021-06-06,21:00,La Liga 2,Semi-finals,Sun,Home,L,1,2,Rayo Vallecano,58.0,1346.0,Rubén Pérez,4-4-2,4-4-2,José López,Match Report,Leg 2 of 2; Rayo Vallecano won,2020-2021,Leganes
