Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-10-25,20:45,DFB-Pokal,Second round,Wed,Away,L,0,1,Werder Bremen,,,69,31210,Kevin Vogt,3-3-2-2,4-2-3-1,Tobias Stieler,Match Report,,2017-2018,Hoffenheim
2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Home,L,1,3,Gladbach,1.1,1.7,54,30150,Kevin Vogt,3-1-4-2,4-2-3-1,Harm Osmers,Match Report,,2017-2018,Hoffenheim
2017-11-02,21:00,Europa Lg,Group stage,Thu,Away,D,1,1,tr Başakşehir,0.9,1.3,36,5214,Kevin Vogt,3-1-4-2,4-2-3-1,Harald Lechner,Match Report,,2017-2018,Hoffenheim
2017-11-05,15:30,Bundesliga,Matchweek 11,Sun,Away,W,3,0,Köln,3.0,1.0,62,49200,Kevin Vogt,4-3-3,4-4-2,Deniz Aytekin,Match Report,,2017-2018,Hoffenheim
2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Home,D,1,1,Eint Frankfurt,1.2,0.4,68,30150,Kevin Vogt,3-1-4-2,3-4-1-2,Felix Zwayer,Match Report,,2017-2018,Hoffenheim
2017-11-23,20:05,Europa Lg,Group stage,Thu,Away,L,1,3,pt Braga,1.8,0.7,65,10054,Kevin Vogt,3-1-4-2,4-3-3,Andre Marriner,Match Report,,2017-2018,Hoffenheim
2017-11-26,15:30,Bundesliga,Matchweek 13,Sun,Away,L,0,3,Hamburger SV,0.7,1.4,59,46470,Kevin Vogt,3-1-4-2,4-2-3-1,Bastian Dankert,Match Report,,2017-2018,Hoffenheim
2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Home,W,4,0,RB Leipzig,1.3,0.4,36,28299,Benjamin Hübner,3-1-4-2,4-2-2-2,Daniel Siebert,Match Report,,2017-2018,Hoffenheim
2017-12-07,19:00,Europa Lg,Group stage,Thu,Home,D,1,1,bg Ludogorets,0.8,0.9,48,7814,Eugen Polanski,3-4-3,4-3-3,Orel Grinfeeld,Match Report,,2017-2018,Hoffenheim
2017-12-10,15:30,Bundesliga,Matchweek 15,Sun,Away,L,0,2,Hannover 96,1.0,1.1,61,36800,Kevin Vogt,4-3-3,4-1-4-1,Markus Schmidt,Match Report,,2017-2018,Hoffenheim
2017-12-13,18:30,Bundesliga,Matchweek 16,Wed,Home,W,1,0,Stuttgart,1.5,0.6,58,30150,Kevin Vogt,3-1-4-2,3-4-3,Bibiana Steinhaus,Match Report,,2017-2018,Hoffenheim
2017-12-16,18:30,Bundesliga,Matchweek 17,Sat,Away,L,1,2,Dortmund,1.2,3.4,54,81000,Kevin Vogt,3-1-4-2,4-3-3,Harm Osmers,Match Report,,2017-2018,Hoffenheim
2018-01-13,15:30,Bundesliga,Matchweek 18,Sat,Away,D,1,1,Werder Bremen,0.9,2.3,53,37500,Kevin Vogt,3-1-4-2,4-2-3-1,Robert Hartmann,Match Report,,2017-2018,Hoffenheim
2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Home,L,1,4,Leverkusen,0.8,2.3,45,28017,Kevin Vogt,3-1-4-2,4-2-3-1,Tobias Stieler,Match Report,,2017-2018,Hoffenheim
2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Away,L,2,5,Bayern Munich,1.0,3.2,41,75000,Kevin Vogt,3-1-4-2,4-3-3,Manuel Gräfe,Match Report,,2017-2018,Hoffenheim
2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Away,D,1,1,Hertha BSC,2.0,1.1,55,32598,Kevin Vogt,3-1-4-2,4-2-3-1,Deniz Aytekin,Match Report,,2017-2018,Hoffenheim
2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,W,4,2,Mainz 05,2.2,1.3,64,24105,Kevin Vogt,3-1-4-2,3-1-4-2,Benjamin Cortus,Match Report,,2017-2018,Hoffenheim
2018-02-17,18:30,Bundesliga,Matchweek 23,Sat,Away,L,1,2,Schalke 04,0.6,1.0,64,60741,Kevin Vogt,3-1-4-2,3-4-1-2,Benjamin Brand,Match Report,,2017-2018,Hoffenheim
2018-02-24,15:30,Bundesliga,Matchweek 24,Sat,Home,D,1,1,Freiburg,0.8,1.0,59,30150,Kevin Vogt,3-1-4-2,4-2-3-1,Christian Dingert,Match Report,,2017-2018,Hoffenheim
2018-03-03,15:30,Bundesliga,Matchweek 25,Sat,Away,W,2,0,Augsburg,1.8,0.5,44,27100,Kevin Vogt,3-1-4-2,4-2-3-1,Patrick Ittrich,Match Report,,2017-2018,Hoffenheim
2018-03-10,15:30,Bundesliga,Matchweek 26,Sat,Home,W,3,0,Wolfsburg,1.3,0.3,46,25550,Kevin Vogt,3-1-4-2,4-2-3-1,Manuel Gräfe,Match Report,,2017-2018,Hoffenheim
2018-03-17,15:30,Bundesliga,Matchweek 27,Sat,Away,D,3,3,Gladbach,1.8,2.2,38,51049,Eugen Polanski,3-1-4-2,3-4-3,Martin Petersen,Match Report,,2017-2018,Hoffenheim
2018-03-31,15:30,Bundesliga,Matchweek 28,Sat,Home,W,6,0,Köln,2.7,0.8,43,30150,Kevin Vogt,3-4-3,3-4-3,Robert Hartmann,Match Report,,2017-2018,Hoffenheim
2018-04-08,18:00,Bundesliga,Matchweek 29,Sun,Away,D,1,1,Eint Frankfurt,0.6,1.7,37,50500,Benjamin Hübner,3-4-3,3-1-4-2,Daniel Siebert,Match Report,,2017-2018,Hoffenheim
2018-04-14,15:30,Bundesliga,Matchweek 30,Sat,Home,W,2,0,Hamburger SV,3.3,0.4,41,30150,Kevin Vogt,3-4-3,4-1-4-1,Harm Osmers,Match Report,,2017-2018,Hoffenheim
2018-04-21,15:30,Bundesliga,Matchweek 31,Sat,Away,W,5,2,RB Leipzig,3.4,1.7,45,41780,Kevin Vogt,3-1-4-2,4-2-3-1,Tobias Welz,Match Report,,2017-2018,Hoffenheim
2018-04-27,20:30,Bundesliga,Matchweek 32,Fri,Home,W,3,1,Hannover 96,1.5,1.7,55,26452,Kevin Vogt,3-1-4-2,3-4-3,Patrick Ittrich,Match Report,,2017-2018,Hoffenheim
2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Away,L,0,2,Stuttgart,2.5,1.6,64,58312,Kevin Vogt,3-1-4-2,4-4-2,Felix Zwayer,Match Report,,2017-2018,Hoffenheim
2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Home,W,3,1,Dortmund,1.6,1.6,47,30150,Kevin Vogt,3-1-4-2,3-4-1-2,Manuel Gräfe,Match Report,,2017-2018,Hoffenheim
