Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-12-21,15:00,League One,Matchweek 22,Sat,Away,L,0.0,1.0,Portsmouth,58.0,18801.0,Luke Chambers,3-1-4-2,4-2-3-1,Brett Huxtable,Match Report,,2019-2020,Ipswich Town
2019-12-26,15:00,League One,Matchweek 23,Thu,Home,D,0.0,0.0,Gillingham,60.0,22082.0,Cole Skuse,4-4-2,4-4-2,Craig Hicks,Match Report,,2019-2020,Ipswich Town
2019-12-29,15:00,League One,Matchweek 24,Sun,Away,L,3.0,5.0,Lincoln City,50.0,10012.0,Luke Chambers,4-4-2,4-2-3-1,James Oldham,Match Report,,2019-2020,Ipswich Town
2020-01-01,15:00,League One,Matchweek 25,Wed,Away,D,1.0,1.0,Wycombe,61.0,8523.0,Luke Chambers,3-4-1-2,4-3-3,Rob Lewis,Match Report,,2019-2020,Ipswich Town
2020-01-11,15:00,League One,Matchweek 27,Sat,Home,W,4.0,1.0,Acc'ton Stanley,50.0,17536.0,Luke Chambers,3-4-1-2,4-4-2,Charles Breakspear,Match Report,,2019-2020,Ipswich Town
2020-01-14,19:45,League One,Matchweek 18,Tue,Away,D,0.0,0.0,Oxford United,51.0,8191.0,Luke Chambers,3-4-1-2,4-3-3,Tom Nield,Match Report,,2019-2020,Ipswich Town
2020-01-18,15:00,League One,Matchweek 28,Sat,Away,W,2.0,1.0,Tranmere Rovers,56.0,7921.0,Luke Chambers,3-4-1-2,3-4-1-2,John Busby,Match Report,,2019-2020,Ipswich Town
2020-01-25,15:00,League One,Matchweek 29,Sat,Home,W,1.0,0.0,Lincoln City,63.0,18795.0,Luke Chambers,3-4-1-2,4-4-2,Lee Swabey,Match Report,,2019-2020,Ipswich Town
2020-01-28,19:45,League One,Matchweek 30,Tue,Away,L,0.0,1.0,Rotherham Utd,52.0,9327.0,Luke Chambers,3-4-1-2,4-4-2,Anthony Coggins,Match Report,,2019-2020,Ipswich Town
2020-02-01,15:00,League One,Matchweek 31,Sat,Home,L,1.0,4.0,P'borough Utd,59.0,21351.0,Luke Chambers,3-4-1-2,3-4-1-2,Andy Woolmer,Match Report,,2019-2020,Ipswich Town
2020-02-08,15:00,League One,Matchweek 32,Sat,Away,L,0.0,1.0,Sunderland,51.0,32726.0,Luke Chambers,3-1-4-2,3-4-3,Jeremy Simpson,Match Report,,2019-2020,Ipswich Town
2020-02-11,19:45,League One,Matchweek 33,Tue,Away,D,0.0,0.0,AFC Wimbledon,63.0,4745.0,Luke Chambers,3-1-4-2,3-5-2,Craig Hicks,Match Report,,2019-2020,Ipswich Town
2020-02-15,15:00,League One,Matchweek 34,Sat,Home,W,4.0,1.0,Burton Albion,48.0,19922.0,Luke Chambers,3-4-1-2,4-3-3,Charles Breakspear,Match Report,,2019-2020,Ipswich Town
2020-02-22,15:00,League One,Matchweek 35,Sat,Home,L,0.0,1.0,Oxford United,62.0,19363.0,Luke Chambers,3-4-1-2,4-3-3,Scott Oldham,Match Report,,2019-2020,Ipswich Town
2020-02-29,15:00,League One,Matchweek 36,Sat,Away,L,1.0,2.0,Blackpool,57.0,9500.0,Luke Chambers,4-2-3-1,3-5-2,Chris Sarginson,Match Report,,2019-2020,Ipswich Town
2020-03-03,19:45,League One,Matchweek 26,Tue,Home,L,0.0,1.0,Fleetwood Town,58.0,15678.0,Luke Chambers,3-5-1-1,4-3-3,Neil Hair,Match Report,,2019-2020,Ipswich Town
2020-03-07,15:00,League One,Matchweek 37,Sat,Home,L,0.0,1.0,Coventry City,56.0,18825.0,Luke Chambers,4-3-3,3-4-3,Trevor Kettle,Match Report,,2019-2020,Ipswich Town
2020-03-14,15:00,League One,Matchweek 38,Sat,Away,,,,Bristol Rovers,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-03-21,15:00,League One,Matchweek 39,Sat,Home,,,,Portsmouth,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-03-28,,League One,Matchweek 40,Sat,Away,,,,Bury,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-04-04,15:00,League One,Matchweek 41,Sat,Home,,,,Southend United,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-04-10,15:00,League One,Matchweek 42,Fri,Home,,,,Bolton,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-04-13,,League One,Matchweek 43,Mon,Away,,,,Shrewsbury,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-04-18,,League One,Matchweek 44,Sat,Home,,,,Rochdale,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-04-25,,League One,Matchweek 45,Sat,Away,,,,Doncaster,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
2020-05-03,,League One,Matchweek 46,Sun,Home,,,,MK Dons,,,,,,,Match Report,Match Cancelled,2019-2020,Ipswich Town
