Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-04-01,18:00,La Liga 2,Matchweek 33,Sun,Home,D,1,1,Cádiz,61.0,12248,Alberto García,4-2-3-1,4-2-3-1,Iñaki Bikandi,Match Report,,2017-2018,Rayo Vallecano
2018-04-07,20:00,La Liga 2,Matchweek 34,Sat,Away,W,1,0,Albacete,65.0,5528,Alberto García,4-1-4-1,3-1-4-2,Santiago Varón,Match Report,,2017-2018,Rayo Vallecano
2018-04-15,18:00,La Liga 2,Matchweek 35,Sun,Home,W,2,1,Zaragoza,57.0,11951,Alberto García,4-3-1-2,4-3-1-2,Jorge Figueroa,Match Report,,2017-2018,Rayo Vallecano
2018-04-22,16:00,La Liga 2,Matchweek 36,Sun,Away,W,3,2,Barcelona B,45.0,3313,Alberto García,4-1-4-1,4-1-4-1,Luis Milla,Match Report,,2017-2018,Rayo Vallecano
2018-04-29,18:00,La Liga 2,Matchweek 37,Sun,Home,W,3,1,Tenerife,50.0,10037,Alberto García,4-2-3-1,4-4-2,Adrián Cordero,Match Report,,2017-2018,Rayo Vallecano
2018-05-07,21:00,La Liga 2,Matchweek 38,Mon,Away,W,2,0,Granada,52.0,11243,Alberto García,4-2-3-1,4-4-2,Rubén Eiriz,Match Report,,2017-2018,Rayo Vallecano
2018-05-13,18:00,La Liga 2,Matchweek 39,Sun,Home,L,1,2,Córdoba,59.0,12395,Alberto García,4-2-3-1,5-4-1,Daniel Ocón,Match Report,,2017-2018,Rayo Vallecano
2018-05-20,18:00,La Liga 2,Matchweek 40,Sun,Away,L,0,4,Alcorcón,55.0,4247,Alberto García,4-3-1-2,4-4-2,Aitor Gorostegui,Match Report,,2017-2018,Rayo Vallecano
2018-05-27,20:30,La Liga 2,Matchweek 41,Sun,Home,W,1,0,Lugo,44.0,13840,Alberto García,4-3-3,4-4-2,Jorge Figueroa,Match Report,,2017-2018,Rayo Vallecano
2018-06-02,20:30,La Liga 2,Matchweek 42,Sat,Away,L,0,2,Gimnàstic,65.0,11853,Antonio Amaya,4-4-2◆,4-4-2,Saúl Ais,Match Report,,2017-2018,Rayo Vallecano
