Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-04-05,20:05,Europa Lg,Quarter-finals,Thu,Home,W,4,1,ru CSKA Moscow,3.9,1.0,57.0,58285,Laurent Koscielny,4-3-3,3-4-3,Pavel Královec,Match Report,Leg 1 of 2,2017-2018,Arsenal
2018-04-08,14:15,Premier League,Matchweek 33,Sun,Home,W,3,2,Southampton,1.6,2.0,64.0,59374,Petr Čech,4-2-3-1,3-4-3,Andre Marriner,Match Report,,2017-2018,Arsenal
2018-04-12,22:05,Europa Lg,Quarter-finals,Thu,Away,D,2,2,ru CSKA Moscow,2.1,1.6,47.0,29284,Laurent Koscielny,4-3-3,3-1-4-2,Felix Zwayer,Match Report,Leg 2 of 2; Arsenal won,2017-2018,Arsenal
2018-04-15,13:30,Premier League,Matchweek 34,Sun,Away,L,1,2,Newcastle Utd,1.2,0.8,71.0,52210,Petr Čech,4-3-3,4-4-1-1,Anthony Taylor,Match Report,,2017-2018,Arsenal
2018-04-22,13:30,Premier League,Matchweek 35,Sun,Home,W,4,1,West Ham,1.8,0.8,67.0,59422,Laurent Koscielny,4-3-3,3-4-3,Lee Mason,Match Report,,2017-2018,Arsenal
2018-04-26,20:05,Europa Lg,Semi-finals,Thu,Home,D,1,1,es Atlético Madrid,2.6,1.0,75.0,59066,Laurent Koscielny,4-3-2-1,4-4-2,Clément Turpin,Match Report,Leg 1 of 2,2017-2018,Arsenal
2018-04-29,16:30,Premier League,Matchweek 36,Sun,Away,L,1,2,Manchester Utd,0.5,1.7,41.0,75035,Granit Xhaka,4-2-3-1,4-3-3,Kevin Friend,Match Report,,2017-2018,Arsenal
2018-05-03,21:05,Europa Lg,Semi-finals,Thu,Away,L,0,1,es Atlético Madrid,0.3,1.9,54.0,64196,Laurent Koscielny,4-3-2-1,4-4-2,Gianluca Rocchi,Match Report,Leg 2 of 2; Atlético Madrid won,2017-2018,Arsenal
2018-05-06,16:30,Premier League,Matchweek 37,Sun,Home,W,5,0,Burnley,2.6,0.3,63.0,59540,Petr Čech,4-3-3,4-4-1-1,Andre Marriner,Match Report,,2017-2018,Arsenal
2018-05-09,19:45,Premier League,Matchweek 31,Wed,Away,L,1,3,Leicester City,1.4,2.2,59.0,32095,Petr Čech,4-3-3,4-4-2,Graham Scott,Match Report,,2017-2018,Arsenal
2018-05-13,15:00,Premier League,Matchweek 38,Sun,Away,W,1,0,Huddersfield,2.0,1.7,55.0,24122,Aaron Ramsey,4-3-3,5-3-2,Michael Oliver,Match Report,,2017-2018,Arsenal
