Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2024-02-03,13:00,2. Bundesliga,Matchweek 20,Sat,Home,W,3,2,Greuther Fürth,58,29035,Marcel Hartel,3-4-3,3-4-1-2,Florian Exner,Match Report,,2023-2024,St. Pauli
2024-02-10,13:00,2. Bundesliga,Matchweek 21,Sat,Away,L,0,1,Magdeburg,51,25187,Marcel Hartel,3-4-3,3-4-3,Max Burda,Match Report,,2023-2024,St. Pauli
2024-02-18,13:30,2. Bundesliga,Matchweek 22,Sun,Home,W,1,0,BTSV,61,29546,Jackson Irvine,4-1-4-1,3-5-2,Florian Heft,Match Report,,2023-2024,St. Pauli
2024-02-23,18:30,2. Bundesliga,Matchweek 23,Fri,Away,W,4,3,Holstein Kiel,39,15034,Jackson Irvine,4-5-1,3-4-1-2,Matthias Jöllenbeck,Match Report,,2023-2024,St. Pauli
2024-03-01,18:30,2. Bundesliga,Matchweek 24,Fri,Away,L,1,3,Schalke 04,57,61497,Jackson Irvine,3-4-3,4-4-2,Daniel Siebert,Match Report,,2023-2024,St. Pauli
2024-03-10,13:30,2. Bundesliga,Matchweek 25,Sun,Home,W,2,0,Hertha BSC,59,29546,Jackson Irvine,3-4-3,4-2-3-1,Harm Osmers,Match Report,,2023-2024,St. Pauli
2024-03-16,13:00,2. Bundesliga,Matchweek 26,Sat,Away,W,2,0,Nürnberg,67,45629,Jackson Irvine,3-4-3,4-3-2-1,Frank Willenborg,Match Report,,2023-2024,St. Pauli
2024-03-31,13:30,2. Bundesliga,Matchweek 27,Sun,Home,W,2,1,Paderborn 07,58,29391,Jackson Irvine,3-4-3,4-2-3-1,Benjamin Brand,Match Report,,2023-2024,St. Pauli
2024-04-06,20:30,2. Bundesliga,Matchweek 28,Sat,Away,L,1,2,Karlsruher,63,33000,Jackson Irvine,3-4-3,4-4-2,Michael Bacher,Match Report,,2023-2024,St. Pauli
2024-04-14,13:30,2. Bundesliga,Matchweek 29,Sun,Home,L,3,4,Elversberg,70,29546,Jackson Irvine,3-4-3,4-4-2,Tobias Reichel,Match Report,,2023-2024,St. Pauli
2024-04-21,13:30,2. Bundesliga,Matchweek 30,Sun,Away,W,2,1,Hannover 96,56,49000,Jackson Irvine,3-4-3,3-4-1-2,Deniz Aytekin,Match Report,,2023-2024,St. Pauli
2024-04-26,18:30,2. Bundesliga,Matchweek 31,Fri,Home,W,1,0,Hansa Rostock,64,29163,Jackson Irvine,3-4-3,3-4-1-2,Robert Hartmann,Match Report,,2023-2024,St. Pauli
2024-05-03,18:30,2. Bundesliga,Matchweek 32,Fri,Away,L,0,1,Hamburger SV,54,57000,Jackson Irvine,3-4-3,4-3-3,Matthias Jöllenbeck,Match Report,,2023-2024,St. Pauli
2024-05-12,13:30,2. Bundesliga,Matchweek 33,Sun,Home,W,3,1,Osnabrück,64,29546,Jackson Irvine,3-4-3,4-2-3-1,Martin Petersen,Match Report,,2023-2024,St. Pauli
2024-05-19,15:30,2. Bundesliga,Matchweek 34,Sun,Away,W,2,1,Wehen,63,12100,Jackson Irvine,3-4-3,3-4-1-2,Deniz Aytekin,Match Report,,2023-2024,St. Pauli
