Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2020-01-26,18:15,La Liga 2,Matchweek 25,Sun,Home,D,1,1,Extremadura,57.0,10104.0,Óscar Trejo,4-1-4-1,4-4-2,Iñaki Bikandi,Match Report,,2019-2020,Rayo Vallecano
2020-01-29,19:00,Copa del Rey,Round of 16,Wed,Home,L,0,2,Villarreal,45.0,7500.0,Tito,4-1-4-1,4-1-4-1,Eduardo Prieto,Match Report,,2019-2020,Rayo Vallecano
2020-02-02,18:15,La Liga 2,Matchweek 26,Sun,Away,D,0,0,CD Mirandés,53.0,3414.0,Óscar Trejo,4-4-1-1,4-2-3-1,Javier Villanueva,Match Report,,2019-2020,Rayo Vallecano
2020-02-09,18:15,La Liga 2,Matchweek 27,Sun,Home,D,1,1,Oviedo,61.0,10447.0,Óscar Trejo,4-2-3-1,4-4-2,Daniel Trujillo,Match Report,,2019-2020,Rayo Vallecano
2020-02-16,19:30,La Liga 2,Matchweek 28,Sun,Away,D,0,0,Tenerife,54.0,13183.0,Tito,4-2-3-1,4-4-2,Alejandro Muñíz,Match Report,,2019-2020,Rayo Vallecano
2020-02-23,21:00,La Liga 2,Matchweek 29,Sun,Home,W,2,0,Huesca,60.0,7933.0,Óscar Trejo,4-1-4-1,4-4-2,Saúl Ais,Match Report,,2019-2020,Rayo Vallecano
2020-02-29,20:30,La Liga 2,Matchweek 30,Sat,Away,D,1,1,Albacete,63.0,8577.0,Óscar Trejo,4-1-4-1,4-4-2,Jorge Figueroa,Match Report,,2019-2020,Rayo Vallecano
2020-03-08,12:00,La Liga 2,Matchweek 31,Sun,Home,L,2,3,Elche,49.0,10163.0,Óscar Trejo,4-2-3-1,4-4-2,Luis Milla,Match Report,,2019-2020,Rayo Vallecano
2020-06-10,20:00,La Liga 2,Matchweek 20,Wed,Home,W,1,0,Albacete,74.0,9114.0,Adri Embarba,,,José López,Match Report,,2019-2020,Rayo Vallecano
2020-06-14,21:30,La Liga 2,Matchweek 32,Sun,Away,D,1,1,Cádiz,62.0,,Óscar Trejo,4-1-4-1,4-2-3-1,Gorka Sagues,Match Report,,2019-2020,Rayo Vallecano
2020-06-17,21:45,La Liga 2,Matchweek 33,Wed,Home,W,1,0,Fuenlabrada,61.0,,Óscar Trejo,4-1-4-1,4-3-3,Jon González,Match Report,,2019-2020,Rayo Vallecano
2020-06-20,17:00,La Liga 2,Matchweek 34,Sat,Away,D,3,3,La Coruña,42.0,,Óscar Trejo,4-1-4-1,4-2-3-1,Iñaki Bikandi,Match Report,,2019-2020,Rayo Vallecano
2020-06-25,19:30,La Liga 2,Matchweek 35,Thu,Home,D,1,1,Sporting Gijón,61.0,,Santi Comesaña,4-1-4-1,4-4-2,Luis Milla,Match Report,,2019-2020,Rayo Vallecano
2020-06-29,21:00,La Liga 2,Matchweek 36,Mon,Away,L,2,3,Alcorcón,68.0,,Óscar Trejo,4-5-1,4-4-2,Javier Villanueva,Match Report,,2019-2020,Rayo Vallecano
2020-07-02,21:45,La Liga 2,Matchweek 37,Thu,Home,D,0,0,Málaga,62.0,,Óscar Trejo,4-2-3-1,5-4-1,Daniel Trujillo,Match Report,,2019-2020,Rayo Vallecano
2020-07-06,21:45,La Liga 2,Matchweek 38,Mon,Away,W,4,2,Zaragoza,50.0,,Óscar Trejo,4-4-2,4-4-2,Daniel Ocón,Match Report,,2019-2020,Rayo Vallecano
2020-07-09,20:30,La Liga 2,Matchweek 39,Thu,Home,W,3,2,Numancia,53.0,,Mario Suárez,4-4-1-1,3-4-3,Iosu Galech,Match Report,,2019-2020,Rayo Vallecano
2020-07-13,19:30,La Liga 2,Matchweek 40,Mon,Away,L,2,3,Almería,68.0,,Óscar Trejo,4-4-2,4-4-2,Rubén Ávalos,Match Report,,2019-2020,Rayo Vallecano
2020-07-17,21:00,La Liga 2,Matchweek 41,Fri,Home,D,2,2,Las Palmas,62.0,,Óscar Trejo,3-5-2,4-1-4-1,Luis Milla,Match Report,,2019-2020,Rayo Vallecano
2020-07-20,21:00,La Liga 2,Matchweek 42,Mon,Away,W,2,1,Racing Sant,55.0,,Óscar Trejo,3-4-1-2,4-4-2,Jon González,Match Report,,2019-2020,Rayo Vallecano
