Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2021-12-18,13:30,2. Bundesliga,Matchweek 18,Sat,Away,W,2,1,Paderborn 07,54,2730.0,Patrick Mainka,4-3-3,3-4-3,Max Burda,Match Report,,2021-2022,Heidenheim
2022-01-16,13:30,2. Bundesliga,Matchweek 19,Sun,Home,W,2,1,Ingolstadt 04,62,500.0,Patrick Mainka,4-2-3-1,4-4-2,Christof Günsch,Match Report,,2021-2022,Heidenheim
2022-01-22,13:30,2. Bundesliga,Matchweek 20,Sat,Away,D,0,0,Hansa Rostock,47,,Patrick Mainka,4-4-2,4-2-3-1,Thorben Siewer,Match Report,,2021-2022,Heidenheim
2022-02-04,18:30,2. Bundesliga,Matchweek 21,Fri,Home,W,3,1,Hannover 96,51,4350.0,Patrick Mainka,4-2-3-1,4-2-3-1,Robin Braun,Match Report,,2021-2022,Heidenheim
2022-02-12,13:30,2. Bundesliga,Matchweek 22,Sat,Away,L,0,2,Hamburger SV,41,10000.0,Patrick Mainka,4-2-3-1,4-3-3,Christian Dingert,Match Report,,2021-2022,Heidenheim
2022-02-18,18:30,2. Bundesliga,Matchweek 23,Fri,Away,D,1,1,Dresden,60,6792.0,Patrick Mainka,4-2-3-1,4-2-3-1,Franz Bokop,Match Report,,2021-2022,Heidenheim
2022-02-27,13:30,2. Bundesliga,Matchweek 24,Sun,Home,D,1,1,Sandhausen,64,5961.0,Patrick Mainka,4-3-3,4-2-3-1,Patrick Alt,Match Report,,2021-2022,Heidenheim
2022-03-04,18:30,2. Bundesliga,Matchweek 25,Fri,Away,L,2,3,Darmstadt 98,39,11692.0,Oliver Hüsing,4-5-1,4-4-1-1,Nicolas Winter,Match Report,,2021-2022,Heidenheim
2022-03-12,20:30,2. Bundesliga,Matchweek 26,Sat,Home,W,2,1,Werder Bremen,38,11250.0,Oliver Hüsing,4-1-3-2,3-5-2,Benjamin Cortus,Match Report,,2021-2022,Heidenheim
2022-03-18,18:30,2. Bundesliga,Matchweek 27,Fri,Away,L,0,1,St. Pauli,45,27433.0,Patrick Mainka,3-1-4-2,4-4-2,Bastian Dankert,Match Report,,2021-2022,Heidenheim
2022-04-03,13:30,2. Bundesliga,Matchweek 28,Sun,Home,W,3,1,Nürnberg,38,10673.0,Patrick Mainka,3-1-4-2,4-2-3-1,Felix Brych,Match Report,,2021-2022,Heidenheim
2022-04-09,13:30,2. Bundesliga,Matchweek 29,Sat,Away,L,0,3,Schalke 04,44,57126.0,Patrick Mainka,4-1-4-1,4-2-3-1,Daniel Siebert,Match Report,,2021-2022,Heidenheim
2022-04-17,13:30,2. Bundesliga,Matchweek 30,Sun,Home,L,0,2,Erzgebirge Aue,58,7768.0,Patrick Mainka,4-1-4-1,4-2-3-1,Max Burda,Match Report,,2021-2022,Heidenheim
2022-04-23,13:30,2. Bundesliga,Matchweek 31,Sat,Away,D,1,1,Holstein Kiel,41,10445.0,Patrick Mainka,4-2-2-2,4-4-2,Robert Hartmann,Match Report,,2021-2022,Heidenheim
2022-04-29,18:30,2. Bundesliga,Matchweek 32,Fri,Home,L,1,3,Düsseldorf,59,7778.0,Patrick Mainka,4-3-1-2,4-4-2,Christof Günsch,Match Report,,2021-2022,Heidenheim
2022-05-07,13:30,2. Bundesliga,Matchweek 33,Sat,Away,W,2,0,Jahn R'burg,39,10175.0,Patrick Mainka,5-4-1,4-2-2-2,Thorben Siewer,Match Report,,2021-2022,Heidenheim
2022-05-15,15:30,2. Bundesliga,Matchweek 34,Sun,Home,W,2,0,Karlsruher,47,10599.0,Patrick Mainka,3-4-3,4-4-2,Florian Heft,Match Report,,2021-2022,Heidenheim
