Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Lassine Sinayoko,ml MLI,"MF,FW",21,33,18,1661.0,18.5,4.0,4.0,8.0,4.0,0.0,0.0,6.0,0.0,0.22,0.22,0.43,0.22,0.43,Matches,2021-2022,Auxerre
Alexis Trouillet,fr FRA,MF,20,25,15,1217.0,13.5,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.07,0.37,0.44,0.07,0.44,Matches,2021-2022,Auxerre
Rémy Dugimont,fr FRA,"MF,FW",35,25,11,957.0,10.6,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.38,0.09,0.47,0.38,0.47,Matches,2021-2022,Auxerre
Paul Joly,fr FRA,DF,21,9,8,709.0,7.9,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.25,0.51,0.76,0.25,0.76,Matches,2021-2022,Auxerre
Aly Ndom,fr FRA,MF,25,23,6,674.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2021-2022,Auxerre
Alec Georgen,fr FRA,DF,22,9,8,626.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Auxerre
Mohamed Ben Fredj,tn TUN,FW,21,10,3,263.0,2.9,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.05,0.0,2.05,2.05,2.05,Matches,2021-2022,Auxerre
Iyad Mohamed,km COM,MF,20,8,2,254.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,2021-2022,Auxerre
Théo De Percin,mq MTQ,GK,20,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Auxerre
Gautier Lloris,fr FRA,DF,26,5,1,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Auxerre
Sonny Laiton,mg MAD,GK,21,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Auxerre
Nicolas Mercier,fr FRA,FW,18,3,0,34.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,0.0,2.65,Matches,2021-2022,Auxerre
Ousmane Camara,gn GUI,FW,19,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Auxerre
Ryan Ponti,mg MAD,FW,23,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Auxerre
Kévin Danois,fr FRA,FW,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Auxerre
Kryss Chapelle,fr FRA,DF,21,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Auxerre
Oumar Camara,fr FRA,DF,20,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Auxerre
Clément Douguet,fr FRA,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Auxerre
Ousoumane Camara,fr FRA,MF,22,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Auxerre
