Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Nathan Broadhead,wls WAL,MF,24.0,21,17,1371.0,15.2,8.0,6.0,14.0,6.0,2.0,3.0,2.0,0.0,0.53,0.39,0.92,0.39,0.79,Matches,2022-2023,Ipswich Town
Harry Clarke,eng ENG,DF,21.0,20,16,1364.0,15.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches,2022-2023,Ipswich Town
Cameron Humphreys,eng ENG,MF,18.0,22,15,1319.0,14.7,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.2,0.07,0.27,0.2,0.27,Matches,2022-2023,Ipswich Town
George Hirst,sct SCO,FW,23.0,23,16,1227.0,13.6,7.0,2.0,9.0,7.0,0.0,0.0,4.0,0.0,0.51,0.15,0.66,0.51,0.66,Matches,2022-2023,Ipswich Town
Massimo Luongo,au AUS,MF,29.0,16,13,1151.0,12.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,2022-2023,Ipswich Town
Kyle Edwards,eng ENG,MF,24.0,38,6,1094.0,12.2,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.25,0.16,0.41,0.25,0.41,Matches,2022-2023,Ipswich Town
Tyreece John-Jules,eng ENG,"FW,MF",21.0,18,9,868.0,9.6,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,2022-2023,Ipswich Town
Kane Vincent-Young,gd GRN,"MF,DF",26.0,22,6,841.0,9.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2022-2023,Ipswich Town
Greg Leigh,jm JAM,DF,27.0,18,6,723.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2022-2023,Ipswich Town
Sone Aluko,ng NGA,MF,33.0,18,8,708.0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,2022-2023,Ipswich Town
Richard Keogh,ie IRL,DF,35.0,12,7,614.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Dominic Ball,eng ENG,MF,26.0,17,5,533.0,5.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches,2022-2023,Ipswich Town
Václav Hladký,cz CZE,GK,31.0,6,5,459.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Gassan Yahyai,ma MAR,FW,22.0,8,1,143.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63,Matches,2022-2023,Ipswich Town
Rekeem Harper,eng ENG,MF,22.0,1,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Tawanda Chirewa,zw ZIM,MF,18.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Albie Armin,eng ENG,DF,18.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Panutche Camará,gw GNB,"FW,MF",25.0,2,0,13.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.92,0.0,6.92,6.92,6.92,Matches,2022-2023,Ipswich Town
Matt Ward,eng ENG,MF,18.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Idris El Mizouni,tn TUN,MF,21.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Gerard Buabo,,FW,,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Edwin Agbaje,ie IRL,MF,18.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Ipswich Town
Joel Coleman,eng ENG,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Ipswich Town
Zanda Siziba,eng ENG,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Ipswich Town
Matt Penney,eng ENG,"DF,MF",24.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Ipswich Town
Nicholas Hayes,eng ENG,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Ipswich Town
