Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Ioannis Gelios,gr GRE,GK,29,14,13,1105.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Jann-Fiete Arp,de GER,"FW,MF",21,26,9,970.0,10.8,3.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,0.28,0.09,0.37,0.19,0.28,Matches,2021-2022,Holstein Kiel
Patrick Erras,de GER,"MF,DF",26,21,9,939.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Mikkel Kirkeskov,dk DEN,"DF,MF",29,15,10,911.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2021-2022,Holstein Kiel
Philipp Sander,de GER,MF,23,21,7,832.0,9.2,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.11,0.32,0.43,0.11,0.43,Matches,2021-2022,Holstein Kiel
Marco Komenda,hr CRO,DF,24,10,10,791.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2021-2022,Holstein Kiel
Kwasi Okyere Wriedt,gh GHA,FW,27,15,8,779.0,8.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,2021-2022,Holstein Kiel
Marcel Benger,de GER,MF,23,10,7,617.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Joshua Mees,de GER,MF,25,18,4,549.0,6.1,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.66,0.66,Matches,2021-2022,Holstein Kiel
Jonas Sterner,de GER,MF,19,14,5,501.0,5.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches,2021-2022,Holstein Kiel
Aleksandar Ignjovski,rs SRB,MF,30,5,2,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Ahmet Arslan,de GER,"MF,FW",27,7,2,229.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.39,0.39,0.0,0.39,Matches,2021-2022,Holstein Kiel
Hólmbert Friðjónsson,is ISL,"FW,MF",28,5,1,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Nico Carrera,us USA,DF,19,2,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Lucas Wolf,de GER,MF,19,2,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Niko Koulis,de GER,DF,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Timon Weiner,de GER,GK,22,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Holstein Kiel
Eric Gueye,de GER,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Holstein Kiel
Dominique Ndure,de GER,DF,21,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Holstein Kiel
