Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Patrick Fabian,de GER,DF,30,18,14,1287.0,14.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.14,0.07,0.21,0.14,0.21,Matches,2018-2019,Bochum
Sidney Sam,de GER,MF,30,19,15,1142.0,12.7,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.16,0.24,0.39,0.16,0.39,Matches,2018-2019,Bochum
Miloš Pantović,rs SRB,MF,22,16,15,1097.0,12.2,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.08,0.25,0.33,0.08,0.33,Matches,2018-2019,Bochum
Robbie Kruse,au AUS,MF,29,14,12,1089.0,12.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.08,0.17,0.25,0.08,0.25,Matches,2018-2019,Bochum
Maxim Leitsch,de GER,DF,20,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Silvère Ganvoula M'Boussy,cg CGO,FW,22,22,6,725.0,8.1,5.0,1.0,6.0,4.0,1.0,1.0,4.0,2.0,0.62,0.12,0.74,0.5,0.62,Matches,2018-2019,Bochum
Dominik Baumgartner,at AUT,DF,22,11,8,668.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2018-2019,Bochum
Görkem Sağlam,de GER,MF,20,10,7,588.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,2018-2019,Bochum
Vitaly Janelt,de GER,"MF,DF",20,10,5,571.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,2018-2019,Bochum
Simon Zoller,de GER,"MF,FW",27,8,6,535.0,5.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.34,0.17,0.5,0.34,0.5,Matches,2018-2019,Bochum
Timo Perthel,de GER,DF,29,10,4,489.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Thomas Eisfeld,de GER,MF,25,10,5,483.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Sebastian Maier,de GER,MF,24,10,5,482.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,2018-2019,Bochum
Stylianos Kokovas,gr GRE,DF,17,6,5,444.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Armel Bella Kotchap,de GER,DF,16,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Jannik Bandowski,de GER,DF,24,3,2,208.0,2.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.87,Matches,2018-2019,Bochum
Moritz Römling,de GER,MF,17,3,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Felix Dornebusch,de GER,GK,24,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Tom Baack,de GER,DF,19,4,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Baris Ekincier,az AZE,MF,19,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Johannes Wurtz,de GER,"FW,MF",26,2,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Bochum
Florian Kraft,de GER,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Bochum
Lars Holtkamp,de GER,MF,16,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Bochum
