Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Philippe Coutinho,br BRA,"MF,FW",27,38,22,2148.0,23.9,11.0,9.0,20.0,10.0,1.0,1.0,0.0,0.0,11.6,10.8,5.4,16.3,84.0,208.0,168.0,0.46,0.38,0.84,0.42,0.8,0.54,0.25,0.8,0.51,0.76,Matches,2019-2020,Bayern Munich
Ivan Perišić,hr CRO,FW,30,35,18,1761.0,19.6,8.0,7.0,15.0,8.0,0.0,0.0,2.0,0.0,6.5,6.5,5.7,12.2,80.0,70.0,256.0,0.41,0.36,0.77,0.41,0.77,0.36,0.31,0.68,0.36,0.68,Matches,2019-2020,Bayern Munich
Corentin Tolisso,fr FRA,MF,24,28,15,1402.0,15.6,4.0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,3.1,3.1,2.8,5.9,25.0,124.0,63.0,0.26,0.39,0.64,0.26,0.64,0.28,0.25,0.54,0.28,0.54,Matches,2019-2020,Bayern Munich
Niklas Süle,de GER,DF,23,16,12,1153.0,12.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,9.0,62.0,2.0,0.0,0.08,0.08,0.0,0.08,0.05,0.05,0.11,0.05,0.11,Matches,2019-2020,Bayern Munich
Lucas Hernández,fr FRA,DF,23,25,12,1129.0,12.5,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.8,2.3,23.0,56.0,41.0,0.0,0.16,0.16,0.0,0.16,0.04,0.15,0.19,0.04,0.19,Matches,2019-2020,Bayern Munich
Javi Martínez,es ESP,"DF,MF",30,24,10,1023.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.6,0.6,0.2,0.8,9.0,68.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,2019-2020,Bayern Munich
Joshua Zirkzee,nl NED,FW,18,12,3,318.0,3.5,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,2.5,1.0,6.0,26.0,1.13,0.0,1.13,1.13,1.13,0.72,0.01,0.73,0.72,0.73,Matches,2019-2020,Bayern Munich
Mickaël Cuisance,fr FRA,MF,19,10,3,317.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,8.0,17.0,15.0,0.28,0.0,0.28,0.28,0.28,0.17,0.07,0.24,0.17,0.24,Matches,2019-2020,Bayern Munich
Álvaro Odriozola,es ESP,DF,23,5,2,180.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,13.0,9.0,33.0,0.0,0.5,0.5,0.0,0.5,0.0,0.37,0.37,0.0,0.37,Matches,2019-2020,Bayern Munich
Sven Ulreich,de GER,GK,30,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bayern Munich
Renato Sanches,pt POR,MF,21,3,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bayern Munich
Sarpreet Singh,nz NZL,MF,20,2,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2019-2020,Bayern Munich
Kwasi Okyere Wriedt,gh GHA,FW,25,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,2019-2020,Bayern Munich
Oliver Batista-Meier,de GER,MF,18,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bayern Munich
Leon Dajaku,de GER,"DF,MF",18,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bayern Munich
Chris Richards,us USA,DF,19,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bayern Munich
Jamal Musiala,de GER,"FW,MF",16,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bayern Munich
Christian Früchtl,de GER,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Lars Lukas Mai,de GER,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Ryan Johansson,ie IRL,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Jeong Woo-yeong,kr KOR,"FW,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Paul Will,de GER,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Jann-Fiete Arp,de GER,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Ron-Thorben Hoffmann,de GER,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Bright Arrey-Mbi,de GER,DF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
Malik Tillman,us USA,"FW,MF",17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Bayern Munich
