Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Antonio Luna,es ESP,DF,28,22,19,1620.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2019-2020,Rayo Vallecano
Óscar Valentín,es ESP,MF,24,31,17,1548.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Jorge de Frutos,es ESP,MF,22,19,15,1361.0,15.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,2019-2020,Rayo Vallecano
Antonio Milić,hr CRO,DF,25,19,15,1340.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Saúl García,es ESP,DF,24,18,15,1241.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2019-2020,Rayo Vallecano
Santi Comesaña,es ESP,MF,22,20,13,1204.0,13.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.15,0.07,0.15,Matches,2019-2020,Rayo Vallecano
Yacine Qasmi,ma MAR,FW,28,15,12,1115.0,12.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.16,0.08,0.24,0.16,0.24,Matches,2019-2020,Rayo Vallecano
Joni Montiel,es ESP,MF,20,27,8,923.0,10.3,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,0.2,0.2,0.39,0.2,0.39,Matches,2019-2020,Rayo Vallecano
Isaac Palazón Camacho,es ESP,MF,24,15,10,844.0,9.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.11,0.21,0.32,0.11,0.32,Matches,2019-2020,Rayo Vallecano
Juan Villar,es ESP,"FW,MF",31,14,7,749.0,8.3,7.0,2.0,9.0,6.0,1.0,1.0,3.0,0.0,0.84,0.24,1.08,0.72,0.96,Matches,2019-2020,Rayo Vallecano
Bebé,cv CPV,MF,29,12,7,637.0,7.1,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42,0.14,0.57,0.42,0.57,Matches,2019-2020,Rayo Vallecano
Alberto García,es ESP,GK,34,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Federico Piovaccari,it ITA,FW,34,13,5,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Martín Pascual,es ESP,"DF,MF",19,11,6,487.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Morro,es ESP,GK,18,5,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Sergio Akieme,es ESP,DF,21,3,2,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Emiliano Velázquez,uy URU,DF,25,2,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Marc,es ESP,FW,20,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Rayo Vallecano
Joséto González,es ESP,GK,18,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
Mario de Luis,es ESP,GK,17,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
Daniel Moreno,es ESP,FW,18,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
Daniel Merino,es ESP,GK,20,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
Javier Rubio,es ESP,MF,20,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
José León Bernal,es ESP,"DF,MF",24,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
Roberto Santamaría,es ESP,GK,34,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
Fabián Luzzi,es ESP,MF,15,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Rayo Vallecano
