Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Amadou Diawara,gn GUI,MF,21,19,11,972.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.3,0.7,4.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,2018-2019,Napoli
Sebastiano Luperto,it ITA,DF,21,15,7,868.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,7.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2018-2019,Napoli
Simone Verdi,it ITA,MF,26,24,10,817.0,9.1,4.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,3.7,2.9,2.1,5.0,36.0,45.0,86.0,0.44,0.33,0.77,0.33,0.66,0.4,0.23,0.64,0.32,0.55,Matches,2018-2019,Napoli
Orestis Karnezis,gr GRE,GK,33,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Napoli
Adam Ounas,dz ALG,"MF,FW",21,26,8,794.0,8.8,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.5,2.5,2.6,5.2,56.0,39.0,105.0,0.45,0.11,0.57,0.45,0.57,0.34,0.35,0.68,0.34,0.68,Matches,2018-2019,Napoli
Amin Younes,de GER,"MF,FW",24,16,6,549.0,6.1,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,0.9,2.6,23.0,39.0,71.0,0.49,0.33,0.82,0.49,0.82,0.28,0.15,0.43,0.28,0.43,Matches,2018-2019,Napoli
Vlad Chiricheș,ro ROU,DF,28,6,6,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2018-2019,Napoli
Marko Rog,hr CRO,"FW,MF",23,11,4,343.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,2.0,11.0,4.0,0.26,0.0,0.26,0.26,0.26,0.05,0.0,0.05,0.05,0.05,Matches,2018-2019,Napoli
Gianluca Gaetano,it ITA,"MF,FW",18,3,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.32,0.78,1.11,0.32,1.11,Matches,2018-2019,Napoli
Davide Marfella,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Napoli
Alessandro Fortunato D'Andrea,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Napoli
Karim Zedadka,fr FRA,"DF,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Napoli
Antonio Daniele,it ITA,GK,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Napoli
Joao Pedro Piai,br BRA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Napoli
