Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Rafael Bauza,es ESP,MF,18,3,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Espanyol
Roger Martínez,es ESP,MF,19,2,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Espanyol
Landry Dimata,be BEL,FW,25,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Espanyol
Joan Puig,es ESP,DF,20,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Espanyol
Kenneth,es ESP,FW,22,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Espanyol
Nabil Touaizi,ma MAR,FW,22,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Iker Venteo,es ESP,GK,20,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Llorenç Serred,es ESP,GK,17,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Català,es ESP,DF,18,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Ángel Gómez,es ESP,DF,20,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Javier Hernández,es ESP,MF,19,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Fortuño,es ESP,GK,21,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Alejandro Pérez,es ESP,DF,22,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Pau Casadesús,es ESP,DF,19,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
Sergio Rivarés,es ESP,FW,18,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Espanyol
