Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Vincent Laurini,fr FRA,DF,29,17,10,1000.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.5,0.6,29.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,2018-2019,Fiorentina
Bryan Dabo,bf BFA,"MF,DF",26,26,7,934.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.6,1.6,28.0,49.0,36.0,0.1,0.1,0.19,0.1,0.19,0.1,0.07,0.17,0.1,0.17,Matches,2018-2019,Fiorentina
Marko Pjaca,hr CRO,"FW,MF",23,19,8,750.0,8.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,1.0,2.6,27.0,26.0,68.0,0.12,0.12,0.24,0.12,0.24,0.19,0.12,0.32,0.19,0.32,Matches,2018-2019,Fiorentina
Valentin Eysseric,fr FRA,"FW,MF",26,8,4,358.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,1.2,8.0,19.0,35.0,0.0,0.25,0.25,0.0,0.25,0.04,0.27,0.31,0.04,0.31,Matches,2018-2019,Fiorentina
Christian Nørgaard,dk DEN,MF,24,6,4,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2018-2019,Fiorentina
Dávid Hancko,sk SVK,DF,20,5,3,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.1,0.06,0.1,Matches,2018-2019,Fiorentina
Bartłomiej Drągowski,pl POL,GK,20,3,2,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Fiorentina
Pietro Terracciano,it ITA,GK,28,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Fiorentina
Dušan Vlahović,rs SRB,FW,18,10,1,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,1.6,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.83,0.08,0.91,0.83,0.91,Matches,2018-2019,Fiorentina
Nicky Medja,ch SUI,"FW,MF",18,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Fiorentina
Cyril Théréau,fr FRA,"FW,MF",35,2,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,2018-2019,Fiorentina
Riccardo Sottil,it ITA,"FW,MF",19,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,2018-2019,Fiorentina
Cristóbal Montiel,es ESP,FW,18,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,5.55,5.96,0.41,5.96,Matches,2018-2019,Fiorentina
Gabriele Ferrarini,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Martin Graiciar,cz CZE,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Simone Ghidotti,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Erald Lakti,al ALB,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Giorgos Antzoulas,gr GRE,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Federico Brancolini,it ITA,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Christian Koffi,fr FRA,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Maximiliano Olivera,uy URU,DF,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
Kevin Diks,id IDN,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Fiorentina
