Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Juan Muñoz,es ESP,"MF,FW",24,24,11,1100.0,12.2,5.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.41,0.08,0.49,0.33,0.41,Matches,2020-2021,Leganes
Miguel,es ESP,FW,20,27,11,1052.0,11.7,6.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,0.51,0.26,0.77,0.51,0.77,Matches,2020-2021,Leganes
Javier Avilés,es ESP,MF,22,22,11,1037.0,11.5,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,2020-2021,Leganes
Roberto Rosales,ve VEN,"DF,MF",31,20,8,908.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2020-2021,Leganes
Kevin Bua,ch SUI,MF,26,23,7,895.0,9.9,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.5,0.1,0.6,0.5,0.6,Matches,2020-2021,Leganes
Daniel Lasure,es ESP,DF,26,7,5,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leganes
Michael Santos,uy URU,FW,27,9,3,413.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leganes
Dani Ojeda,es ESP,MF,25,7,6,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leganes
Diego Conde,es ESP,GK,21,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leganes
Javier Rubio,es ESP,DF,21,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leganes
Brandon,es ESP,"FW,MF",25,5,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leganes
Diego,es ESP,FW,20,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leganes
Dimitris Siovas,gr GRE,"DF,MF",31,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Diego Conde,es ESP,GK,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Cassio,br BRA,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Mario,es ESP,DF,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Iván López,es ESP,DF,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Aymane Mourid,ma MAR,MF,20,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Pablo Lombo,es ESP,GK,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Manu Garrido,es ESP,FW,20,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
Adil Tahif,ma MAR,DF,19,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Leganes
