Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Victor Orakpo,ng NGA,FW,18-347,5,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.59,0.04,0.62,0.59,0.62,Matches,2024-2025,Nice
Farès Bousnina,tn TUN,MF,19-103,2,1,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2024-2025,Nice
Jordan Lotomba,ch SUI,"MF,DF",26-240,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Nice
Iliesse Salhi,fr FRA,MF,17-304,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18,0.12,0.29,0.18,0.29,Matches,2024-2025,Nice
Rareş Ilie,ro ROU,MF,22-038,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,2.47,2.72,0.25,2.72,Matches,2024-2025,Nice
Bernard Nguene,cm CMR,FW,18-296,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Nice
Laurenzo Alvarenga,fr FRA,MF,20-364,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Nice
Daouda Traoré,fr FRA,MF,18-309,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Nice
Teddy Boulhendi,fr FRA,GK,24-048,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Nice
Everton Pereira,fr FRA,MF,18-045,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Nice
Mousslim Youssouf,fr FRA,DF,19-138,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Nice
Bartosz Zelazowski,pl POL,GK,20-032,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Nice
Djibril Coulibaly,fr FRA,MF,16-190,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Nice
