Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Patrick Drewes,de GER,GK,27,7,5,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Raman Chibsah,gh GHA,MF,27,11,4,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,2020-2021,Bochum
Soma Novothny,hu HUN,FW,26,15,3,311.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,0.58,0.58,Matches,2020-2021,Bochum
Erhan Mašović,rs SRB,MF,21,10,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Tarsis Bonga,de GER,MF,23,11,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Saulo Decarli,ch SUI,DF,28,6,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Moritz Römling,de GER,FW,19,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Lars Holtkamp,de GER,MF,18,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Luis Hartwig,de GER,FW,17,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Tom Weilandt,de GER,"FW,MF",28,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Bochum
Sebastian Maier,de GER,MF,26,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Bochum
Vitaly Janelt,de GER,MF,22,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Bochum
Verthomy Boboy,de GER,DF,17,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Bochum
Paul Grave,de GER,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Bochum
Baris Ekincier,az AZE,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Bochum
