Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Jordi Alba,es ESP,DF,33,30,20,1919.0,21.3,2.0,6.0,8.0,2.0,0.0,0.0,7.0,1.0,0.8,0.8,7.0,7.8,48.0,166.0,189.0,0.09,0.28,0.38,0.09,0.38,0.05,0.38,0.43,0.05,0.43,Matches,2022-2023,Barcelona
Ferrán Torres,es ESP,"FW,MF",22,45,18,1901.0,21.1,7.0,3.0,10.0,7.0,0.0,1.0,7.0,1.0,6.3,5.5,4.4,9.9,47.0,48.0,203.0,0.33,0.14,0.47,0.33,0.47,0.35,0.25,0.6,0.31,0.56,Matches,2022-2023,Barcelona
Sergi Roberto,es ESP,DF,30,33,22,1878.0,20.9,4.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,2.5,2.5,1.9,4.4,54.0,127.0,95.0,0.19,0.14,0.34,0.19,0.34,0.14,0.1,0.24,0.14,0.24,Matches,2022-2023,Barcelona
Ansu Fati,es ESP,FW,19,51,14,1848.0,20.5,10.0,4.0,14.0,10.0,0.0,0.0,4.0,0.0,10.1,10.1,1.8,12.0,57.0,58.0,207.0,0.49,0.19,0.68,0.49,0.68,0.54,0.1,0.64,0.54,0.64,Matches,2022-2023,Barcelona
Eric García,es ESP,DF,21,32,18,1823.0,20.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,0.3,1.9,30.0,130.0,6.0,0.05,0.05,0.1,0.05,0.1,0.09,0.02,0.1,0.09,0.1,Matches,2022-2023,Barcelona
Franck Kessié,ci CIV,MF,25,43,16,1816.0,20.2,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,2.2,2.2,1.0,3.2,23.0,57.0,70.0,0.15,0.15,0.3,0.15,0.3,0.14,0.06,0.2,0.14,0.2,Matches,2022-2023,Barcelona
Gerard Piqué,es ESP,DF,35,10,6,642.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.0,0.4,4.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,Matches,2022-2023,Barcelona
Héctor Bellerín,es ESP,DF,27,7,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,5.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,Matches,2022-2023,Barcelona
Iñaki Peña,es ESP,GK,23,5,3,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Barcelona
Pablo Torre,es ESP,"MF,FW",19,13,4,343.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,7.0,21.0,20.0,0.26,0.26,0.52,0.26,0.52,0.16,0.18,0.34,0.16,0.34,Matches,2022-2023,Barcelona
Memphis,nl NED,FW,28,4,3,203.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,2.0,10.0,22.0,0.44,0.0,0.44,0.44,0.44,0.6,0.09,0.69,0.6,0.69,Matches,2022-2023,Barcelona
Ángel Alarcón,es ESP,"FW,MF",18,5,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,2022-2023,Barcelona
Marc Casado,es ESP,MF,18,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Barcelona
Alvaro Sanz,es ESP,MF,21,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Barcelona
Pierre-Emerick Aubameyang,ga GAB,FW,33,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18,1.18,1.18,Matches,2022-2023,Barcelona
Lamine Yamal,es ESP,FW,15,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,3.94,3.94,3.94,Matches,2022-2023,Barcelona
Aleix Garrido,es ESP,FW,18,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Barcelona
Chadi Riad,ma MAR,MF,19,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Barcelona
Arnau Tenas,es ESP,GK,21,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Miralem Pjanić,ba BIH,MF,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Ander Astralaga,es ESP,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Unai Hernandez,es ESP,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Daniel Rodriguez,es ESP,MF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Estanis,es ESP,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Ilias Akhomach,ma MAR,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Marc Guiu,es ESP,FW,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Pau Prim,es ESP,MF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
Álex Valle,es ESP,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Barcelona
