Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Fernando Calero,es ESP,DF,21,27,24,2289.0,25.4,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2017-2018,Valladolid
Deivid,es ESP,DF,28,24,24,2048.0,22.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2017-2018,Valladolid
Toni Villa,es ESP,MF,22,34,21,1863.0,20.7,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.1,0.19,0.29,0.1,0.29,Matches,2017-2018,Valladolid
Míchel,es ESP,MF,29,30,17,1750.0,19.4,5.0,5.0,10.0,4.0,1.0,1.0,6.0,2.0,0.26,0.26,0.51,0.21,0.46,Matches,2017-2018,Valladolid
Anuar,ma MAR,MF,22,27,19,1668.0,18.5,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches,2017-2018,Valladolid
Nacho,es ESP,DF,28,19,18,1650.0,18.3,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,2017-2018,Valladolid
Iván Salvador,gq EQG,MF,21,20,14,1104.0,12.3,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,0.24,0.08,0.33,0.24,0.33,Matches,2017-2018,Valladolid
Giannis Gianniotas,gr GRE,MF,24,30,9,1103.0,12.3,3.0,3.0,6.0,3.0,0.0,1.0,8.0,0.0,0.24,0.24,0.49,0.24,0.49,Matches,2017-2018,Valladolid
Ángel,es ESP,DF,24,10,10,840.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2017-2018,Valladolid
Alberto Guitián,es ESP,"DF,MF",27,8,7,639.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,2017-2018,Valladolid
Javier Ontiveros,es ESP,MF,19,14,8,637.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2017-2018,Valladolid
Antonio Cotán,es ESP,MF,21,12,7,576.0,6.4,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.31,0.31,0.62,0.16,0.47,Matches,2017-2018,Valladolid
Asier Villalibre,es ESP,FW,19,17,4,573.0,6.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.31,0.16,0.47,0.31,0.47,Matches,2017-2018,Valladolid
Borja Herrera,es ESP,DF,24,5,4,362.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,2017-2018,Valladolid
Sulayman Marreh,gm GAM,"DF,MF",21,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Valladolid
Isaac Becerra,es ESP,GK,29,5,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Valladolid
Sergio Marcos,es ESP,MF,25,4,4,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,2017-2018,Valladolid
Toni Martínez,es ESP,FW,20,10,2,220.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches,2017-2018,Valladolid
Chris Ramos,es ESP,FW,20,6,1,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Valladolid
José Arnaiz,es ESP,MF,22,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Valladolid
David Mayoral,es ESP,MF,20,5,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Valladolid
Lukas Rotpuller,at AUT,DF,26,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Valladolid
Luis Javier Suárez,co COL,FW,19,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Valladolid
