Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Alessandro Piu,it ITA,FW,21.0,14,4,444.0,4.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches,2017-2018,Empoli
Moustapha Seck,sn SEN,"DF,MF",21.0,7,4,377.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Hamed Junior Traorè,ci CIV,"FW,MF",17.0,10,3,354.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Pietro Terracciano,it ITA,GK,27.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Alejandro Rodríguez,es ESP,FW,26.0,5,2,195.0,2.2,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.85,0.46,2.31,1.85,2.31,Matches,2017-2018,Empoli
Omar El Kaddouri,ma MAR,MF,26.0,1,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Davide Zappella,it ITA,DF,19.0,2,1,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Vincent Laurini,fr FRA,DF,28.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Alberto Picchi,it ITA,MF,19.0,4,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Luca Bittante,it ITA,"DF,MF",23.0,1,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Lorenzo Polvani,it ITA,DF,23.0,7,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Arnel Jakupović,at AUT,FW,19.0,4,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Empoli
Marco Imperiale,,,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2017-2018,Empoli
Marco Olivieri,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Tommaso Fantacci,it ITA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Gabriel Meli,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Alessio Zini,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Simone Canestrelli,it ITA,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Nikola Pejovic,rs SRB,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Stefano Becagli,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Marco Imperiale,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Davide Buglio,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Marco Curto,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Levan Mchedlidze,ge GEO,"FW,MF",27.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Alessandro Giacomel,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Kastriot Dermaku,al ALB,DF,25.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
Andrea De Carlo,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Empoli
