Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Patrick Drewes,de GER,GK,26,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bochum
Ulrich Bapoh,de GER,"FW,MF",20,5,0,136.0,1.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.66,0.66,1.32,0.66,1.32,Matches,2019-2020,Bochum
Patrick Fabian,de GER,DF,31,4,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bochum
Dominik Baumgartner,at AUT,DF,23,1,1,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bochum
Görkem Sağlam,de GER,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Bochum
Lars Holtkamp,de GER,MF,17,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Bochum
Paul Grave,de GER,GK,18,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Bochum
Moritz Römling,de GER,FW,18,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Bochum
Jan Wellers,de GER,DF,19,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Bochum
Maxwell Gyamfi,de GER,DF,19,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Bochum
