Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Samuel Sáiz,es ESP,"FW,MF",30,39,25,2250.0,25.0,4.0,8.0,12.0,2.0,2.0,2.0,6.0,1.0,0.16,0.32,0.48,0.08,0.4,Matches,2021-2022,Girona
Pol Lozano,es ESP,MF,21,31,25,2174.0,24.2,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches,2021-2022,Girona
Borja García,es ESP,MF,30,29,26,2008.0,22.3,1.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,0.04,0.13,0.18,0.04,0.18,Matches,2021-2022,Girona
Nahuel Bustos,ar ARG,FW,23,41,18,1626.0,18.1,11.0,2.0,13.0,11.0,0.0,0.0,5.0,0.0,0.61,0.11,0.72,0.61,0.72,Matches,2021-2022,Girona
David Juncà,es ESP,"DF,MF",27,28,15,1287.0,14.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.14,0.07,0.21,0.14,0.21,Matches,2021-2022,Girona
Ibrahima Kebe,ml MLI,MF,20,30,11,1284.0,14.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2021-2022,Girona
Ramón Terrats,es ESP,"MF,DF",20,18,13,1056.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Valery Fernández,es ESP,"MF,DF",21,26,10,1036.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,2021-2022,Girona
Iván Martín,es ESP,MF,22,15,7,848.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2021-2022,Girona
Jordi Calavera,es ESP,"DF,MF",25,13,7,684.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.13,0.13,0.26,0.13,0.26,Matches,2021-2022,Girona
Adrián Ortolá,es ESP,GK,27,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Ricard Artero,es ESP,MF,18,15,4,475.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.19,0.19,0.38,0.19,0.38,Matches,2021-2022,Girona
Oscar Ureña,do DOM,FW,18,9,4,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Pablo Moreno,es ESP,FW,19,17,1,325.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,2021-2022,Girona
Darío Sarmiento,ar ARG,FW,18,9,2,237.0,2.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.0,0.76,Matches,2021-2022,Girona
Víctor Sánchez,es ESP,MF,33,5,3,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Biel Farres,es ESP,DF,19,3,2,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Eric Monjonell,es ESP,DF,19,2,2,180.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,Matches,2021-2022,Girona
Gabri Martínez,es ESP,MF,18,8,1,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Gerard Gumbau,es ESP,MF,26,2,2,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Dawda Camara,mr MTN,FW,18,2,1,76.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.18,0.0,1.18,1.18,1.18,Matches,2021-2022,Girona
Álex Sala,es ESP,MF,20,3,1,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Sulei Camara,gm GAM,MF,19,2,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Mamadou Sylla,sn SEN,FW,27,1,1,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Loïc Williams,es ESP,DF,19,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Girona
Joel Roca,es ESP,FW,16,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Girona
Unai Hernandez,es ESP,MF,16,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Girona
Pau Victor Delgado,es ESP,FW,19,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Girona
Álex Castro,es ESP,MF,20,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Girona
Arnau Ortiz,es ESP,FW,19,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Girona
Jonathan Morilla Bolancé,es ESP,GK,21,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Girona
