Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Alexis Blin,fr FRA,MF,26,32,16,1659.0,18.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,0.7,1.8,7.0,60.0,11.0,0.0,0.11,0.11,0.0,0.11,0.06,0.04,0.1,0.06,0.1,Matches,2023-2024,Lecce
Patrick Dorgu,dk DEN,"DF,MF",18,34,17,1642.0,18.2,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,1.6,3.6,37.0,49.0,86.0,0.11,0.05,0.16,0.11,0.16,0.11,0.09,0.21,0.11,0.21,Matches,2023-2024,Lecce
Roberto Piccoli,it ITA,FW,22,36,13,1468.0,16.3,6.0,0.0,6.0,5.0,1.0,1.0,5.0,0.0,6.4,5.6,0.9,6.5,25.0,19.0,72.0,0.37,0.0,0.37,0.31,0.31,0.42,0.06,0.48,0.37,0.43,Matches,2023-2024,Lecce
Lameck Banda,zm ZAM,FW,22,23,18,1450.0,16.1,2.0,5.0,7.0,2.0,0.0,0.0,5.0,1.0,3.6,3.6,1.9,5.5,71.0,22.0,136.0,0.12,0.31,0.43,0.12,0.43,0.24,0.13,0.37,0.24,0.37,Matches,2023-2024,Lecce
Joan Gonzàlez,es ESP,MF,21,30,14,1381.0,15.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.2,1.2,1.0,2.2,25.0,49.0,41.0,0.07,0.07,0.13,0.07,0.13,0.08,0.07,0.15,0.08,0.15,Matches,2023-2024,Lecce
Mohamed Kaba,fr FRA,MF,21,23,15,1378.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,0.9,2.0,14.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.13,0.08,0.13,Matches,2023-2024,Lecce
Hamza Rafia,tn TUN,MF,24,29,18,1277.0,14.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.8,1.6,15.0,46.0,37.0,0.07,0.0,0.07,0.07,0.07,0.06,0.06,0.12,0.06,0.12,Matches,2023-2024,Lecce
Gabriel Strefezza,br BRA,FW,26,21,15,1273.0,14.1,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,2.5,1.7,1.2,2.8,34.0,54.0,81.0,0.14,0.0,0.14,0.07,0.07,0.2,0.09,0.29,0.14,0.23,Matches,2023-2024,Lecce
Nicola Sansone,it ITA,"FW,MF",31,26,5,829.0,9.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.8,2.8,1.3,4.1,15.0,36.0,75.0,0.22,0.22,0.43,0.22,0.43,0.33,0.15,0.48,0.33,0.48,Matches,2023-2024,Lecce
Lorenzo Venuti,it ITA,DF,28,15,4,454.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,7.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.1,0.02,0.1,Matches,2023-2024,Lecce
Ahmed Touba,dz ALG,DF,25,7,4,367.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2023-2024,Lecce
Medon Berisha,al ALB,"FW,MF",19,7,3,295.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18,Matches,2023-2024,Lecce
Santiago Pierotti,ar ARG,"MF,FW",22,11,0,200.0,2.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,4.0,5.0,20.0,0.0,0.9,0.9,0.0,0.9,0.22,0.47,0.69,0.22,0.69,Matches,2023-2024,Lecce
Federico Brancolini,it ITA,GK,22,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2023-2024,Lecce
Federico Di Francesco,it ITA,"FW,MF",29,3,0,33.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,3.0,2.73,0.0,2.73,2.73,2.73,0.53,0.0,0.53,0.53,0.53,Matches,2023-2024,Lecce
Jeppe Corfitzen,dk DEN,FW,18,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Lecce
Rareș-Cătălin Burnete,ro ROU,FW,19,2,0,16.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,2.0,0.0,5.63,5.63,0.0,5.63,0.0,0.71,0.71,0.0,0.71,Matches,2023-2024,Lecce
Marcin Listkowski,pl POL,FW,25,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47,Matches,2023-2024,Lecce
Assan Ceesay,gm GAM,"FW,MF",29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Zinedin Smajlovic,se SWE,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Sebastian Esposito,au AUS,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Mats Lemmens,be BEL,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Joel Voelkerling Persson,se SWE,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Giacomo Faticanti,it ITA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Daniel Samek,cz CZE,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Alexandru Borbei,ro ROU,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Jasper Samooja,fi FIN,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Þórir Jóhann Helgason,is ISL,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Youssef Maleh,ma MAR,MF,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
Kastriot Dermaku,al ALB,DF,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Lecce
