Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Didier Desprez,fr FRA,GK,20,3,3,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Cheikh Cory Sene,sn SEN,DF,18,3,3,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,2019-2020,Lens
Tom Ducrocq,fr FRA,MF,19,4,3,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Jules Keita,gn GUI,MF,21,6,1,197.0,2.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.91,0.46,1.37,0.91,1.37,Matches,2019-2020,Lens
Yannick Gomis,sn SEN,FW,27,3,3,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Benjamin Moukandjo,cm CMR,"FW,MF",30,4,1,136.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.66,0.0,0.66,0.66,0.66,Matches,2019-2020,Lens
Mounir Chouiar,fr FRA,"FW,MF",20,4,0,97.0,1.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.86,0.93,2.78,1.86,2.78,Matches,2019-2020,Lens
Ansou Sow,sn SEN,FW,19,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Corentin Lemaire,fr FRA,FW,20,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Mouaad Madri,fr FRA,FW,29,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
David Costa,pt POR,"FW,MF",18,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Lens
Moussa Sylla,fr FRA,DF,20,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Lens
Kandet Diawara,gn GUI,MF,19,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Lens
