Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Eduardo Espiau,es ESP,FW,25,30,11,1194.0,13.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,2020-2021,Las Palmas
ALex Salomón,es ESP,DF,24,18,13,1184.0,13.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,2020-2021,Las Palmas
Pejiño,es ESP,MF,24,21,14,1183.0,13.1,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.3,0.15,0.46,0.3,0.46,Matches,2020-2021,Las Palmas
Jesé,es ESP,FW,27,16,13,1168.0,13.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.15,0.15,0.31,0.08,0.23,Matches,2020-2021,Las Palmas
Enzo Loiodice,fr FRA,MF,19,15,14,982.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,2020-2021,Las Palmas
Aythami Artiles,es ESP,DF,34,11,11,971.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Jonathan,br BRA,DF,22,13,11,928.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Tomás Cardona,ar ARG,DF,24,11,9,844.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Ariday Cabrera,es ESP,MF,31,23,7,758.0,8.4,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,0.36,0.24,0.59,0.24,0.47,Matches,2020-2021,Las Palmas
Pietro Iemmello,it ITA,FW,28,12,6,556.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,2020-2021,Las Palmas
Rafa Mújica,es ESP,"FW,MF",21,13,7,543.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,2020-2021,Las Palmas
Cristian Rivera,es ESP,MF,23,7,5,488.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,2020-2021,Las Palmas
Claudio Mendes,gw GNB,FW,19,18,4,452.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.2,0.4,Matches,2020-2021,Las Palmas
Ismael Athuman,ke KEN,DF,25,6,3,344.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Cristian Cedrés,es ESP,"MF,DF",24,7,4,237.0,2.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.38,0.38,0.76,0.38,0.76,Matches,2020-2021,Las Palmas
Saúl Coco,gq EQG,DF,21,4,1,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Diego Gutiérrez,es ESP,MF,19,3,1,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Juan Fernández,es ESP,MF,20,1,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Sergi Cardona,es ESP,DF,21,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Pau Miguélez,es ESP,MF,21,3,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Iñaki Elejalde,es ESP,FW,21,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Las Palmas
Juan Satoca,es ESP,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Las Palmas
Alberto Moleiro,es ESP,"FW,MF",16,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Las Palmas
Pol,es ESP,MF,19,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Las Palmas
David Vicente,es ESP,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Las Palmas
Sergi Puig,es ESP,GK,21,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Las Palmas
