Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Genesis Antwi,se SWE,MF,18-015,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,2024-2025,Chelsea
Kiano Dyer,eng ENG,MF,18-186,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Chelsea
Marcus Bettinelli,eng ENG,GK,33-002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Aaron Anselmino,ar ARG,DF,20-027,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Landon Emenalo,eng ENG,MF,17-128,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Max Merrick,eng ENG,GK,19-197,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Kaiden Wilson,eng ENG,DF,19-266,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Richard Olise,eng ENG,DF,20-259,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Ted Curd,eng ENG,GK,19-101,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Ishé Samuels-Smith,eng ENG,DF,18-355,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Deivid Washington,br BRA,FW,19-355,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
Lucas Bergström,fi FIN,GK,22-263,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Chelsea
