Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Sergi Canós,es ESP,"DF,FW",20,31,17,1410.0,15.7,3.0,2.0,5.0,3.0,0.0,0.0,4.0,1.0,0.19,0.13,0.32,0.19,0.32,Matches,2017-2018,Brentford
Josh McEachran,eng ENG,MF,24,28,16,1394.0,15.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2017-2018,Brentford
Lasse Vibe,dk DEN,"FW,MF",30,19,14,1198.0,13.3,7.0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,0.53,0.15,0.68,0.53,0.68,Matches,2017-2018,Brentford
Rico Henry,eng ENG,"DF,MF",20,8,8,663.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Maxime Colin,fr FRA,"DF,MF",25,5,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Luke Daniels,eng ENG,GK,29,5,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Emiliano Marcondes,dk DEN,"FW,MF",22,13,3,457.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,2017-2018,Brentford
Lewis Macleod,sct SCO,MF,23,11,6,456.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2017-2018,Brentford
Alan Judge,ie IRL,"FW,MF",28,14,3,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Harlee Dean,eng ENG,"DF,MF",26,4,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Ilias Chatzitheodoridis,gr GRE,"DF,MF",19,4,4,338.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Jota,es ESP,MF,26,4,4,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Justin Shaibu,dk DEN,FW,19,5,0,93.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.97,0.97,1.94,0.97,1.94,Matches,2017-2018,Brentford
Theo Archibald,sct SCO,"FW,MF",19,3,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Chiedozie Ogbene,ie IRL,"FW,MF",20,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brentford
Mads Bech Sørensen,dk DEN,DF,18,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Brentford
Tom Field,eng ENG,DF,20,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Brentford
Zain Westbrooke,eng ENG,MF,20,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Brentford
Ellery Balcombe,eng ENG,GK,17,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Brentford
Reece Cole,eng ENG,MF,19,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Brentford
