Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Marnon Busch,de GER,DF,22,12,9,877.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2017-2018,Heidenheim
Denis Thomalla,de GER,"FW,MF",24,18,7,860.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2017-2018,Heidenheim
Tim Skarke,de GER,MF,20,15,6,665.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,2017-2018,Heidenheim
Kevin Lankford,de GER,MF,18,15,6,654.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2017-2018,Heidenheim
Ben Halloran,au AUS,MF,25,10,6,502.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,2017-2018,Heidenheim
Ronny Philp,de GER,DF,28,6,3,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
Oliver Steurer,de GER,DF,22,5,3,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
Vitus Eicher,de GER,GK,26,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
Kevin Sessa,de GER,DF,17,2,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
Ibrahim Hajtić,de GER,DF,19,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
Dominik Widemann,de GER,FW,21,2,0,48.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.87,0.0,1.87,1.87,1.87,Matches,2017-2018,Heidenheim
Matthias Köbbing,de GER,GK,20,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Heidenheim
Dave Gnaase,de GER,MF,20,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Heidenheim
