Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Ibrahim Sangaré,ci CIV,MF,22,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Agustín Rogel,uy URU,DF,22,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Kalidou Sidibé,fr FRA,MF,21,5,1,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Stéphane Zobo,cm CMR,FW,19,4,2,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Jean-Philippe Célestin,fr FRA,DF,17,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Mamady Bangré,bf BFA,MF,19,3,0,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Samuel Kasongo,ch SUI,MF,17,2,1,91.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.99,Matches,2020-2021,Toulouse
Mauro Goicoechea,uy URU,GK,32,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Florentin Bloch,fr FRA,GK,20,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Aaron Leya Iseka,be BEL,FW,22,2,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Kévin Keben Biakolo,cm CMR,DF,16,1,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Ilies Soudani,fr FRA,MF,20,1,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Wesley Saïd,fr FRA,FW,25,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Mathieu Goncalves,fr FRA,DF,19,1,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Paul Bonneau,fr FRA,FW,19,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Naatan Skyttä,fi FIN,MF,18,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Adil Taoui,fr FRA,FW,18,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Ndombe Mubele,cd COD,"FW,MF",26,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Toulouse
Thomas Himeur,fr FRA,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Toulouse
