Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Florian Carstens,de GER,DF,20,4,3,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Marvin Senger,de GER,DF,19,3,3,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Christian Viet,de GER,MF,20,4,4,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Marc Hornschuh,de GER,MF,28,3,2,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Maximilian Franzke,de GER,FW,20,5,1,189.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,Matches,2019-2020,St. Pauli
Korbinian Müller,de GER,GK,28,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Christopher Avevor,de GER,DF,27,4,2,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Mert Kuyucu,de GER,MF,19,2,1,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Youba Diarra,ml MLI,MF,21,3,1,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Jakub Bednarczyk,pl POL,MF,20,2,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Park Yi-young,kr KOR,DF,25,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Ersin Zehir,de GER,MF,21,2,1,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Cenk Şahin,tr TUR,"FW,MF",24,1,0,53.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.7,Matches,2019-2020,St. Pauli
Svend Brodersen,de GER,GK,22,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,St. Pauli
Serkan Dursun,de GER,FW,18,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,St. Pauli
Aurel Loubongo-M'Boungou,de GER,FW,18,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,St. Pauli
Leon Schmidt,de GER,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,St. Pauli
