Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Jairo Izquierdo,es ESP,MF,26.0,2,2,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Girona
Álex Granell,es ESP,MF,31.0,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Girona
Álex González,es ESP,FW,20.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Girona
Joaquín Zeballos,uy URU,FW,23.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Girona
Adrián Turmo,,FW,,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Girona
Eric Monjonell,es ESP,DF,18.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Girona
Jandro,,FW,,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Girona
Jose Aurelio Suarez,es ESP,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Girona
Pedro Alcalá,es ESP,DF,31.0,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Girona
Pape Maly Diamanka,sn SEN,MF,30.0,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Girona
Adrián Ortolá,es ESP,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Girona
Jonathan Morilla Bolancé,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Girona
Sulei Camara,gm GAM,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Girona
Pau Resta,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Girona
