Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Javi Sánchez,es ESP,DF,24,28,24,2058.0,22.9,2.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,2021-2022,Valladolid
Gonzalo Plata,ec ECU,"MF,FW",20,31,23,1916.0,21.3,6.0,5.0,11.0,6.0,0.0,0.0,2.0,1.0,0.28,0.23,0.52,0.28,0.52,Matches,2021-2022,Valladolid
Jawad El Yamiq,ma MAR,DF,29,25,22,1892.0,21.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.1,0.05,0.14,0.1,0.14,Matches,2021-2022,Valladolid
Roberto,es ESP,GK,35,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Sergio León,es ESP,FW,32,33,21,1837.0,20.4,7.0,4.0,11.0,6.0,1.0,1.0,4.0,0.0,0.34,0.2,0.54,0.29,0.49,Matches,2021-2022,Valladolid
Kiko Olivas,es ESP,DF,32,25,17,1582.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Anuar,ma MAR,"MF,FW",26,37,8,1235.0,13.7,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.29,0.15,0.44,0.29,0.44,Matches,2021-2022,Valladolid
Cristo González,es ESP,FW,23,32,10,1141.0,12.7,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.24,0.08,0.32,0.24,0.32,Matches,2021-2022,Valladolid
Lucas Olaza,uy URU,"MF,DF",27,14,11,1032.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Saidy Janko,gm GAM,"DF,MF",25,16,7,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Monchu,es ESP,MF,21,15,6,709.0,7.9,2.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,0.25,0.51,0.76,0.25,0.76,Matches,2021-2022,Valladolid
Iván Sánchez,es ESP,"MF,FW",28,12,8,682.0,7.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2021-2022,Valladolid
Diogo Queirós,pt POR,DF,22,8,6,615.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Rubén Alcaraz,es ESP,"MF,DF",30,16,6,597.0,6.6,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.15,0.45,0.6,0.15,0.6,Matches,2021-2022,Valladolid
Kike Pérez,es ESP,MF,24,17,4,555.0,6.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.16,0.32,0.49,0.16,0.49,Matches,2021-2022,Valladolid
Fede San Emeterio,es ESP,MF,24,18,4,544.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,2021-2022,Valladolid
Raúl García,es ESP,DF,32,8,6,398.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23,0.23,0.0,0.23,Matches,2021-2022,Valladolid
Josema,es ESP,DF,25,5,2,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Jon Morcillo,es ESP,MF,22,11,2,237.0,2.6,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.38,0.76,1.14,0.38,1.14,Matches,2021-2022,Valladolid
Iván Fresneda,es ESP,DF,16,2,2,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Víctor Narro,es ESP,FW,22,5,1,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Marcos André,br BRA,FW,24,1,1,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Matches,2021-2022,Valladolid
Pablo Hervías,es ESP,MF,28,6,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Hugo Vallejo,es ESP,MF,21,2,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Sékou Gassama,sn SEN,FW,26,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Bruno González,es ESP,DF,31,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Slavy,bg BUL,FW,19,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Kike Ríos,es ESP,DF,21,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Valladolid
Dali,es ESP,FW,21,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Valladolid
Mikel Carro,es ESP,MF,22,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Valladolid
Sergio Ortuño,es ESP,MF,22,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Valladolid
Samuel Casado,es ESP,GK,24,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Valladolid
