Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Kenji-Van Boto,mg MAD,DF,21,10,8,761.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Quentin Westberg,us USA,GK,31,8,8,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Ivan Firer,si SVN,FW,32,13,8,712.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Brahim Konaté,fr FRA,MF,21,19,6,711.0,7.9,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.25,0.25,0.51,0.25,0.51,Matches,2017-2018,Auxerre
Francois-Xavier Fumu Tamuzo,fr FRA,"MF,FW",22,17,6,706.0,7.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.25,0.13,0.38,0.25,0.38,Matches,2017-2018,Auxerre
Moussa Diallo,mr MTN,DF,20,6,5,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Lamine Fomba,fr FRA,MF,19,6,5,456.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,2017-2018,Auxerre
Abdoulaye Sissako,fr FRA,MF,19,4,1,164.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.55,0.0,0.55,Matches,2017-2018,Auxerre
Romain Montiel,fr FRA,FW,22,4,1,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Alexandre Vincent,fr FRA,MF,23,5,0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Nathan Bizet,fr FRA,FW,20,5,0,98.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.92,0.0,0.92,Matches,2017-2018,Auxerre
Loïc Goujon,fr FRA,DF,21,2,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Yanis Begraoui,ma MAR,"FW,MF",16,4,0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Issa Samba,mr MTN,DF,19,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Auxerre
Jean Harisson Marcelin,mg MAD,DF,17,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Auxerre
Lassine Sinayoko,ml MLI,"FW,MF",17,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Auxerre
